max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2127537  2127716  2127857  2127980  2131531  2131989  2132758  2133017  2133186  2133417  2133538  2134040  2134212  2134482  2134626  2134744  2134891  2135009  2135169  2135282  2135419  2136955  2137066  2137196  2137311  2138032  2138143  2138260  2139339  2139494  2139615  2140195  2140359  2140531  2141194  2141636  2141785  2142745  2142869  2143009  2143125  2143263  2143393  2144046  2144373  2144621  2147217  2147983  2148099  2148237  2148888  2149051  2189884  2190020  2190159  2190315  2190561  2190760  2190874, 2152072  2152609  2152914  2153073  2153359  2153466  2154302  2155662  2155899  2156539  2156677  2157804  2157969  2158129  2158273  2158786  2158993  2160278  2160840  2160998  2161147  2161709  2162566  2163207  2163454  2163625  2163801  2164595  2164736  2165312  2165492  2166511  2166634  2171107  2171764  2172137  2172274  2172386  2173920  2174319  2174451  2175297  2175405  2175578  2175715  2176189  2176365  2176526  2176963  2177266  2177385  2177492  2177641  2177805  2178141  2178263  2179758  2179987  2182876  2182985  2183229  2183336  2185212  2185400  2186588  2186809  2204547  2204656  2204925  2205063  2205317  2205431  2206940  2207136  2216932  2220452, 2132260  2132364  2132591  2132802  2133860  2144587  2144630  2147073  2148349  2189700, 2128044  2132308  2132577  2132616  2133497  2144571  2144610  2144697  2148319  2148401  2190935, 2151860  2159898  2162441  2170934  2179264  2182674  2183738  2184834  2185103  2204237, 2159171  2162421  2167923  2178510  2180081  2183578  2184085  2185042  2187024  2220711, 2197867, 2198060, 2128045, 2128046, 2128048, 2197875, 2197885, 2198036  2198045, 2198069, R, 2204257, 2204267, 2220723, 0, 0, 0, 0, 0, 2220793, 2220807, L9:R1, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2267464  2267581  2267731  2267852  2267973  2268207  2268357  2275670  2275786  2275899  2276036  2276195  2276310  2277986  2278273  2280679  2280920  2281737  2281848  2281970  2282187  2282345  2303249  2303583  2303724  2303843  2303984  2305082  2305945  2306093  2306383, 2221474  2221637  2222226  2222353  2222491  2223265  2224349  2224509  2225276  2225924  2226449  2226598  2227849  2229094  2230654  2230776  2231144  2232122  2232977  2233739  2234753  2234892  2235884  2236826  2238571  2238725  2239272  2239408  2240058  2243410  2243727  2244418  2244644  2244798  2245028  2245956  2246317  2246557  2246889  2247452  2247569  2248204  2248938  2250716  2251059  2251276  2256492  2256722  2256868  2257036  2258824  2259098  2260228  2260458  2261797  2263746  2286178  2286481  2286595  2286763  2286901  2287269  2287408  2288236  2288373  2288976  2289083  2289289  2290953  2291174  2292253  2292829  2292989  2293117  2293249  2294259  2294408  2296155  2296262  2297036  2297260  2297427  2297862  2297974  2299318  2299954  2300231  2300382  2300695, 2267337  2275559  2277810  2280569  2282002  2303137  2304875  2305810  2325601, 2268335  2276306  2278267  2281965  2282283  2303922  2304967  2306323, 2220983  2223562  2223734  2224058  2227059  2227474  2229793  2229870  2233466  2233532  2237184  2237632  2240467  2240551  2242553  2250345  2250593  2253156  2258335  2259847  2263505  2285578  2290788, 2223522  2223617  2223767  2226905  2227089  2229471  2229821  2233176  2233489  2237140  2237209  2240445  2240513  2240839  2248978  2250543  2251264  2256974  2259057  2261974  2264354  2289430  2300880, 2312510  2316085, 2312717  2316462, 2223523, 2223525, 2223527, 2312522, 2312535, 2312686  2312698, 2312729, L, 2325627, , , 1, 0, 0, 0, 1, 2325809, 2325811, L9:R1, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2325805
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2325862  2325992  2326104  2328286  2328629  2329070  2329194  2329814, , 2328343  2338107, 2326153  2329767, , , 2334609, 2335654, 2326591, 2326593, 2326594, 2334611, 2334614, 2334765  2334768, 2335657, L, 2338114, , , 1, 0, 0, 0, 1, 2338154, 2338159, L9:R1, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2338146
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2338340  2338460  2338619  2338881  2339001  2339607  2339744  2339858  2340246  2340610  2358773  2358933  2359110  2359248  2359512  2359660  2376364  2376531  2388086  2388217  2393066  2393199  2393543  2393681  2393797, 2352272  2352556  2356307  2356450  2366334  2366462  2369397  2370484  2370671  2379820  2379952  2380218  2380359  2380475  2380784  2381061  2381186  2381650  2382115  2382314  2382555  2384506  2385097, 2339505  2339716  2358666  2376192  2387972  2392906  2406707, 2338946  2339680  2340608  2359620  2376694  2388284  2393814, 2351942  2355990  2366041  2368356  2368870  2379612  2380813  2384231  2384532, 2352481  2356921  2366869  2368606  2371479  2380731  2382604  2384491  2385253, 2401368  2402397  2402447  2403046  2403584, 2401854  2402422  2402987  2403111  2403678, 2338947, 2338948, 2338950, 2401379, 2401392, 2401542  2401554, 2401866, L, 2406709, , , 1, 0, 0, 0, 1, 2406727, 2406730, L9:R1, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2406722
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2406996  2407139  2407263  2407391  2407613  2407756  2408399  2408538  2408649  2408778, 2411900  2412030  2412173  2413887  2414658  2414777  2417563, 2407496  2435640, 2407440  2408810, 2411684  2413520  2414139  2416565  2417758, 2412129  2413529  2414914  2417695  2417807, 2426121, 2426300, 2407441, 2407442, 2407444, 2426126, 2426132, 2426283  2426288, 2426306, L, 2435652, , , 1, 0, 0, 0, 1, 2435717, 2435724, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2435706
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2435952  2436093  2436389  2436547  2436867  2439171  2439351, , 2439004  2454273, 2436870  2439403, , , 2442107  2443435  2443508  2443659  2443747, 2442701  2443485  2443587  2443709  2445689, 2436871, 2436872, 2436874, 2442109, 2442113, 2442264  2442267, 2442704, L, 2454282, , , 1, 0, 0, 0, 1, 2454334, 2454341, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2454326
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2454425  2454620  2479378  2479531  2536523  2536691  2536837  2537006  2537316  2538664  2538778  2538889  2547818  2547987  2548107  2548252  2548389  2548521  2579022  2579159  2596017  2596142  2609256  2609397  2655198  2655444  2655580  2673363  2673508  2673640  2691932  2692043  2692224  2692409  2692593  2742329  2742580  2742717  2746888  2783341  2783464  2783609  2784075  2784195  2796237  2796350  2851804  2852566  2853405  2853745  2853985  2854209  2854364  2854496  2854663  2854792  2854935  2855050  2871647  2871816  2872512  2873406  2873564  2874091  2874203  2874320  2874480  2874848, 2471485  2471619  2472475  2520758  2522267  2522748  2522859  2522985  2525287  2525431  2525913  2531352  2558613  2558731  2558870  2559047  2559194  2559379  2560326  2562946  2564582  2564757  2565320  2565433  2566022  2567148  2567344  2567651  2619008  2619136  2619329  2619470  2629371  2629577  2630006  2630145  2630270  2630601  2631237  2631496  2631905  2632587  2632724  2632876  2633291  2642115  2642386  2709841  2710467  2710669  2710903  2712344  2712540  2712686  2713571  2713695  2713861  2715279  2715539  2716036  2716508  2717203  2717663  2717769  2717899  2718045  2718180  2718450  2735288  2737737  2737943  2738061  2739440  2739697  2739844  2749639  2749761  2749894  2750025  2750519  2751874  2753696  2753860  2758212  2799880  2800479  2800773  2800908  2801821  2817464  2817579  2818007  2820045  2820651  2820942  2825973  2826594  2826865  2827073  2827190  2828196  2829137  2829611  2829746  2834213  2845657, 2479228  2536367  2547627  2578742  2595724  2609095  2654698  2655192  2673207  2691738  2742184  2783199  2796034  2851558  2852064  2853314  2855399  2871362  2892999, 2454647  2479497  2538828  2548951  2579097  2596062  2609422  2655094  2655572  2673731  2692549  2742689  2784181  2796567  2851771  2852110  2855025  2855632  2874878, 2471176  2471988  2517901  2519229  2520222  2520321  2520456  2524974  2527916  2528675  2529745  2532704  2557047  2557177  2560024  2562655  2563729  2618624  2629122  2630150  2630294  2630365  2632364  2632689  2641884  2681483  2709163  2734652  2737150  2737505  2738432  2749338  2751682  2751735  2757958  2758614  2760993  2761263  2799567  2799644  2800074  2803782  2804718  2804938  2805628  2806394  2806555  2806651  2807644  2807914  2808198  2808242  2809223  2817281  2819706  2820066  2820950  2824409  2833848  2844715  2846776, 2471767  2472710  2518664  2519539  2520249  2520331  2523074  2526072  2528092  2528692  2530070  2533039  2557134  2559499  2560254  2563380  2567630  2619424  2630140  2630195  2630322  2631854  2632673  2633265  2642422  2682264  2718554  2735518  2737184  2738412  2739906  2750443  2751712  2754040  2758559  2758633  2761078  2761313  2799591  2800044  2801980  2803840  2804907  2805604  2805718  2806432  2806584  2807572  2807680  2808174  2808223  2809182  2809822  2818298  2819948  2820772  2821311  2829743  2834465  2845598  2847155, 2878770, 2879722, 2455019, 2455020, 2455021, 2878778, 2878786, 2878937  2878945, 2879730, L, 2893018, , , 1, 0, 0, 0, 1, 2893108, 2893118, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2893094
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2893306  2893424  2893596  2893721  2893901  2894027  2894337  2894464  2894580, , 2910966, 2894672, 2900968, 2901295, 2905071  2905678  2905742, 2905240  2905710  2906150, 2894673, 2894675, 2894678, 2905073, 2905077, 2905228  2905231, 2905243, L, 2910974, , , 1, 0, 0, 0, 1, 2911023, 2911029, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2911014
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2911126  2911269  2911407  2911517, , 2925770, 2912028, , , 2916343  2923276, 2917903  2923712, 2912029, 2912030, 2912032, 2916344, 2916347, 2916498  2916500, 2917905, L, 2925776, , , 1, 0, 0, 0, 1, 2925812, 2925817, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 2925805
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2925948  2926095  2926206  2927267  2927384  2927502  2927613  2927733  2928367  2928495  2928614  2928854  2946262  2946448, 2940161  2940288  2940876  2941677  2942009  2961501  2964068  2964443  2967019  2969638  2969832  2969988  2970126  2970314  2970974  2973831  2974260  2974744  2976522  2977069  2977179  2977327  2977491  2978367  2978567  2978699  2979724  2979832  2979949  2980114  2980293  2980649  2981831  2984283  2984441  2984954  2987570  2987810  2988396  2989167  2992562  2993140  2994136  2994251  2995171  2995997  2996114  2997570  2998054  2999638  3000428  3000541  3000655, 2946051  3064244, 2928760  2946530, 2939791  2941424  2960370  2966233  2973292  2981151  2981604  2983625  2983659  2983753  2992250  2992393  2998983, 2941254  2941943  2964789  2971057  2980817  2981323  2981791  2983640  2983704  2989523  2992268  2998659  3000823, 3059202, 3060254, 2928762, 2928764, 2928766, 3059215, 3059386, 3059537  3059538, 3060255, L, 3064247, , , 1, 0, 0, 0, 1, 3064268, 3064271, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3064262
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3064526  3064675  3066085  3066517  3066648  3066784  3114738  3114973  3115106  3115389, 3103196  3103314, 3114521, 3066731  3115623, 3102924, 3104082, 3156690  3157312, 3156862  3158065, 3066732, 3066733, 3066735, 3156694, 3156698, 3156849  3156853, 3156867, , , , , 1, 1, 0, 0, 0, 3171910, 3171915, L9:R1, 10.00, 000(1)1, 000(1)1, , 204, no_go, 3171902
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3172870  3172984  3173098  3173211  3173334  3173452  3173579  3173705  3173937  3174406  3174592  3174738  3177273  3205611  3205742  3205901  3206016  3206981  3208698  3208819  3208956  3209099  3209216  3210383  3215074  3215224  3215377  3215892  3216011  3216140  3216252  3216380  3217022  3217158  3218022  3218180  3322620  3322777  3322984  3323103  3379947  3380069  3380402  3380518  3380649  3380765  3380884  3380999  3382775  3382947  3383130  3384102  3384258, 3226644  3227868  3228598  3228723  3229031  3229151  3229317  3231360  3231484  3231627  3231981  3233338  3327886  3328455  3329625  3329792  3332347  3332574  3332937  3333136  3362568  3363006, 3172635  3177015  3205440  3214884  3322366  3379826  3406732, 3174717  3177316  3210426  3218106  3323146  3384245, 3226441  3233056  3327483  3331160  3362334  3367278, 3231923  3235942  3330235  3333748  3363127  3368390, 3393687, 3394856, 3172509, 3172509, 3172510, 3393856, 3393857, 3394008  3394009, 3394857, L, 3406735, , , 1, 0, 0, 0, 1, 3406758, 3406761, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3406752
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3407047  3407206  3407340  3408319  3408946  3409068  3420120  3420246  3420377  3421551  3421666, , 3419871  3421380, 3409224  3420411  3421728, , , 3431508, 3432871, 3409225, 3409227, 3409228, 3431512, 3431516, 3431667  3431670, 3432876, , , , , 1, 1, 0, 0, 0, 3447915, 3447920, L10:R0, 0.00, 000(1)1, 000(1)1, , 204, no_go, 3447907
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3496060  3496190  3496385  3546748  3546883  3547008  3547120  3547363  3548062  3548219  3548701  3549227  3549398  3549679  3549864  3550403  3550517  3550648  3551580  3551736  3551861  3552035  3555432  3555565, 3473861  3474743  3474859  3488667  3488827  3489278  3490326  3522671  3523460  3527427  3583319  3584142  3584657  3584785  3584933  3588063  3590185  3590315  3590651  3590806  3596127  3597216  3597336  3605445  3605771  3608151  3608410  3608622  3608817  3608982  3609487  3609635  3612818  3620826  3620996  3621159  3622952  3623209  3623364  3626584  3628042  3629177  3629369  3629618  3630593, 3495760  3546568  3554199  3665971, 3496310  3552028  3555648, 3473308  3484018  3488549  3522434  3526597  3527108  3527390  3534875  3579264  3587367  3595296  3605195  3605311  3607704  3610089  3610169  3611235  3617228  3626171  3626784  3630375  3631065, 3474787  3484959  3490430  3524462  3526885  3527367  3527409  3535405  3584978  3593647  3597838  3605294  3605815  3609621  3610113  3610202  3613242  3623883  3626535  3630007  3630531  3631135, 3657806  3660288  3661514  3662313, 3657981  3660466  3661668  3662557, 3448276, 3448276, 3448278, 3657810, 3657816, 3657966  3657970, 3657987, L, 3665983, , , 1, 0, 0, 0, 1, 3666048, 3666056, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3666037
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
