max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, L_well_all_on_ts, L_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3893602  3893722  3893861  3893977  3894108  3894225  3894345  3894459  3894628  3894763  3894935  3895742  3895863  3896165  3896302  3896554  3896882  3897180  3897291  3897415  3897553  3897740  3897907  3900495  3908873  3909017  3909140  3934387  3934510  3934651  3934763  4053474  4077429  4077539  4077723  4077862  4077993  4078497  4079382  4080017  4080160  4095862  4100972  4101106  4101610  4101749  4101872  4102138  4102268  4102435  4102555  4103095  4120948  4121078  4121209  4121352  4121557  4121673  4136862  4137126  4148043  4148194  4148313, 3906180  3907304  3907570  3911537  3912307  3912574  3912703  3912904  3913155  3914076  3914222  3914339  3915039  3915170  3923741  3938027  3938141  3938249  3938383  3942854  3943020  3943168  3943323  3943561  3943707  3943912  3944106  3944603  3944778  3944940  3945369  3945513  3945687  3946355  3946521  3946798  3947562  3947899  3948044  3948184  3948639  3949169  3949288  3949470  3950171  3950920  3951077  3951266  3951389  3951522  3951761  3951929  3952224  3952335  3952716  3952986  3953100  3953308  3953430  3954775  3955002  3955139  3955299  3955704  3955833  3956073  3957169  3957915  3958180  3958775  3958889  3959059  3959245  3959603  3959832  3959998  3960279  3960401  3961034  3961205  3961396  3962165  3962360  3962509  3962877  3963521  3963862  3964280  3964477  3964623  3964742  3964854  3965921  3966046  3967277  3967745  3968028  3968275  3968440  3968768  3971325  3971890  3972766  3972990  3973145  3973372  3973603  3973844  3974178  3974493  3974603  3974944  3975287  3975524  3976566  3976755  3976993  3977508  3978646  3979109  3979696  3979836  3979948  3980116  3980410  3980675  3980801  3980969  3981158  3981315  3981502  3981957  3982091  3982227  3982397  3982546  3982876  3983165  3983674  3983881  3984088  3984252  3984882  3986140  3986397  3986584  3986767  3986956  3987162  3988055  3988217  3988366  3988607  3989630  3989780  3990210  3990807  3991020  3991436  3991764  3992632  3992799  3993052  3993184  3993574  3994146  3994326  3994723  3995338  3995451  3995625  3995740  3996855  3997006  3997160  3997457  3997627  3997790  3998940  3999153  3999315  3999455  3999872  4000021  4000206  4000396  4000527  4000836  4001327  4002241  4002361  4002511  4002647  4003811  4003941  4004262  4004567  4004722  4005096  4005419  4006250  4006424  4006673  4007308  4007891  4008144  4008304  4009094  4009622  4009772  4009924  4010449  4010601  4010824  4012760  4013546  4013699  4014245  4014500  4014648  4014822  4015219  4015675  4015827  4016384  4016555  4016716  4016840  4017143  4017324  4017479  4017708  4017889  4018046  4020332  4021484  4021633  4021861  4022733  4022995  4023371  4023485  4023787  4024364  4024525  4024692  4024844  4025168  4025315  4025499  4025914  4026152  4026340  4026470  4026580  4026806  4027151  4027362  4027493  4028484  4029111  4029396  4029688  4029940  4030080  4030234  4030411  4030599  4030789  4030928  4031192  4031431  4031599  4033200  4034135  4034334  4034631  4035124  4035276  4035429  4035628  4036109  4037187  4037424  4037539  4038057  4038662  4038785  4038951  4039114  4041174  4041791  4042175  4042364  4042779  4043177  4043471  4043793  4044375  4044498  4044652  4044957  4047439  4048209  4048650  4050010  4057486  4057597  4057785  4058236  4058928  4059068  4059185  4059905  4060657  4060816  4061050  4061613  4062161  4062326  4062791  4062997  4063648  4065500  4065610  4066102  4066969  4067369  4067566  4067711  4068239  4069352  4069554  4069672  4070060  4073526  4073871  4082810  4084117  4084342  4084470  4085144  4085254  4085498  4086030  4086547  4087291  4087548  4087711  4088328  4088596  4089103  4090618  4091729  4091886  4092104  4139793  4140683, 3905834  3906803  3911239  3936363  3937165  3953534  4033443  4037767  4040720  4045029  4046563  4057149  4066215  4069088  4070555  4073207  4082204  4083683  4090348  4138755  4141957  4144963, 3906332  3907550  3915178  3936411  3953450  4033347  4037475  4039420  4045013  4045063  4050037  4066200  4068216  4070420  4070660  4073844  4082883  4089216  4092121  4141317  4144099  4145246, 4150628, 4150826, 3893303  3895605  3900247  3908720  3931209  3934215  4053225  4077230  4095673  4100676  4101544  4120287  4120723  4136606  4147857  4151802, 3894976  3897847  3900501  3909132  3931471  3934888  4053494  4080181  4096992  4101110  4103005  4120523  4121731  4137633  4148263, 3891642, 3891643, 3891643, 4150638, 4150649, 4150799  4150810, 4150836, L, 4151823, , , 1, 0, 0, 0, 1, 4151928, 4151940, L10:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4151912, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4152164  4152627  4152936  4153095  4153809  4153924  4154049  4154272  4193209  4193335  4193455  4197755  4197881  4198742  4198854  4198967  4199086  4199227  4199359  4199561  4199707  4199838  4200068  4200572  4200735  4202123  4202248  4202379  4202495  4203226  4203406  4203773  4203957  4204103  4206158  4206270  4206387  4206637  4229202  4229317  4229458  4229589, 4162008  4219234  4221826  4222042  4222190  4222913  4223039  4223199, 4158800  4161640  4171102  4182545  4218415  4220235  4224218  4225601  4227884, 4159683  4162659  4172079  4183079  4219424  4223290  4225575  4225686  4227902, 4232072, 4232409, 4152807  4153656  4193003  4197535  4198605  4205793  4205955  4208248  4211928  4228992  4229708  4232995, 4152553  4153138  4154373  4194212  4197900  4204205  4205813  4206659  4209082  4212178  4229648  4229863, 4153317, 4153318, 4153320, 4232085, 4232256, 4232407  4232408, 4232410, L, 4232998, , , 1, 0, 0, 0, 1, 4233019, 4233022, L10:R0, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4233014, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4233782  4233906  4234065  4234262  4234521  4237994  4238111  4238240  4238393  4238525  4238681  4238801  4240403  4240525  4240780  4243017  4243139  4243250  4243389  4243624  4243799  4243916  4244265  4244391  4244899  4245012  4253366  4253528  4253680  4253815  4253943  4255643  4255761, 4247151  4247368  4248172  4249253  4249736  4249977  4250994  4251129  4251523  4251748, 4246711  4249730  4250674, 4249701  4249933  4251952, 4257364, 4258147, 4233527  4237793  4240187  4242829  4243557  4253153  4253842  4255498  4258918, 4233105  4234579  4238846  4240742  4243370  4245085  4253754  4254070  4255716, 4234580, 4234582, 4234584, 4257373, 4257384, 4257535  4257545, 4258158, L, 4258940, , , 1, 0, 0, 0, 1, 4259046, 4259059, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4259032, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4259334  4259596, 4265575  4265747  4265866  4265981  4266235  4267475  4267605  4268989  4269135  4269280  4269895  4270050  4270201  4270803  4270966  4271113  4271260  4271547  4271697  4271856  4271971  4272649  4272822  4275210  4275375  4276216  4277450  4277627  4277799  4278113  4278281  4281543  4282045  4282358  4282530  4282721  4283319  4283914  4284609  4284870  4285029  4285136  4285618  4286053  4286597  4286748  4286900  4287286  4288782  4288924  4289053  4289194  4290073  4290376  4290629  4290852  4291047  4291491  4291994  4292274  4292424  4292580  4293256  4294016  4294171  4294312  4294460  4294617  4294783  4294966  4295150  4295361  4296277  4296532  4296696  4296857  4297027  4297220  4297599  4298509  4298665  4298815  4298969  4299129  4299307  4300904  4301587  4301783  4301989  4302177  4304318  4304465  4306536  4306695  4306998  4307160  4307473  4308812  4309057  4309235  4309417  4309616  4309730  4310320  4310554  4312571  4312745  4313339  4313489  4313642  4314737  4315440  4315553  4315851  4316113  4317587  4320819  4321207  4321412  4321597  4321804  4321948  4322757  4322885  4323013  4323155  4324771  4325480  4326106  4326362  4326707  4327463  4327597  4328270  4328411  4328560  4328864  4329030  4329185  4329365  4329535  4329906  4330038  4330188  4330397  4331276  4331468  4332889  4333410  4333544  4334049  4334241  4334761  4334928  4335086  4335242  4335717  4335890  4336658  4337413  4337686  4338476  4339805  4340566  4342069  4342417, 4265220, 4342477, 4260896, 4263449, , 4259542, 4260018, 4260019, 4260020, 4260897, 4260900, 4261050  4261052, 4263451, R, 4265224, 4265227, 4342486, 0, 0, 0, 0, 0, 4342542, 4342553, L9:R1, 10.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4369457  4369579  4369749  4401213  4401326  4401450  4401575  4401719  4402007  4402155  4402342  4403332  4403596  4405349  4405466  4406298  4406409  4406532  4406657  4406771  4409001  4409195  4409320  4410582  4410694  4410806  4410925  4411050  4411165  4411278  4411421  4422560, 4344214  4344569  4344988  4345140  4345490  4345799  4346013  4350700  4351026  4355056  4355177  4355476  4355852  4356027  4356308  4356501  4356999  4357215  4357375  4358305  4360038  4360833  4361831  4363229  4363435  4364915  4365023  4365632  4365877  4366320  4366744  4373576  4373693  4374079  4374316  4374811  4376064  4377442  4378773  4387134  4387335  4387608  4388920  4389034  4390965  4391620  4391760  4393730  4394364  4394578  4395523  4395689  4395836  4396343  4414417  4414626  4415616  4418689, 4343154  4350164  4354354  4354417  4359303  4362956  4373190  4373272  4386659  4392525  4398869  4414166  4416644  4417575  4418158  4420652, 4346054  4354307  4354379  4358407  4362032  4367498  4373230  4379434  4391741  4396304  4399617  4416154  4416715  4418009  4418706  4420943, 4425270  4425468, 4425449  4425659, 4369205  4401068  4408814  4410463  4422322  4426207, 4370010  4406791  4409436  4411519  4422580, 4346055, 4346057, 4346059, 4425275, 4425281, 4425432  4425437, 4425456, L, 4426220, , , 1, 0, 0, 0, 1, 4426289, 4426297, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4426279, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4426407  4426527  4426745  4426865  4427120  4427302  4427414  4427581  4435008  4435142  4435274  4435957  4436074  4436195  4436308  4436424  4436549, 4429410  4429629  4429781  4431485  4431802  4432512  4432872  4433126  4433323, 4428863  4431026, 4429964  4433408, 4437890, 4438071, 4434850  4435482  4435814  4438688, 4427518  4435321  4435507  4436585, 4427519, 4427521, 4427523, 4437896, 4437902, 4438053  4438059, 4438077, L, 4438701, , , 1, 0, 0, 0, 1, 4438772, 4438781, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4438761, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4438897  4439015  4439159  4439285  4439416  4439537  4447945  4448061  4448223  4468424  4468580, 4441933  4444305  4444953, 4441502  4443687  4464577, 4441898  4446140  4465020, 4470068, 4470243, 4447750  4468196  4471072, 4439465  4448166  4468643, 4439796, 4439797, 4439799, 4470072, 4470077, 4470228  4470233, 4470248, L, 4471082, , , 1, 0, 0, 0, 1, 4471140, 4471147, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4471131, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4471313  4471438  4471653  4471775  4471906  4472226  4472682, , , , 4474329, 4474495, 4475892, 4472821, 4472822, 4472824, 4472826, 4474331, 4474334, 4474484  4474486, 4474497, L, 4475898, , , 1, 0, 0, 0, 1, 4475934, 4475939, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4475926, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4476038  4476155  4476316  4476442  4476743  4476863  4478343  4478455  4478567  4478735  4478847  4478971  4479245  4480348  4480709  4480827  4480965  4481323  4481457  4481587  4482230  4482461  4483062  4483179  4483846  4484008  4484442  4484564  4484678  4485298  4485436  4492607  4492744  4492969  4493090  4494839  4494979  4506407  4506542  4507278, 4487662  4487987  4490577  4490684  4496853, 4487324  4488387  4488721  4489638  4496417  4497696  4499752  4504845, 4488374  4488434  4489050  4490774  4497306  4498158  4500248  4505145, 4508421  4508661, 4508624  4508815, 4476629  4478087  4492420  4494613  4506164  4507081  4509422, 4476355  4476647  4485552  4493083  4494971  4506529  4507352, 4476894, 4476896, 4476898, 4508432, 4508444, 4508595  4508606, 4508635, L, 4509446, , , 1, 0, 0, 0, 1, 4509710, 4509711, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4509707, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4509786  4510230  4521281  4521399  4521512  4521626  4522491  4522618  4522749  4522865, 4511544  4511666  4513712  4514628, 4511020  4513489, 4511711  4514648, 4523473  4524273, 4524126  4524493, 4521073  4522332  4526601, 4510175  4521695  4522883, 4510764, 4510765, 4510766, 4523477, 4523482, 4523633  4523637, 4524131, L, 4526612, , , 1, 0, 0, 0, 1, 4526671, 4526678, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4526662, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4532800  4532957  4533074  4552669  4552801  4553485  4566522  4570700  4570824  4586594  4586781  4614968  4615867  4622000  4622116  4622227  4645422  4645537  4645656  4645885  4646298  4646542  4646655  4647118  4647228  4647370  4647626  4648280, 4578468  4578880  4601875  4617682  4643258  4643403, 4572815  4575193  4577957  4601162  4603483  4607112  4612143  4617318  4623197  4636135  4638712  4638778  4641029, 4573382  4576052  4579099  4602017  4604159  4608325  4612443  4618254  4623801  4636626  4638758  4639305  4643832, 4649865, 4650076, 4527362  4532557  4551988  4570482  4586431  4614746  4615694  4621854  4645244  4646380  4646923  4651137, 4527118  4527557  4533753  4553420  4571736  4586841  4615022  4615912  4622303  4646246  4646638  4648217, 4527171, 4527172, 4527172, 4649878, 4649892, 4650043  4650057, 4650246, L, 4651139, , , 1, 0, 0, 0, 1, 4651155, 4651158, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4651150, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4651425  4651536  4651656  4651774  4651909  4652845  4659973  4660095  4662830  4678160  4678297  4678428  4678822  4678999  4679143  4679263  4679400  4679528  4679646  4680488  4680607  4683250  4683368, 4666858  4688040  4688166, 4664769  4666582  4670670  4687671  4688467, 4665835  4666849  4670862  4688352  4688796, 4690454, 4692117, 4651230  4652687  4659736  4662583  4663596  4673703  4677937  4679720  4683090  4694946, 4651186  4651896  4652768  4660144  4662975  4663882  4674263  4679673  4680771  4683484, 4652255, 4652257, 4652258, 4690463, 4690473, 4690624  4690634, 4692127, L, 4694965, , , 1, 0, 0, 0, 1, 4695062, 4695075, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4695049, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4695281  4695403  4695538  4696290  4697699  4697817  4698054  4698712  4698940  4699058  4719894  4720010  4720122, 4702147  4705914  4706246  4706952  4707176  4707947  4709003  4709615  4710429  4711231  4711987, 4701688  4703287  4703693  4704801  4717735, 4702987  4703589  4704075  4712007  4718638, 4720874, 4721061, 4696165  4697555  4698769  4719742  4722279, 4695527  4696351  4698004  4699173  4720110, 4696481, 4696483, 4696485, 4720882, 4720889, 4721040  4721048, 4721068, L, 4722295, , , 1, 0, 0, 0, 1, 4722376, 4722386, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4722363, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4722566  4723668  4723816  4723951  4728568  4728733  4728867  4729033  4729162  4729318  4730664  4730782  4730893  4731030  4737591  4738103  4738219  4742905  4743057, 4733412  4734568  4745254  4750787  4750976  4751087  4751215  4751337  4751708  4751821  4751945  4752395  4752526  4752659  4752787  4752916  4753477  4753621  4753768  4753915  4754068  4754257  4754404  4754546  4754686  4754826  4756808  4757616  4757816  4758037  4758282  4759903  4760055  4760206  4761351  4761628  4761782  4762980  4763376  4764457  4764641  4764897  4765056  4766459  4766800  4767784  4767936  4768123  4768256  4768381  4768512  4769320  4769479  4770276  4770449  4770635  4771180  4771311  4772599  4772761  4773155  4773702  4774369  4774557  4774709  4774847  4776050  4776184  4776368  4777202  4777326  4778046  4778240  4778377  4778512  4779754  4780722  4780894  4781050  4781215  4781536  4781690  4782150  4782363  4783880  4784054  4785186  4785348  4785692  4786110  4786321  4786667  4786819  4787178  4791481  4791670  4791825  4791993  4792163  4792701  4793100  4793455  4793611  4793990  4794456  4794915  4795334  4795675  4795853  4796416  4797161  4797388  4797533  4797753  4798567  4798718  4798913  4799604  4799775  4799928  4800123  4800305  4802095  4802259  4802414  4802651  4804078  4804353  4805684  4806232  4806775, 4733038  4744686  4746417  4750333, 4735099  4745895  4746577  4807166, 4747408  4748483, 4747654  4749520, 4723549  4728341  4737438  4737914  4742706, 4722609  4724095  4731036  4737707  4738260  4743187, 4722935, 4722936, 4722937, 4747414, 4747422, 4747573  4747579, 4747661, R, 4750348, 4750356, 4807176, 0, 0, 0, 0, 0, 4807238, 4807249, L9:R1, 10.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
