max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3728254  3728500  3740145  3740289  3740471  3742478  3753931  3754043  3755147  3755821  3755948  3786723  3786980  3790955  3975512  3975674  3975799  3975909  3976015  3976119  3976250  3976394  3976574  3976700  3976837  3976971  3977106  3977246  3977389  3977537  3977691  3977835  3978157  3978463  3978638  3979803  3979959  3980138  3981044  3981221  3981601  3981735  3982225  3982401  3982524  3982707  3983457  3984346  3984504  3984691  3985122  3985280  3985404  3985544  3985698  3985869  3985992  3986123  3986229  3986361  3986497  3986626  3986740  3986843  3986981  3987134  3987306  3987479  3987677  3987826  3988021  3988224  3988401  3988502  3994869  3994995  3995112  3995216, , 3728062  3739770  3753725  3975408  3986513  3989072  3994748  3996312, 3728437  3742433  3756030  3986481  3988669  3989809  3995331  3996496, 3958172  3966998  3972923  4000655, 3726243  3958838  3967970  3973318, 3727070, 3727071, 3727071, 3998771, 3998772, 3998773, 3998924  3998925, 3999158, 3999159, R, 4000658, , , 1, 0, 0, 0, 1, 4000683, 4000687, L2:R8, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 4000677, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4004396  4004501  4004608  4004745  4004909  4005056  4005480  4005594  4009512  4009658  4009847  4010006  4010640  4010766  4010904  4012613  4012725  4012836  4013380  4013544  4018354  4018499  4018624  4018727, , 4004226  4006274  4009295  4012448  4016650  4018151, 4005667  4006373  4010938  4014489  4016807  4018752, 4021118, 4000865, 4001829, 4001830, 4001830, 4019826, 4019832, 4019838, 4019989  4019995, 4020108, 4020114, R, 4021132, , , 1, 0, 0, 0, 1, 4021203, 4021212, L2:R8, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 4021192, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4038428  4042612  4042743  4042849  4042959  4043063  4043196  4043325  4043514  4043645  4043780  4043919  4044062  4044207  4044355  4044512  4044668  4044831  4045798  4046504  4046664  4046853  4047036  4047213  4047383  4047574  4048462  4048629  4048813  4049024  4049406  4049590  4049785  4050313  4050424  4050575  4050824  4050970  4051160, , 4038155  4042356, 4038653  4051396, 4036134, 4022123  4036688, 4022348, 4022349, 4022350, 4041046, 4041048, 4041051, 4041201  4041203, 4041259, 4041261, L, 4042362, , 4051404, 0, 0, 0, 0, 0, 4051453, 4051462, L2:R8, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4042365
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4052961  4053142  4053245  4053764  4053893  4054020  4054188  4055521  4056988  4058187  4058349  4059136  4083210  4083350  4083461  4083703  4083810  4084218  4084388  4091056  4091232  4091413  4091548  4091703  4091806, , 4052776  4056737  4057966  4083040  4090814  4093110, 4055639  4056986  4058405  4084484  4091774  4093256, 4079949  4088145  4096782, 4080358  4088449, 4052772, 4052773, 4052774, 4095503, 4095509, 4095517, 4095667  4095674, 4096011, 4096018, R, 4096796, , , 1, 0, 0, 0, 1, 4096873, 4096882, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 4096862, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4098562  4098677  4098856  4099023  4131578  4131743  4131944  4132103  4132623  4133875  4136883  4137046  4137162  4137267  4137370  4137487  4137602  4137726  4137852  4137997  4138107  4138342  4138480  4138628  4138930  4139580  4139745  4140411  4140548  4140695  4140801  4140903  4141086  4141195  4141312  4141683  4143448  4143622  4143761  4143952  4144090  4144235  4144345  4145155  4145328  4145480  4145599  4145701  4145873  4145989  4146104  4146211  4146436  4146551  4146721  4146871  4147027  4147218  4147344  4147708  4147858  4148014  4148216  4148376  4148508  4149230  4149486  4149593  4150106  4150251  4150362  4150465  4150616  4150832  4150998  4151128  4151245  4151417  4151593  4151699  4151862  4151965  4152236  4152339  4152468  4152590  4152760  4153040  4153146  4153254  4153373, , 4098442  4130675  4136740, 4098988  4133889  4153826, 4128735, 4097144  4129136, 4098085, 4098086, 4098087, 4134945, 4134948, 4134952, 4135103  4135107, 4135352, 4135356, L, 4136749, , 4153827, 0, 0, 0, 0, 0, 4153836, 4153838, L2:R8, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4136754
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4154170  4154546  4159866  4159981  4160094  4160203  4160334  4160472  4160624  4160819  4160948  4161085  4161224  4161368  4161519  4161671  4162313  4162465  4163489  4163673  4164586  4164757  4165712  4165894  4166056  4166233  4166340  4166448  4166553  4166673  4166781  4167194  4167389  4167773  4167923  4168075  4168180  4168337  4168464  4168578  4168681  4168857  4168960  4169127  4169231  4169356  4169494  4169664  4169787  4169913  4170070  4170235  4170442  4170547  4170947  4171088  4171246  4171418  4171598  4171703  4171815  4171919  4172080  4172192  4172311  4172644  4172772  4172935  4173115  4173235  4173564  4173734  4173875  4174014  4174142  4174600  4174735  4174913  4175066  4175172  4175386  4175491  4175596  4175762  4175928  4176048  4176168  4176561  4176708  4176912  4177031  4177160, , 4153873  4155122  4159751, 4154299  4156136  4177342, , , 4154373, 4154375, 4154376, 4158026, 4158028, 4158031, 4158181  4158183, 4158393, 4158396, L, 4159757, , 4177342, 0, 0, 0, 0, 0, 4177348, 4177350, L3:R7, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4159760
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4177913  4178668  4178838  4179068  4179174  4179328  4180845  4181168  4181373  4185040  4185148  4185272  4185711  4189150  4189273  4196639  4217112  4217269  4217483  4217747  4218878, , 4178543  4180662  4184814  4188804  4196350  4216858  4218699, 4179510  4181383  4185652  4189291  4196843  4217716  4218970, 4202056  4212625  4214552  4214740  4221268, 4202398  4213021  4214590  4215343, 4179511, 4179513, 4179515, 4219987, 4219995, 4220003, 4220153  4220161, 4220178, 4220185, R, 4221284, , , 1, 0, 0, 0, 1, 4221366, 4221375, L3:R7, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 4221353, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4222915  4223017  4223133  4223338  4223458  4225010  4225159  4225294  4225563  4225723  4226042  4226196  4226719  4226850  4226987  4227143  4227273  4227644  4237651  4237753  4237870  4241410  4241562  4241700  4241832  4241945  4242062  4242181  4242299  4242426  4242560  4242711  4242848  4242994  4243105  4243254  4243405  4243599  4243762  4244245  4244410  4244542  4244643  4244769  4245313  4245495  4246177  4246322  4246434  4247698  4247811  4247968  4248129  4248283  4248395  4250633  4250763  4250889  4251002  4251165  4251343  4251684  4251807  4251915  4252682  4253005  4253114  4253232  4253400  4253561  4253670  4253797  4254410  4254533  4254671  4254778  4255363, , 4222776  4224860  4237499  4241306, 4223688  4227660  4237991  4256166, 4235496, 4221631  4235746, 4222740, 4222741, 4222742, 4239858, 4239863, 4239868, 4240019  4240024, 4240166, 4240172, L, 4241317, , 4256179, 0, 0, 0, 0, 0, 4256402, 4256403, L4:R6, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4241325
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4256410  4259564  4259715  4259825  4259966  4260072  4260234  4260389  4260495  4261024  4261138  4261656  4264285  4264420  4264768  4273484  4273612  4273788  4273920, , 4259431  4261426  4261532  4264224  4273320, 4261360  4261501  4261592  4264888  4273843, 4277530, , 4257869, 4257870, 4257871, 4275814, 4275818, 4275824, 4275975  4275980, 4276075, 4276080, R, 4277541, , , 1, 0, 0, 0, 1, 4277603, 4277611, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 4277594, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4279293  4279401  4279605  4279772  4280062, , 4279034, 4280158, 4286150, 4277743, 4278998, 4278998, 4278999, 4282178  4283553, 4282180, 4282183, 4282334  4282336, 4282527  4284781, 4282530, R, 4286157, , , 1, 0, 0, 0, 1, 4286197, 4286202, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 4286189, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4287903  4288021  4288150  4288358  4288576  4288699  4292687  4292982  4293898  4317731  4317908  4318013  4331791  4382322  4382441  4385582  4385851  4407474  4407586  4426104  4443660  4443779  4443884  4443991  4444105  4444229  4444351  4444470  4444588  4444724  4444848  4444963  4445122  4445261  4445407  4445552  4445699  4445852  4446015  4447211  4447858  4448001  4448160  4448309  4448532  4449084  4449267  4449444  4449677  4450384  4450551  4450732  4450835  4451499  4451780  4451948  4452058  4452235  4452345  4452482  4452776  4452917  4453065  4453284  4453448  4453553, , 4287772  4292540  4317611  4331551  4382087  4385332  4391742  4391838  4406693  4407086  4425935  4443493, 4289100  4293849  4318101  4332167  4382620  4385867  4391781  4392082  4406895  4407569  4428267  4453861, 4296051  4296904  4315318  4315612  4322064  4328619  4375995  4380167, 4286489  4296302  4296929  4315442  4315830  4322463  4328899  4376376  4380516, 4287625, 4287626, 4287627, 4433896  4437805, 4433905, 4433916, 4434067  4434077, 4434194  4439790, 4434204, L, 4443515, , 4453865, 0, 0, 0, 0, 0, 4453890, 4453895, L5:R5, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4443527
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4455619  4455736  4455844  4465880  4466017  4466198  4467939  4471496  4471604  4471726  4471891  4474558  4477816  4485641  4485742  4485846  4485982  4486107  4486240  4486369  4486500  4486701  4486839  4486980  4487130  4487287  4487444  4487632  4487752  4487911  4488084  4488203  4488596  4488773  4488940  4489118  4490378  4490551  4490730  4493865  4494056  4496028  4496235  4496633  4496747  4496859  4497282  4497383  4497515  4497671  4497830  4497953, , 4455462  4465692  4471348  4477584  4485434, 4457332  4467945  4474518  4479230  4498230, , , 4455326, 4455327, 4455328, 4480448, 4480451, 4480456, 4480607  4480611, 4482407, 4482411, L, 4485443, , 4498239, 0, 0, 0, 0, 0, 4498300, 4498312, L6:R4, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 4485448
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4499644  4499781  4500204  4501230  4501394  4504728  4504855  4505241  4505598  4514998  4518374  4518496  4518600  4518738  4518894  4518996  4519128  4519235  4519342  4519471  4521061  4523586  4523708  4523875  4525369, , 4499456  4499497  4504440  4514767  4518197  4523425, 4499481  4501474  4506364  4515173  4521046  4524108, , , 4501475, 4501477, 4501479, 4602505, 4602510, 4602517, 4602668  4602674, 4602692, 4602698, , , , , 1, 1, 0, 0, 0, 4617758, 4617766, L6:R4, 60.00, 000(1)1, 000(1)1, 204, no_go, 4617748, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
