max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2797849, , 2759587  2791314, 2759497  2760634  2791532, 2760635, 2760636, 2760637, 2795490, 2795492, 2795494, 2795645  2795648, 2796224, 2796226, L, 2797854, , , 1, 0, 0, 0, 1, 2797889, 2797893, L5:R5, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2797882, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2798111  2798216  2806278, , 2798051  2806705  2811609, 2797982  2798691  2806838  2811778, , , 2798775, 2798776, 2798778, 2808670, 2808672, 2808675, 2808826  2808828, 2809508, 2809511, L, 2811615, , 2811781, 0, 0, 0, 0, 0, 2811805, 2811810, L6:R4, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 2811619
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2811872  2812045  2812148  2812295  2812414  2812519  2812626  2812734  2812841  2812978  2813096  2813221  2813350  2813486  2818230  2818347  2818461  2818566  2818700  2818855  2821022, , 2811871  2830251, 2820977, , , 2820980, 2820983, 2820986, 2825932, 2825935, 2825940, 2826091  2826095, 2826894, 2826898, L, 2830260, , , 1, 0, 0, 0, 1, 2830312, 2830318, L6:R4, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2830303, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2830461  2830715  2838397  2838703  2838811, , 2830645  2838081  2838336  2838665  2845563, 2830543  2831106  2838214  2838593  2839168, , , 2831227, 2831229, 2831230, 2841974, 2841977, 2841981, 2842132  2842135, 2843140, 2843144, L, 2845572, , , 1, 0, 0, 0, 1, 2845617, 2845623, L7:R3, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2845608, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2845898  2846282, , 2845824, 2845737  2846083, , , 2846570, 2846571, 2846573, 2849091  2850054, 2849092, 2849095, 2849246  2849248, 2849585  2850622, 2849587, , , , , 1, 1, 0, 0, 0, 2864618, 2864622, L7:R3, 30.00, 000(1)1, 000(1)1, 204, no_go, 2864611, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2879484  2879880  2880011, , 2879169  2879412  2879805, 2879310  2879787  2880007, , , 2865484, 2865485, 2865486, 2885444, 2885446, 2885449, 2885600  2885602, 2885878, 2885881, , , , , 1, 1, 0, 0, 0, 2900914, 2900918, L7:R3, 30.00, 000(1)1, 000(1)1, 204, no_go, 2900907, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2916445, , 2901417, 2901417, 2901419, 2911585, 2911586, 2911588, 2911739  2911740, 2913303, 2913305, R, 2916449, , , 1, 0, 0, 0, 1, 2916475, 2916480, L7:R3, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2916469, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2937392  2937632  2937818, , 2937146  2937323, 2937245  2938043, 2943293, 2917778, 2917778, 2917779, 2917780, 2939984, 2939986, 2939990, 2940141  2940143, 2940502, 2940505, R, 2943299, , , 1, 0, 0, 0, 1, 2943337, 2943341, L6:R4, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2943330, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2964517, , 2964247  2964396  2971930, 2964375  2964837, 2943425  2958604  2959495, 2943403  2944412  2959149  2959722, 2944413, 2944414, 2944415, 2968895, 2968898, 2968902, 2969052  2969055, 2969064, 2969067, L, 2971938, , , 1, 0, 0, 0, 1, 2971982, 2971987, L7:R3, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2971974, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2972059  2972284, , 2972269  2973307, 2972087  2972340  2973509, 2978855, , 2973042, 2973044, 2973045, 2975561, 2975563, 2975566, 2975717  2975719, 2976591, 2976594, R, 2978862, , , 1, 0, 0, 0, 1, 2978897, 2978903, L6:R4, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 2978891, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2988686, , 2979085, 2978995  2979358, 2980130, 2980131, 2980133, 2985879, 2985880, 2985883, 2986034  2986036, 2986247, 2986249, L, 2988691, , , 1, 0, 0, 0, 1, 2988722, 2988726, L6:R4, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2988716, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2988973  2989128, , 2988950  2995633, 2988850  2989356, , , 2989858, 2989859, 2989861, 2992006, 2992007, 2992010, 2992161  2992163, 2993111, 2993113, L, 2995638, , , 1, 0, 0, 0, 1, 2995672, 2995676, L7:R3, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2995664, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2995909  2996162, , 2995848  3005838, 2995778  2996364, , , 2996885, 2996887, 2996888, 3003612, 3003613, 3003616, 3003767  3003769, 3003777, 3003779, L, 3005843, , , 1, 0, 0, 0, 1, 3005877, 3005881, L7:R3, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3005870, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3006045  3006183  3006623  3007077, , 3006123, 3006007  3006782, 3027654, , 3006783, 3006785, 3006786, 3016876  3024730, 3016878, 3016881, 3017032  3017034, 3017102  3025080, 3017104, R, 3027660, , , 1, 0, 0, 0, 1, 3027699, 3027704, L6:R4, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3027692, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3035390, 3035556, , 3029453, 3029453, 3029454, 3029455, 3032863, 3032864, 3032866, 3033017  3033018, 3033629, 3033631, L, 3035395, , 3035558, 0, 0, 0, 0, 0, 3035577, 3035581, L6:R4, 10.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3035398
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3035652  3035966  3036083  3036186  3036289  3036390  3036496  3036607  3036715  3036829  3036942  3037071  3037199  3037326  3037444  3037581  3037708  3042252  3042447  3042622  3042801  3042952  3043108  3044955  3045079  3045239  3045948  3046214  3046433  3046864, , 3035633  3046814  3051682, 3046548  3046901, , , 3046552, 3046556, 3046560, 3048941, 3048946, 3048952, 3049103  3049108, 3049555, 3049562, L, 3051695, , , 1, 0, 0, 0, 1, 3051758, 3051766, L6:R4, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3051748, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3051884  3051986  3052093  3052275  3052570, , 3051911, 3051876  3052653, 3059102, 3077584, 3052654, 3052656, 3052658, 3054042  3055332, 3054044, 3054047, 3054198  3054200, 3055266  3055858, 3055269, R, 3059108, 3059112, 3077588, 0, 0, 0, 0, 0, 3077614, 3077619, L6:R4, 20.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3109776  3110019  3110137  3110384, , 3109729  3109946  3114888, 3109916  3110593, 3077690  3086934  3088132  3089793  3095674, 3086689  3087791  3089001  3091262  3101751, 3086689, 3086691, 3086692, 3112186, 3112190, 3112195, 3112346  3112350, 3112620, 3112624, L, 3114897, , , 1, 0, 0, 0, 1, 3114949, 3114955, L7:R3, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3114940, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3115183  3115285  3128372  3128586  3128727  3134508  3134722  3134829  3134942  3135048  3135158  3135272  3135380  3135486  3135601  3135718  3135841  3135965  3136092  3136217  3136351  3136699  3136836  3137039  3137184  3137301  3137402  3137511  3137635  3137782  3141543  3141658  3141793  3142003  3142159  3142325  3142491  3142598  3142703  3142874  3144462  3144584  3144691  3146752  3146864  3146972  3147101  3147209  3147364  3147501  3147900  3148015  3148129  3148233  3148348  3148451  3148609  3148733  3149007  3149150  3149275  3149394  3149547  3149710  3149852  3150535  3150745  3151792  3151915  3152016  3152159  3152296  3152407  3152743  3152857  3153017  3153650  3153782  3153935  3156643  3156806, , 3115106  3128179  3128278  3128531  3134420, 3115045  3115276  3128220  3128477  3129226  3156898, 3120693  3120896  3123442, 3120856  3123422  3123468, 3116362, 3116364, 3116365, 3130537, 3130542, 3130547, 3130698  3130702, 3131790, 3131795, L, 3134431, , 3156899, 0, 0, 0, 0, 0, 3156909, 3156912, L7:R3, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3134436
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3156946  3157598  3157779  3162743  3162863  3163048  3163187  3163337  3167969  3168075  3168257  3168370  3168489  3168659  3168768  3168877  3168997  3169120  3169246  3169375  3169506  3169643  3169774  3169905  3170049  3170199  3170342  3170496  3170603  3170710  3170857  3170996  3171131  3174643  3174752  3174887  3175000  3175108  3175230  3175445  3175567  3175709  3177955  3178090  3178241  3178493  3178626  3180537  3180647  3180764  3180934  3181110, , 3157611  3162413  3162673  3167764, 3157915  3162548  3163299  3181101, , , 3158327, 3158328, 3158329, 3165134, 3165137, 3165142, 3165291  3165294, 3165413, 3165416, L, 3167772, , 3181119, 0, 0, 0, 0, 0, 3181178, 3181189, L8:R2, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3167776
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3181794  3181906  3191173  3191376  3191853, , 3181339  3181703  3190970  3191078  3191320  3191795, 3181494  3181983  3191018  3191233  3191750  3192009, 3185352  3185527  3185758  3196072, 3185426  3185664  3186769, 3182795, 3182796, 3182798, 3193217, 3193221, 3193227, 3193377  3193382, 3193649, 3193654, R, 3196084, , , 1, 0, 0, 0, 1, 3196142, 3196149, L7:R3, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 202, wrong_choice_chose_R, 3196133, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3202909  3203229, , 3202640  3202851, 3202782  3204168, 3196312  3197772  3208984, 3196244  3197033  3198133  3209155, 3197034, 3197035, 3197036, 3205466, 3205469, 3205472, 3205623  3205626, 3206594, 3206597, R, 3208991, 3208995, 3209159, 0, 0, 0, 0, 0, 3209187, 3209192, L6:R4, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3231012  3231142  3231281, , 3230786  3230976  3231208  3235706, 3230889  3231134  3231793, 3209267  3223190  3226387, 3223064  3223382  3226553, 3223064, 3223066, 3223067, 3233222, 3233225, 3233229, 3233380  3233384, 3233642, 3233646, L, 3235715, , , 1, 0, 0, 0, 1, 3235763, 3235769, L6:R4, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3235755, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3235948  3236073  3241932  3242044  3242149  3242261  3242371  3242496  3242610  3242722  3242828  3242957  3243087  3243218  3243351  3243461  3248595  3248698  3248929  3249072  3249252  3249381  3249527  3250407  3250524  3250658  3250771  3250975  3251666  3251793  3251972, , 3235891  3241708, 3235852  3236379  3252123, , , 3236451, 3236452, 3236454, 3238076, 3238078, 3238080, 3238231  3238233, 3239109, 3239111, L, 3241713, , 3252129, 0, 0, 0, 0, 0, 3252171, 3252178, L7:R3, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3241716
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3264523  3264626  3264728  3264867  3265006, , 3254181  3264263  3264427  3270638, 3254337  3264384  3265481  3270812, 3258863  3258996, 3258986  3259979, 3252879, 3252880, 3252881, 3267922, 3267926, 3267930, 3268081  3268084, 3268658, 3268662, L, 3270646, , 3270816, 0, 0, 0, 0, 0, 3270847, 3270853, L7:R3, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 3270651
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3270933  3271126  3271230  3271348  3271472  3271585  3271693  3271838  3271957  3272083  3272215  3272347  3272474  3272599  3272740  3272885  3273025  3276139  3276263  3276472  3276577  3276680  3276787  3276939  3277100  3278994  3279101  3279255  3279777  3280186, , 3270935, 3280325, 3285775, 3296677, 3280329, 3280333, 3280338, 3282442, 3282446, 3282452, 3282603  3282608, 3283195, 3283201, R, 3285786, 3285792, 3296684, 0, 0, 0, 0, 0, 3296723, 3296731, L6:R4, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
