max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, well_id, well_on_ts, R_reward_ts, well_off_ts, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3563139  3563260  3563377  3567515  3567663  3567828  3567949  3568310  3568470  3574160  3574325  3574492, 3536676  3536891  3537075  3537220  3537800  3538155  3538602  3538882  3539245  3539854  3540621  3540956  3541939  3542070  3542830  3543151  3544416  3544565  3545396  3545739  3546836  3547811  3547994  3548508  3550872  3551546  3551984  3554358  3554504  3554776  3554888  3555052  3557526  3557636  3558295  3558892  3559012  3559619  3559765  3559914  3560434, 3562981  3567290, 3563306  3574668, 3541121  3541315  3541646  3541730  3546115  3546557  3548851  3550525  3552159  3554019  3556825  3558036  3560965  3561148, 3541105  3541195  3541395  3541676  3545980  3546132  3548837  3548946  3552097  3552383  3555456  3557654  3560835  3561002  3561166, 3565685, 3566431, 3541108, 3541110, 3541112, 3565696, 3565708, 3565859  3565870, 3566443, , , 0, 0, 0, 0, 0, , 3574674, 3574676, L7:R3, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3567315, , 3574668, 3567327
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3576467  3576579  3576710  3576844  3576979  3577142  3577531  3577705  3577875, 3579289  3579800  3580022  3580136  3580268  3580619  3580857  3580978  3581127  3581274  3583458  3583814  3584131  3585986  3586888  3587056  3587239  3587842  3588159  3589036  3589226  3589962  3590125  3590312  3590459  3590626  3594484  3594637  3597308  3597454  3597580  3598001  3599776  3599980  3601019  3601347, 3576259  3605395, 3577826, 3578827  3581506  3583279  3585786  3587547  3592188  3593759  3595953  3599554, 3581457  3581525  3584361  3587510  3590620  3593310  3594577  3598104  3601461, 3603924, 3604399, 3576116, 3576117, 3576117, 3603933, 3603943, 3604094  3604104, 3604409, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 3605506, 3605520, 3605532, L7:R3, 70.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, L, 3605417, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3605698  3605819  3605975  3606103  3606285  3606396  3614870  3615021, 3608363  3608609  3609984  3610136  3610316  3610462  3611517  3611846  3612152  3617758  3617886  3629305  3629440  3629755  3630393  3630827  3630973  3631448, 3614732, 3606337  3615050, 3608080  3612735  3617164, 3612608  3612884  3631554, 3615490, 3616467, 3606949, 3606950, 3606952, 3615494, 3615499, 3615650  3615654, 3616472, , , 0, 0, 0, 0, 0, , 3631604, 3631612, L6:R4, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 3617174, 3617179, 3631560, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3633012  3633213  3634621  3636168  3636503  3636743  3636904  3638065  3638364  3639294  3639479  3641152  3641296  3641440  3644405  3644535  3644698  3644869  3645048  3646053  3646229  3646348  3647267  3648112  3648419  3648865  3649042  3649248  3649365  3649712  3650342  3650503  3651294  3651441  3651695  3651858  3656636  3656865  3656984  3657104  3657222  3657377  3673045  3674377  3674718  3675296  3675971, , , 3631988  3632085  3632240  3634069  3634132  3635851  3637017  3637759  3637843  3640613  3644028  3647015  3652701  3652838  3656216, 3632040  3632220  3633576  3634113  3635133  3636997  3637029  3637819  3639693  3641601  3646446  3652286  3652780  3652862  3676046, 3654129, 3654328, 3633577, 3633579, 3633581, 3654139, 3654150, 3654301  3654312, 3654338, , , 0, 0, 0, 0, 0, , 3676136, 3676306, L5:R5, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 3656238, 3656249, 3676058, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3742060  3742172, 3677432  3677979  3678788  3678987  3679135  3681662  3682493  3682643  3682835  3682968  3683688  3683852  3685465  3686512  3687185  3687424  3687974  3688971  3689125  3689325  3689462  3691794  3692257  3692485  3692878  3693037  3693199  3693591  3695310  3695602  3697621  3702917  3703053  3703169  3703394  3703743  3704652  3707587  3707839  3707993  3708508  3708798  3710381  3710496  3711498  3711640  3711777  3712381  3714620  3714818  3715000  3716849  3717016  3717169  3717312  3717438  3719221  3719395  3720076  3720213  3721377  3721544  3722380  3726018  3732909  3733063  3733964  3734119  3734261  3734405  3734916  3736438  3736641  3737212  3737656  3737806  3738295  3743763  3744569  3744686  3744801  3745783  3746284, 3741711, 3742132, 3677271  3681284  3684165  3684266  3684833  3685296  3685861  3689934  3691434  3695126  3705387  3707353  3710185  3714327  3714429  3715908  3718668  3719585  3719754  3725087  3725801  3729825  3732426  3736159  3743220  3749587, 3679741  3684085  3684229  3684708  3684884  3685798  3689923  3690083  3693564  3705261  3705447  3709304  3712610  3714345  3715103  3717544  3719513  3719665  3722312  3725741  3727367  3730689  3734913  3738861  3746741, 3748875, 3749169, 3679742, 3679744, 3679745, 3748881, 3748888, 3749039  3749046, 3749176, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3749666, 3749677, 3749686, L4:R6, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3749601, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3750125  3750264  3750656  3752026  3755803  3755964  3756100  3757218  3758485  3758612  3758727  3759535  3759656  3760380  3761542  3762906  3763878, , , 3751816  3760686  3761001  3766932  3769531, 3750737  3760674  3760963  3764674  3767276, 3768751, 3769041, 3751216, 3751217, 3751218, 3768755, 3768761, 3768911  3768916, 3769046, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3769591, 3769601, 3769608, L3:R7, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3769541, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3770237  3771925  3773611, , , 3775027  3788911  3789667  3789841  3789960  3794245, 3773603  3775855  3789645  3789821  3789917  3791840, 3793684, 3793855, 3773603, 3773605, 3773606, 3793687, 3793691, 3793842  3793845, 3793859, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3794293, 3794301, 3794306, L2:R8, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3794254, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3798016  3798127  3798241  3798376  3798616  3798763, 3794566  3794835  3795923  3796359, 3797880  3801183, 3798772, , 3796428, 3799535, 3800043, 3796429, 3796430, 3796432, 3799537, 3799542, 3799693  3799696, 3800046, 203, wrong_choice_chose_L, 1, 0, 0, 1, 0, 3801225, 3801232, 3801237, L3:R7, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, L, 3801190, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3801410  3801568  3805941  3806089  3806201  3806401  3806594  3806706  3806824  3807220  3813266, , 3805725, 3801604  3813384, , , 3804533, 3804799, 3801766, 3801767, 3801768, 3804534, 3804536, 3804687  3804689, 3804801, , , 0, 0, 0, 0, 0, , 3813414, 3813419, L4:R6, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3805731, , 3813388, 3805733
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3813483, 3823153  3824186  3824738  3825219  3825416  3825542  3825844, , , 3822120  3822646  3826956  3827894  3830406, 3822144  3825926  3827290  3828002, 3829734, 3829919, 3813943, 3813944, 3813945, 3829737, 3829741, 3829892  3829895, 3829923, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3830454, 3830461, 3830467, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3830414, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3830829  3831051  3831488  3831798  3831937  3832711  3832956  3834945  3835070  3835186  3835326  3835453  3845796  3845939  3846248  3846359  3846861  3847584  3847913  3848046  3848740  3848907  3849676  3849816  3849957  3850134, , , 3834546, 3833110  3850762, 3834024, 3834190, 3833111, 3833113, 3833115, 3834026, 3834029, 3834179  3834181, 3834192, , , 0, 0, 0, 0, 0, , 3850804, 3850811, L3:R7, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 3834551, 3834555, 3850767, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3852806  3853044  3853163  3855719  3855834  3855983, 3859198  3859319  3859434  3873117  3873263  3874254  3874495  3874677  3874831  3876098, 3852716  3855556, 3853152  3855971, 3851196  3858779, 3851592  3876230, 3856540, 3857014, 3851592, 3851595, 3851596, 3856543, 3856547, 3856698  3856701, 3857017, , , 0, 0, 0, 0, 0, , 3876270, 3876276, L2:R8, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 3858786, 3858790, 3876235, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3900184  3900295  3900416  3900534, 3876361  3877350  3878187  3878391  3878537  3878697  3881080  3881239  3881408  3883215  3883468  3884620  3884809  3884955  3885480  3885627  3885840  3886154  3886631  3888121  3888483  3891243  3892704  3892856  3893231  3894414  3896940  3897279  3897942  3904997  3905254  3906503  3906713  3906957  3907084  3907539  3907888  3909015  3909383  3912207  3912358  3915022  3915142  3915261  3915407  3915526  3915792  3926587, 3900102, 3900566, 3876870  3878815  3878914  3880035  3882998  3885136  3885277  3887982  3890997  3892522  3896208  3904626  3909422  3910763  3914540, 3878790  3878852  3878937  3881627  3885072  3885242  3886840  3890637  3891314  3894703  3897988  3909399  3909448  3912383  3926829, 3913846, 3914078, 3876817, 3876817, 3876818, 3913857, 3913869, 3914019  3914030, 3914090, , , 0, 0, 0, 0, 0, , 3927016, 3927017, L2:R8, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 3914564, 3914577, 3926842, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3928754  3929338, , , 3927086  3928262  3930574  3932959, 3927136  3929486  3931670, 3932214, 3932381, 3927568, 3927569, 3927570, 3932216, 3932219, 3932370  3932372, 3932384, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3932996, 3933003, 3933008, L2:R8, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3932965, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3933389  3933692  3935617  3935737  3935849  3935971  3936086  3936244  3936625  3945169  3945323, , , 3935242, 3933745  3945411, 3934588, 3934914, 3933746, 3933747, 3933748, 3934589, 3934591, 3934742  3934744, 3934916, , , 0, 0, 0, 0, 0, , 3945441, 3945446, L2:R8, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, R, 3935247, 3935249, 3945415, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3970188  3970319  3970592, 3945511  3947057  3948003  3948210  3948355  3949155  3949269  3949594  3949712  3950313  3951147  3951317  3951446  3951574  3951696  3951872  3952870  3953117  3953289  3953442  3954814  3954998  3955107  3957042  3958103  3958240  3958418  3958538  3958839  3959933  3960097  3961767  3961931  3962076  3962236  3963912  3964992  3965127  3965629  3966744  3967425, 3970018, 3970565, 3945517  3946655  3947610  3952082  3952588  3956848  3958740  3959685  3963436  3966157  3966288  3968422  3972273, 3945544  3947061  3952010  3952153  3955766  3958697  3958772  3962182  3965895  3966183  3967556  3968780, 3971063, 3971318, 3945964, 3945965, 3945966, 3971073, 3971084, 3971235  3971246, 3971329, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3972393, 3972408, 3972420, L2:R8, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3972295, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3972779  3973131  3973593, , , 3974815, 3973848, 3974297, 3974462, 3973849, 3973850, 3973851, 3974298, 3974301, 3974452  3974454, 3974464, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3974845, 3974851, 3974855, L2:R8, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3974820, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3975066  3975523, , , 3976578, 3975709, 3976066, 3976230, 3975711, 3975712, 3975713, 3976067, 3976069, 3976220  3976223, 3976232, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3976607, 3976614, 3976618, L1:R9, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3976582, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3976798  3977926  3978324  3978456  3978922  3980929  3981944  3982072  3982183  3982945  3983089  3984346, , , 3977217  3977418  3977845  3980179  3984128  3984568  3985678, 3977175  3977360  3977496  3978950  3983044  3984545  3984579, 3985026, 3985270, 3977175, 3977176, 3977178, 3985030, 3985036, 3985187  3985192, 3985275, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3985739, 3985748, 3985756, L0:R10, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3985688, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3985909  3986153  3986287  3987159  3987304  3987980, , , 3989240, 3987949, 3988624, 3988847, 3987950, 3987951, 3987953, 3988626, 3988628, 3988779  3988781, 3988849, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3989273, 3989281, 3989285, L0:R10, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 3989245, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3991183  3991315  3991477  3994718  3994844  3995056  3995189  3995311  3995425  3995548  4002413  4002536  4002682  4002848  4002976  4003107  4003242, 3989455, 3991044  3994580, 3991555  4003925, , 3989846, 3993256, 3993932, 3989887, 3989888, 3989889, 3993258, 3993261, 3993411  3993413, 3993935, , , 0, 0, 0, 0, 0, , 4003963, 4003969, L1:R9, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3994586, , 4003930, 3994589
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4004114  4006585  4006699  4009242  4009358  4009483  4009602  4009757  4015870  4016016, , 4006330  4009027, 4006880  4016101, , , 4007982, 4008623, 4004646, 4004647, 4004647, 4007983, 4007986, 4008138  4008140, 4008625, , , 0, 0, 0, 0, 0, , 4016131, 4016137, L2:R8, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4009032, , 4016105, 4009036
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 100, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4016202  4016986  4017149  4022822  4022946  4023064  4023193  4023307  4023435  4028172  4028295  4028415  4028581  4028898  4029060, , 4016827  4022661, 4017207  4029085, , , 4021913, 4022119, 4016704, 4016705, 4016706, 4021914, 4021917, 4022068  4022070, 4022121, , , 0, 0, 0, 0, 0, , 4029120, 4029125, L3:R7, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 4022666, , 4029090, 4022669
