max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, R_well_all_on_ts, R_well_all_off_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, well_id, well_on_ts, L_reward_ts, well_off_ts, R_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3155502  3156025  3156202  3156307  3156513  3156924  3157123  3157369  3157475  3157579, 3132232, 3132234, 3132235, 3155217  3155747, 3155349  3157596, 3127894  3132380  3132437  3132578  3136160  3136600  3136618  3136746  3137999  3138493  3139188  3139406  3144512  3145033  3146403  3152683  3153436  3162236, 3132232  3132430  3132478  3136116  3136477  3136609  3136653  3136940  3138135  3139031  3139221  3139443  3145009  3146202  3146471  3152744  3153449  3179503, 3159287, 3159296, 3159305, 3159456  3159464, 3159480, 3159489, , , 0, 0, 0, 0, 0, , 3179575, 3179586, L7:R3, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3162255, 3162265, 3179513, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3185315  3185888  3186094  3186509  3187538  3188550  3188777  3189059, 3180274, 3180275, 3180276, 3185014  3187298  3187443  3187573  3188297, 3186482  3187415  3187458  3187910  3189008, 3179742  3181006  3182097  3182891  3192606, 3180139  3181565  3182105  3182904  3195447, 3189797, 3189803, 3189808, 3189959  3189964, 3190175, 3190180, , , 0, 0, 0, 0, 0, , 3195494, 3195501, L7:R3, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3192617, 3192625, 3195453, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3219755  3219887  3220002  3220150  3220354, 3199042, 3199044, 3199045, 3219039  3219144  3219454, 3219124  3219167  3220338, 3195624  3199581  3201569  3203338  3207070  3223870, 3199042  3201531  3202697  3206946  3207084  3232824, 3221991, 3221995, 3222000, 3222151  3222155, 3222166, 3222171, , , 0, 0, 0, 0, 0, , 3232866, 3232873, L8:R2, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3223880, 3223886, 3232829, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3239415  3239580  3239728  3239851  3239996  3240154  3240358  3240470  3253657  3253784  3253903  3254133  3266535  3266663  3266855  3266962  3267076  3267365  3267504  3267700  3289675  3289842  3290008  3290360  3290609  3290841  3291003, 3233564, 3233566, 3233568, 3238536  3238685  3239161  3242090  3253494  3266348  3289545, 3238552  3238731  3240433  3242133  3254091  3267709  3291040, 3233020  3233358  3233383  3233614  3236514  3244156  3246645  3247421  3251144  3251990  3252019  3252146  3257282  3258973  3269282  3273199  3293815, 3233209  3233366  3233563  3234452  3236625  3245400  3246748  3247894  3251726  3252003  3252042  3252269  3258532  3258999  3270321  3273549  3298803, 3291930, 3291941, 3291955, 3292106  3292119, 3292137, 3292149, , , 0, 0, 0, 0, 0, , 3299014, 3299015, L9:R1, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3293841, 3293854, 3298817, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3314515  3314682  3314824  3314967  3315081  3315260  3315503, 3299431, 3299432, 3299433, 3314337, 3315538, 3299757  3299968  3300107  3310097  3311660  3322994, 3299794  3300081  3302330  3311385  3311929  3327439, 3317206, 3317209, 3317214, 3317365  3317369, 3321262, 3321266, , , 0, 0, 0, 0, 0, , 3327478, 3327485, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3323003, 3323009, 3327444, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3336604  3336763  3337156  3337372  3337510  3337625  3338036  3352870  3353001  3353139, 3332131, 3332133, 3332134, 3336343  3336955  3344277  3344416  3352646, 3336805  3338024  3344399  3344463  3353167, 3327574  3334505  3339885  3346819  3357355, 3332131  3334624  3340375  3347135  3364670, 3353897, 3353903, 3353909, 3354060  3354065, 3356137, 3356143, , , 0, 0, 0, 0, 0, , 3364719, 3364726, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3357367, 3357373, 3364676, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3368580  3368756  3368886  3369171  3369354  3390660, 3365433, 3365434, 3365435, 3368455  3372951  3390413  3391606, 3369335  3373101  3390703  3391747, 3366402  3371323  3371814  3378878  3383647  3384236  3384530  3386802  3388846  3393689, 3366859  3371520  3372219  3379479  3384199  3384254  3384541  3386838  3388857  3402615, 3392247, 3392253, 3392261, 3392412  3392418, 3392576, 3392583, , , 0, 0, 0, 0, 0, , 3402670, 3402679, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3393702, 3393711, 3402622, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3407567  3407876  3407984  3412782  3413159  3416188, 3403458, 3403459, 3403459, 3407031  3408838  3412681  3416064  3416121  3416247  3416328  3417178, 3408020  3409170  3412690  3416098  3416184  3416298  3416372  3417603, 3403939  3405470  3420216, 3404368  3405775  3431777, 3418116, 3418121, 3418127, 3418278  3418284, 3418567, 3418573, , , 0, 0, 0, 0, 0, , 3431825, 3431832, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3420228, 3420234, 3431783, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3436023  3436211  3436419  3436644  3436750  3447266, 3432616, 3432617, 3432619, 3435520  3435777  3440016  3440066  3447263  3449660, 3435600  3436789  3440037  3440377  3447371  3449713, 3433231  3443154  3451239, 3433588  3444608  3462218, 3449937, 3449942, 3449947, 3450098  3450102, 3450370, 3450375, , , 0, 0, 0, 0, 0, , 3462261, 3462268, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3451249, 3451255, 3462224, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3472008  3472143  3472363  3472468  3472611  3472858  3472966  3482114  3482226  3482500  3485899  3486039  3487425  3488790  3488945  3489051, 3463087, 3463089, 3463090, 3471776  3472242  3473803  3481622  3481964  3485663  3488359  3488414, 3472158  3473004  3473870  3481759  3482452  3485990  3488372  3489127, 3462366  3466772  3470111  3470619  3475251  3484173  3484244  3491590  3515420, 3463087  3467724  3470611  3470794  3475769  3484229  3484538  3492580  3524698, 3508884, 3508892, 3508901, 3509052  3509060, 3509732, 3509741, , , 0, 0, 0, 0, 0, , 3524767, 3524779, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3515439, 3515448, 3524707, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3525693, 3525695, 3525696, 3529389, 3529455, 3524930  3527416  3539775, 3525693  3527663  3547871, 3530753  3532072  3532119  3533328  3533489  3534081  3535469  3535973  3536077, 3530755, 3530758, 3530909  3530911, 3530954  3532089  3532252  3533358  3533553  3535375  3535943  3536000  3536720, 3530957, , , 0, 0, 0, 0, 0, , 3547918, 3547926, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3539787, 3539793, 3547877, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3560390  3560501  3560613  3560808  3561003  3561107, 3548413, 3548414, 3548416, 3560119, 3561104, 3549563  3553133  3556005  3564440, 3552638  3553311  3556367  3571154, 3563084, 3563087, 3563091, 3563242  3563245, 3563255, 3563259, , , 0, 0, 0, 0, 0, , 3571188, 3571194, L10:R0, 100.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3564448, 3564452, 3571159, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
