max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, 3357927¤, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4230583  4230814  4230946  4231098  4241411  4241737  4241939  4242051  4242173  4242298  4242418  4242543  4242737  4246420  4246544  4246888  4247085  4247203  4247614  4247863  4248002  4248641  4248828  4248952  4249093  4249543  4249675  4250301  4251267  4251803  4252052  4252358  4252547  4252679  4252821  4252955  4253127  4253503  4253645  4254092  4254231  4254403  4254594  4254892  4255896  4256536  4256668  4257370  4257477, , , 4233803  4239356, 4234018  4239894, 4241154, 4231099  4258541, 4231372, 4231373, 4231374, 4233804, 4233807, 4233958  4233960, 4234020, R, 4241161, 4241164, 4258549, 0, 0, 0, 0, 0, 4258604, 4258615, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4263395  4263555  4263673  4263806  4263938  4264089  4264234  4264383  4269183  4269314  4269459  4269592, 4259425  4266676  4266787  4266912  4283197  4283305  4283735  4284100  4284210  4284395  4284599  4284847  4284973, 4263298  4269040, 4264309  4269529, 4286487, 4286667, 4258775  4266363  4282696  4289749, 4259546  4267162  4285127, 4260021, 4260022, 4260023, 4286492, 4286499, 4286649  4286655, 4286673, R, 4289762, , , 1, 0, 0, 0, 1, 4289830, 4289838, L3:R7, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4289820, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4289950  4290179  4290316  4295189  4295381  4295665  4295882  4296002  4297424  4297902  4298302  4298513  4300540  4300832  4301327  4301437  4301566  4302136  4302369  4302860  4303076  4303204  4303328  4303482  4303625  4305648  4305990  4306530  4306665  4306799  4307443, , , 4292922, 4293087, 4295007, 4290313  4307991, 4290479, 4290480, 4290481, 4292923, 4292926, 4293077  4293079, 4293089, R, 4295012, 4295015, 4307997, 0, 0, 0, 0, 0, 4308037, 4308044, L2:R8, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4308924  4309125  4309278  4309411  4309541  4310089  4310342  4310601  4310768  4312678  4312925  4313596  4314554  4314885  4315173  4315331  4316349  4318442  4318559  4318665  4319139  4319262  4320294  4320401  4320533  4320663  4320952  4321277  4321623  4321736  4322035  4322432  4322688  4327569  4327697  4327832  4327951  4328180  4328296  4328417  4328525  4328650  4328796  4329062, , , 4330790, 4331359, 4308148  4311787  4314216  4316937  4316993  4317103  4317561  4317683  4321327  4327265  4333434, 4311742  4314190  4316923  4316955  4317068  4317213  4317663  4321308  4322659  4329200, 4311743, 4311746, 4311748, 4330799, 4330810, 4330961  4330971, 4331369, R, 4333455, , , 1, 0, 0, 0, 1, 4333558, 4333570, L1:R9, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4333544, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4337676  4337816, 4333804  4334047  4334368, 4337514, 4337775, 4339364  4340889, 4339531  4340975, 4342812, 4334532, 4335050, 4335051, 4335052, 4339366, 4339369, 4339520  4339522, 4339534, R, 4342818, , , 1, 0, 0, 0, 1, 4342859, 4342864, L0:R10, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4342852, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4343057  4343179  4343519  4343637  4343763  4344047  4344222  4344700  4344830  4345370, , , 4347588  4347857, 4347755  4348234, 4351138, 4346129, 4346130, 4346133, 4346135, 4347590, 4347593, 4347744  4347746, 4347758, R, 4351145, , , 1, 0, 0, 0, 1, 4351188, 4351193, L0:R10, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4351180, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4351423  4351638  4351983, , , 4353612  4354042, 4353777  4354441, 4356214, 4352092, 4352634, 4352635, 4352636, 4353613, 4353616, 4353767  4353769, 4353779, R, 4356219, , , 1, 0, 0, 0, 1, 4356255, 4356259, L0:R10, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4356248, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4360723  4360851  4361049  4365719  4365854  4366029, 4356478  4356680  4356798  4357093  4357248  4357407  4357919  4358311, 4360554  4365484, 4360855  4365962, 4369356, 4370039, 4372103, 4358397, 4358398, 4358400, 4358402, 4369359, 4369363, 4369514  4369518, 4370043, R, 4372113, , , 1, 0, 0, 0, 1, 4372162, 4372168, L0:R10, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4372154, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4372618  4380825  4380939  4381049  4381469  4381591, , , 4388815  4389058, 4388982  4389248, 4380635  4392109, 4373009  4381669, 4373661, 4373662, 4373663, 4388817, 4388820, 4388971  4388973, 4388985, R, 4392117, , , 1, 0, 0, 0, 1, 4392157, 4392163, L0:R10, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4392150, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4408451  4408592  4408814  4408965  4409079  4409232  4409375  4409556  4409700  4409855  4410005  4410148  4410269  4410412  4410585  4410710  4410834  4410949  4411082  4411350  4411497  4411615  4411745  4411857  4411973  4412233  4412471  4412583  4412698  4412813  4413031  4413155  4443977, 4392397  4392630  4392737  4419540  4431871  4432140  4450968  4451193  4451345, 4408229  4413133  4443759, 4413109  4413171  4444115, 4465069, 4465260, 4419253  4431456  4450565  4470450, 4393211  4419700  4432070  4451431, 4393945, 4393946, 4393947, 4465078, 4465087, 4465237  4465245, 4465268, R, 4470468, , , 1, 0, 0, 0, 1, 4470559, 4470570, L0:R10, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4470546, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4483193  4483386  4483498  4483673  4492368  4492556  4492686  4492842  4492981  4493110  4493225  4493795  4494581  4496577  4496695  4499466  4499614  4500239  4500734  4500856  4500978  4501281  4501397  4501508  4502306  4502430  4502545  4502841  4502967  4503078  4503571  4503782  4503908  4504044  4504167  4504726  4504836  4505891  4506005  4506148  4506709  4506822  4506935  4507143  4507262, 4470849  4470966  4471660  4471789  4472319  4472833, 4483049  4492268, 4483694  4507342, 4488519, 4488693, , 4472784, 4472785, 4472786, 4472788, 4488521, 4488525, 4488676  4488679, 4488696, L, 4492275, , 4507351, 0, 0, 0, 0, 0, 4507407, 4507417, L1:R9, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 4492279
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4507552, , 4515633, , 4513312, 4513480, , , 4508002, 4508003, 4508004, 4513313, 4513315, 4513466  4513467, 4513482, L, 4515638, , , 1, 0, 0, 0, 1, 4515665, 4515669, L2:R8, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4515660, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4515821  4515998  4516162  4516287  4516444  4516580  4516695, , 4522060, 4516642, 4518449  4518921, 4518616  4519599, , , 4517348, 4517350, 4517351, 4518452, 4518455, 4518605  4518607, 4518619, L, 4522066, , , 1, 0, 0, 0, 1, 4522106, 4522111, L3:R7, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4522099, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4522289  4522426  4522552  4522664  4522778  4522901  4523026  4523364  4523475  4523687, , 4536481, 4523730, 4534165  4534584, 4534333  4534876, , , 4523732, 4523734, 4523736, 4534167, 4534170, 4534321  4534325, 4534336, L, 4536488, , , 1, 0, 0, 0, 1, 4536531, 4536536, L4:R6, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4536523, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4536693  4536807  4536945  4537059  4537217  4537333  4537453  4537569  4537771  4537889  4538043  4538188, 4540904  4541019  4548727  4549035  4549144  4549255  4549371  4549488  4549609  4552156  4552537  4552753  4554242  4554351  4554911  4555585  4555795  4555927  4556057  4556188  4556337  4556914  4557036  4557591  4557743  4558042  4558179  4558520  4559335  4559961  4560090  4560227  4560668  4560849  4560985, , 4538153, 4543893  4544189, 4544066  4545029, 4540609  4540694  4548444, 4540648  4541364  4562127, 4538155, 4538157, 4538159, 4543896, 4543901, 4544052  4544056, 4544070, R, 4548454, 4548459, 4562136, 0, 0, 0, 0, 0, 4562194, 4562204, L4:R6, 20.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4563088  4563566  4565685  4565840  4566498  4569481  4569681  4569901  4570025  4570146  4570256  4572036, , , 4574457, 4574637, 4562348  4564800  4564889  4567425  4569236  4570968  4571521  4577279, 4564706  4564838  4567235  4567477  4570321  4571176  4572147, 4564707, 4564708, 4564709, 4574461, 4574467, 4574618  4574623, 4574642, R, 4577291, , , 1, 0, 0, 0, 1, 4577351, 4577358, L4:R6, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4577342, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4600095  4600234  4600345  4600496  4600612  4600731  4601789  4603836  4604259  4604386  4604536  4604697  4606423  4606676  4606844  4607154  4607372  4607597  4607709  4607840  4607963  4608080  4608324  4608439  4609100  4609227  4609394  4609508, 4577577  4577692  4594123  4594362, 4599725, 4609521, 4597027, 4597692, 4577760  4587240  4593844, 4577740  4577950  4587767  4594393, 4578055, 4578057, 4578059, 4597029, 4597033, 4597184  4597187, 4597695, L, 4599733, , 4609528, 0, 0, 0, 0, 0, 4609575, 4609583, L5:R5, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 4599737
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4615829  4615958  4616156  4616310, 4623791  4623919, 4615574  4629361, 4616291, 4625631  4627863, 4626137  4627997, 4623338  4623561, 4623540  4624163, 4610271, 4610271, 4610272, 4625633, 4625637, 4625788  4625791, 4626140, L, 4629369, , , 1, 0, 0, 0, 1, 4629414, 4629420, L6:R4, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4629407, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4629560  4629770  4629894  4630017  4630132  4630246  4630469  4630587  4636728  4636938  4637053  4637168, , 4636559  4643681, 4630633  4637140, 4640060  4641634, 4640271  4642115, , , 4630634, 4630636, 4630638, 4640063, 4640066, 4640217  4640220, 4640274, L, 4643689, , , 1, 0, 0, 0, 1, 4643737, 4643743, L7:R3, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4643729, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4643835  4643971  4644109  4644289  4644434  4644546  4644679  4644800  4644948, , 4650771, 4644955, 4646916  4647152  4648240, 4647084  4647348  4648606, , , 4644956, 4644959, 4644961, 4646918, 4646922, 4647073  4647075, 4647087, L, 4650779, , , 1, 0, 0, 0, 1, 4650823, 4650829, L8:R2, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4650816, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4650929  4651062  4651234  4651348  4651560  4651688  4651818  4651938  4652101, , 4651299  4651554  4657585, 4651260  4651533  4652090, 4655409, 4655579, , , 4651534, 4651536, 4651538, 4655413, 4655416, 4655567  4655570, 4655583, L, 4657594, , , 1, 0, 0, 0, 1, 4657637, 4657643, L8:R2, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4657629, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4657769  4657915  4658046  4660685  4660826  4661024  4661157  4661279  4661393  4661734  4661860  4661972  4662105  4662220  4662350  4662475  4662596  4663053  4663164  4663857  4664015  4664298  4664429  4664669  4664791  4664910  4665149  4665260  4665463  4665699, , 4660478  4677747, 4658053  4665711, 4672650, 4673598, , , 4658223, 4658225, 4658226, 4672655, 4672661, 4672811  4672816, 4673604, L, 4677759, , , 1, 0, 0, 0, 1, 4677822, 4677830, L8:R2, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4677812, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4677952  4678086  4678206  4682822, 4699005  4699139  4701187  4701306  4701452  4701579  4708536  4708961  4709185  4709302  4709422  4709541  4709659  4709779  4709906  4712033  4712144  4712289  4712728  4713028  4713564  4713674  4714091  4714910  4715046  4715171  4715298  4716323  4716494  4717099  4717272  4717421  4717561  4717932  4718256  4719141  4719317  4719754  4720457  4721070  4721227  4721356  4721514  4721698, 4682637, 4678376  4682831, 4703762  4705650  4706003, 4704040  4705789  4706069, 4698423  4698864  4700760  4708258, 4698844  4699114  4701919  4722038, 4678425, 4678426, 4678427, 4703765, 4703770, 4703921  4703926, 4704044, R, 4708268, 4708274, 4722048, 0, 0, 0, 0, 0, 4722113, 4722124, L7:R3, 30.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
