max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3850164  3860189  3860389  3860560  3860675  3860814  3861025  3861149  3861261  3861379  3861504  3861617  3861729  3861844  3861959  3862071  3862225  3862446  3862564  3862679  3862900  3864222  3866364  3866477  3866597  3866714  3866985  3867186  3867349  3867468  3868986  3869102  3869313  3869960  3870114  3870512  3870639  3870844  3870958  3872031  3872158  3872306  3872432  3873263  3873406  3873540  3873849  3873998  3874119  3877248  3877372  3877584  3877709  3877973  3878085  3878206  3878403  3878519  3878641  3879281, 3845550  3845886  3846003  3851099  3851501  3853378  3854035  3854220  3856763  3856955  3857726  3882339  3882539, 3859885  3860045  3873726  3876846, 3860003  3873529  3874087  3879341, 3846260  3850629  3852854  3856370  3858204  3882055  3883011  3884295, 3845975  3846298  3852014  3854206  3858173  3858311  3882682  3883090, 3883362, 3883717, 3846328, 3846329, 3846331, 3883376, 3883390, 3883541  3883711, 3883718, R, 3884297, , , 1, 0, 0, 0, 1, 3884317, 3884319, L0:R10, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3884312
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3884466, , , 3888759, 3884876, 3885893  3886649  3887103, 3886069  3886759  3887431, 3885508, 3885509, 3885510, 3885894, 3885896, 3886047  3886049, 3886071, R, 3888765, , , 1, 0, 0, 0, 1, 3888801, 3888806, L0:R10, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3888795
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3903654  3903859  3904058  3904190  3904303  3904425  3904675  3904910  3905037  3922259  3922379  3922557  3922676  3922788  3922899  3923182  3923320  3923434  3923782  3923914  3924234  3924407  3926215  3926339  3926536  3926647  3927147  3927269  3927408  3927557, 3889166  3910027  3910135  3918188  3918391  3918503  3921172, 3903484  3922018  3926007  3927236  3927506, 3905083  3924365  3927195  3927262  3927531, 3906979  3909742  3917783  3920591  3929466  3934447, 3889662  3907891  3910444  3918777  3921177  3930500, 3931430  3932085, 3931624  3933166, 3889979, 3889980, 3889982, 3931438, 3931448, 3931599  3931608, 3931633, R, 3934467, , , 1, 0, 0, 0, 1, 3934568, 3934580, L0:R10, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3934553
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3949209  3949324  3949442  3949566  3949678  3949953  3954122  3954307  3954438  3954553  3954974  3964445  3964652, 3939846  3940066  3940197  3940313  3947220  3947658, 3949029  3954049, 3949900  3954614, 3935485  3939590  3940362  3946484  3946631  3947454  3969850, 3935355  3935564  3940259  3940375  3946516  3947284  3948027, 3965488  3967026, 3966918  3967135, 3935355, 3935356, 3935357, 3965494, 3965502, 3965651  3965657, 3966925, R, 3969865, , , 1, 0, 0, 0, 1, 3969941, 3969950, L0:R10, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3969929
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3972961  3973084  3973222  3973347  3992602  3992802  3992925  3993042  3993160  3993352  3993466  3993586  3993974  3994103  3994625  3994781  3994907  3995505  3995649  3995923  4005255  4005371, 3970510  3970642  3999157  3999594  4003981  4004117  4004240  4012022  4012953  4026154  4027826, 3972765  3992401  3993834  3994464  3995346  4005086, 3973482  3993595  3994063  3994880  3995934  4005393, 3998728  4003531  4011465  4012353  4025747  4029802, 3971058  3999803  4004256  4012337  4012991  4026782, 4028418, 4028670, 3971307, 3971308, 3971309, 4028426, 4028437, 4028588  4028597, 4028679, R, 4029821, , , 1, 0, 0, 0, 1, 4029917, 4029929, L0:R10, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4029903
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4030211, , , 4033549, 4030702, 4031970, 4032133, 4030702, 4030703, 4030705, 4031971, 4031973, 4032124  4032125, 4032135, R, 4033553, , , 1, 0, 0, 0, 1, 4033583, 4033587, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4033577
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4057867  4057991  4058119  4058355  4058472  4058645  4059335  4059475  4083966  4084103  4084237  4084364  4084569  4084684  4084800  4085354  4085487  4086146  4107480  4107736  4107864  4107993, 4033827  4034039  4035843  4043849  4052926  4054032, 4057704  4059357  4083749  4107221, 4059286  4059402  4086085  4108074, 4035382  4043375  4051342  4054173  4054293  4055650  4111899, 4034276  4035809  4044146  4054153  4054243  4054319  4056410, 4110215, 4110500, 4035146, 4035148, 4035149, 4110222, 4110232, 4110383  4110391, 4110508, R, 4111916, , , 1, 0, 0, 0, 1, 4112004, 4112014, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4111991
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4112608  4113537  4113930  4122499  4122620  4129286  4130053  4130337  4131314  4131453  4131801  4132078  4132233  4132774  4134174  4134974  4135540  4135673  4138077  4138602  4143676, , , 4119851  4122098  4126148  4128724  4133790  4133897  4137663  4141091  4141332  4143249  4146218, 4113891  4120475  4122633  4127061  4132722  4133861  4135894  4138614  4141127  4141741  4143980, 4144868, 4145122, 4113892, 4113893, 4113894, 4144876, 4144883, 4145034  4145041, 4145130, R, 4146233, , , 1, 0, 0, 0, 1, 4146314, 4146324, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4146302
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4146802  4146916, , , 4163771  4167689, 4147237  4164923, 4166400, 4166581, 4147237, 4147239, 4147240, 4166401, 4166404, 4166555  4166557, 4166583, R, 4167694, , , 1, 0, 0, 0, 1, 4167728, 4167733, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4167722
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4170088  4170199  4170314  4170520  4170633  4170746  4183349  4183569  4183689  4183832  4183974  4208221  4208370  4208500  4208617  4208731  4235688  4235838  4236026  4236153  4236368  4236482  4247406  4247521, 4167867  4167994  4193261  4211733  4213910  4214134  4217463  4238881  4238992  4239367  4249216  4249331  4249829  4253346  4253477  4254361, 4169922  4172073  4183091  4207996  4235411  4247174, 4170821  4172098  4184066  4208679  4236537  4247476, 4168501  4192944  4211475  4213670  4215855  4238440  4239574  4248853  4249534  4253032  4261521, 4168439  4168743  4194012  4212378  4214100  4217046  4239472  4239931  4249472  4249570  4254537, 4260312, 4260510, 4168440, 4168441, 4168442, 4260323, 4260335, 4260486  4260497, 4260522, R, 4261545, , , 1, 0, 0, 0, 1, 4261664, 4261834, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4261647
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4262381  4265273  4265384  4267243  4269185, , , 4264736  4266613  4270382, 4262573  4265472  4267477, 4269024  4269228, 4269191  4269277, 4262574, 4262575, 4262576, 4269026, 4269029, 4269180  4269183, 4269194, R, 4270389, , , 1, 0, 0, 0, 1, 4270432, 4270438, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4270425
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4293934  4294052  4294271  4294401  4294528  4297138  4297255  4297380  4297495  4297665  4297797  4297951  4298089  4298202  4298426  4298545  4298871  4299011  4299134  4299418, 4270666  4270791  4272043  4274232  4279070  4279183  4279302  4279459  4280831  4281209  4286551  4288975  4291989, 4293752  4293816  4296933, 4293792  4294535  4299433, 4273753  4277805  4278415  4283071  4283229  4285765  4288346  4289212  4291365  4313498, 4271077  4274977  4278231  4281320  4283184  4283354  4287192  4289023  4289279  4292076, 4311141, 4311336, 4271078, 4271080, 4271081, 4311150, 4311160, 4311311  4311321, 4311345, R, 4313517, , , 1, 0, 0, 0, 1, 4313616, 4313629, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4313602
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4314566  4314695  4314815  4315019  4315539, , , 4320589, 4315546, 4317129  4317759, 4317362  4319359, 4315547, 4315548, 4315550, 4317130, 4317133, 4317284  4317286, 4317364, R, 4320595, , , 1, 0, 0, 0, 1, 4320632, 4320637, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4320625
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4325881  4326054  4326231  4326344  4326455  4326574  4326693  4326809  4326924  4327060  4327184  4327323  4327495  4327632  4327790  4333247  4333379  4333511  4333626  4335211  4335353  4335494  4336901  4337018  4337845  4337993  4338181  4338324  4338438, 4321076  4321189  4321323, 4325629, 4338529, 4322864, 4321673  4323898, 4324720, 4324885, 4321674, 4321675, 4321676, 4324722, 4324724, 4324875  4324877, 4324887, L, 4325634, , 4338536, 0, 0, 0, 0, 0, 4338579, 4338587, L1:R9, 10.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 4325638, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4340707  4340832  4340948  4341104  4344505  4344616  4344731  4345530  4345660  4345800  4345946  4346178  4346304  4346421  4347574  4347697  4347954  4348070  4348212  4349273  4349454  4349574  4349689  4350248  4350364  4350519  4351907  4352700  4352822  4352934  4353128  4353303  4353447  4354798  4354982  4355190  4355410  4355906  4356236  4356470  4383859  4384415  4384653  4384793  4384937  4385110  4392203  4392375  4392506  4392619  4392797  4393065  4393184, 4360394  4388440, 4340301  4344347  4353419  4354534  4354882  4383688  4384148  4384269  4391988, 4341172  4353391  4353478  4354748  4356308  4383766  4384247  4385132  4393174, 4359794  4387889  4396582, 4360847  4388431, 4394419, 4395122, 4339138, 4339139, 4339140, 4394431, 4394442, 4394593  4394605, 4395133, R, 4396606, , , 1, 0, 0, 0, 1, 4396723, 4396892, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4396708
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4414245  4414435  4414546  4414662  4451181  4451299  4451453  4451575  4451737  4451876  4452241  4497036  4497200  4497353  4497471  4497689  4526992  4527137  4527267  4527396  4560459  4560616  4560778  4563913  4564257  4564403  4564535  4565206, 4397101  4397647  4400508  4401891  4404283  4404539  4409201  4409326  4409779  4410480  4418785  4418994  4420265  4448187  4448298  4455332  4455557  4456279  4487299  4500821  4507077  4531084  4531196, 4413984  4414036  4450935  4496868  4526748  4560126  4563688  4564121  4564670, 4414006  4414901  4452250  4497732  4527449  4560792  4563950  4564649  4564728, 4400019  4401300  4403585  4408453  4418363  4419584  4447793  4454899  4486731  4493903  4494320  4500420  4506755  4530625  4530738  4539731  4567835, 4397706  4401225  4401313  4404692  4410538  4419495  4419622  4449250  4456510  4487608  4494304  4494782  4501089  4507135  4530681  4531355  4540244, 4565610, 4566292, 4397707, 4397708, 4397709, 4565612, 4565615, 4565766  4565768, 4566295, R, 4567841, , , 1, 0, 0, 0, 1, 4567879, 4567883, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4567872
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 4568209, , , 4575152, 4569037, 4573879, 4574088, 4569037, 4569038, 4569040, 4573880, 4573882, 4574033  4574035, 4574090, R, 4575156, , , 1, 0, 0, 0, 1, 4575186, 4575190, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 4575180
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
