max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2575776  2575897  2576149  2576269  2576382, 2589204  2618559, 2631635, 2576384, 2588719  2618225, 2589258  2618761, 2576386, 2576387, 2576389, 2629532, 2629534, 2629538, 2629688, 2629696, 2629699, L, 2631643, , , 1, 0, 0, 0, 1, 2631682, 2631687, L10:R0, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2631674, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2631840  2631988  2698316  2698451  2698616  2698732  2698860  2699134  2699557  2699699  2699820  2700281  2700400  2701672  2701786  2701931  2702054  2702643  2703257  2703440  2703552  2705603  2705718  2705868  2707437, 2636886  2640361  2640474  2640616  2640748  2640916  2641111  2641270  2647043  2647463  2647794  2647918  2648069  2649074  2649927  2651462  2651708  2652059  2652171  2652292  2653698  2653839  2654908  2655035  2655195  2655874  2656050  2656674  2656939  2657555  2659745  2660767  2660972  2661454  2662788  2662914  2665791  2668005  2668183  2670167  2670672  2671455  2671575  2671757  2673697  2674075  2674230  2675891, 2632275  2698138  2730685, 2631985  2632464  2707399, 2636541  2638659  2638949  2653834  2654661  2659363  2667532  2710298  2713655, 2637672  2638701  2653822  2654029  2657638  2666457  2676075  2710518  2713871, 2632091, 2632092, 2632093, 2727964, 2727976, 2727990, 2728141, 2728867, 2728868, L, 2730687, , , 1, 0, 0, 0, 1, 2730704, 2730706, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2730699, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2730882  2731015  2731144  2750952  2753084  2753220, 2745152  2775684  2775891  2776073  2776190  2776307  2776430  2776556  2776683  2776824  2776953  2777407  2777536  2777658  2777793  2786153  2786266  2787130  2787296  2787804  2790196  2790360  2790693  2790841  2790967  2791255  2791387  2792229  2792402  2792798  2792962  2793282  2795085  2795198  2795309  2795573  2796894  2797034  2797348  2797619  2797887  2798257  2810294  2810449  2811086, 2736025  2750545  2751775  2752876, 2731758  2736280  2750943  2751937  2753080, 2744742  2775154, 2745236  2811248, 2731759, 2731760, 2731761, 2769994  2771470  2771862, 2769997, 2770002, 2770152, 2771351  2771558  2773145, 2771355, R, 2775164, , 2811258, 0, 0, 0, 0, 0, 2811323, 2811334, L9:R1, 10.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 2775170
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2879009  2879139  2880148  2880265  2880387  2881978, 2815088  2815355  2815486  2815772  2816391  2816815  2817064  2817728  2817876  2818030  2818555  2819394  2822661  2823036  2823301  2823451  2826971  2833449  2833664  2834643  2835287  2835402  2836583  2836797  2837398  2837626  2839624  2839958  2840085  2840221  2843553  2852172  2852801  2852952  2853113  2853269  2853679  2854398  2854515  2855015  2858852  2859071  2859955  2861435  2864012  2866112  2867918  2868162  2868610  2870659  2870785  2870905  2871400, 2878835  2903822, 2882113, 2814616  2822312  2822373  2826560  2833238  2851535  2860935  2866297  2866933  2867707  2873107  2886739  2889447, 2819403  2822345  2823655  2826908  2843478  2860712  2866226  2866312  2867233  2871485  2873411  2887050  2889681, 2812040, 2812041, 2812041, 2901653, 2901664, 2901678, 2901829, 2901847, 2901859, L, 2903847, , , 1, 0, 0, 0, 1, 2904040, 2904042, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2904036, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2904071  2904193  2904431  2904722  2904868  2905801  2905914  2906035  2906161  2906699, 2910101  2910533  2910680  2910902  2911221  2911493  2912331  2912463  2912905  2914140  2914323  2914813  2914941  2916372  2916622  2918553  2918833  2918971  2919149  2919603  2922330  2923626  2924052  2924366  2926600  2926942  2930436  2931563  2931715  2933718  2934256  2934561  2934957  2935331  2935494  2938332  2941644  2941763  2942541  2943561  2943797  2945234  2945403  2945550  2945688  2945915  2951014  2952079  2953207  2953362  2953507  2953669  2953789  2955261  2955885  2957778  2957889  2960077  2960240  2960493  2960830  2961626  2962683  2962842  2964425  2964728  2964844  2965096  2965562  2965947  2966065  2966672  2968325  2968656  2972525  2974051  2975539  2977211  2977934  2978165  2988206  2988542  2990412  2990562  2990733  2992278  2994709  2996404  2996528  2998401  2999771  3000462  3000659  3001560  3003275  3004470  3004693  3005224  3005365  3006687  3007368  3007669  3007810  3008687  3008845  3009351  3014545  3014774  3014984  3015115  3015287  3015433  3015596  3016104  3016738  3016902  3017828  3018010  3018148  3018290  3020115  3020289  3021584  3021719  3022383  3022865  3024115  3024295  3025147  3025480  3026028  3027443  3036178  3036333  3036856  3037008  3037150  3040540  3040671  3040813  3040958  3045249  3045390  3045540  3046070  3046742  3049204  3050007  3050205  3050376  3050873  3051000  3052427  3052703  3052849  3060381  3061090  3061264, 3070273, 2906852, 2909675  2909758  2939776  2940474  2956867  2957017  2957181  2963898  2965678  2965743  2969729  2969901  2979287  2980405  2984669  2986651  2986867  2987464  2987692  2994116  2994156  3003017  3004946  3007080  3008418  3011038  3011359  3011991  3014090  3022505  3025205  3026511  3035873  3039180  3046426  3048801  3060694, 2909710  2939190  2939978  2956838  2956966  2957135  2963302  2965530  2965697  2969113  2969871  2979273  2980345  2980450  2984691  2986786  2987072  2987487  2993773  2994145  3002896  3004731  3006816  3008390  3009904  3011202  3011388  3012022  3022350  3024977  3026278  3027518  3037238  3046233  3048634  3060491  3061496, 2906853, 2906855, 2906857, 3067472, 3067479, 3067486, 3067637, 3068207, 3068214, L, 3070287, , , 1, 0, 0, 0, 1, 3070359, 3070368, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3070349, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3070545  3070657  3071555  3072207  3072350  3072464  3073489  3073614  3073748  3073961  3074091  3074205  3074338  3074727  3074924  3101059  3101208  3101391  3101799, 3079003  3079130  3079409  3079631  3079785, 3071401  3072049  3100870  3114561, 3070689  3071531  3074891  3101901, 3078597, 3079895, 3071224, 3071225, 3071227, 3111441, 3111446, 3111452, 3111602, 3111990, 3111995, L, 3114572, , , 1, 0, 0, 0, 1, 3114635, 3114642, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3114625, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3114747  3114871  3114993  3115149  3115260  3115371  3115606  3116037  3116155  3116283  3116407  3116542  3116679  3117111  3117355  3117572  3119011  3119126  3119259  3119371  3119993  3120579  3168745, 3130657  3130770  3130988  3131180  3131350  3131490  3131625  3131749  3131962  3132100  3132603  3134793  3134950  3135494  3136441  3136916  3137248  3137724  3137947  3138182  3138728  3138885  3139881  3140299  3141152  3141334  3141479  3142139  3142267  3143261  3143382  3144052  3144218  3144930  3151494  3151919  3152334  3153871  3153996  3155297  3155510  3158706  3159143  3162440  3163048  3163203  3165043  3165284  3173917  3174254  3174459  3174593  3175054  3175949  3176126  3177868  3178766  3178966  3179117  3179924, 3117212  3168422  3193289, 3117197  3120706  3168818, 3130342  3142550  3152124  3152169  3152352  3161434  3161484  3173645  3181847, 3142296  3152046  3152145  3152297  3159159  3161450  3165308  3179934  3181956, 3117199, 3117201, 3117204, 3185067  3188526  3190000  3190161, 3185068, 3185070, 3185221, 3185967  3189725  3190135  3191110, 3185969, L, 3193295, , , 1, 0, 0, 0, 1, 3193332, 3193337, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3193325, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3193479  3193626  3193773  3194056  3194209  3194319  3194459, , 3205790, 3194478, , , 3194479, 3194481, 3194482, 3198249  3198873, 3198252, 3198254, 3198405, 3198413  3199233, 3198415, L, 3205796, , , 1, 0, 0, 0, 1, 3205833, 3205837, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3205826, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3206138  3206675  3206821  3207285  3207946  3208067  3208204  3208314  3208446  3208578  3209139  3209279  3210496  3210618  3210738  3211304  3211458  3211575  3213113  3213224  3213356  3213775  3214174, 3217735  3218068  3218259  3218712  3218971  3219437  3219634  3223111, 3237508, 3214160, 3217428  3222671, 3220532  3223168, 3214163, 3214167, 3214170, 3225946  3235631, 3225951, 3225957, 3226108, 3226120  3235756, 3226125, L, 3237520, , , 1, 0, 0, 0, 1, 3237586, 3237595, L9:R1, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3237576, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3237798  3238003  3238177  3238394  3238768  3290383  3290506, 3247285  3248078  3249803  3249909  3250118  3250241  3250944  3251169  3251893  3252036  3252663  3253419  3270346  3283236  3297697  3298080  3298255  3298516  3330556  3331043  3331314  3350225  3350341  3350469  3350599  3350723  3350851  3350982  3351119  3351258  3351395  3351531  3351694  3351835  3351979  3352262  3352544  3352699  3355838  3362422  3362544  3363641  3363802  3364048  3364682  3366729  3367439  3368982  3369136  3369398  3369794  3369979  3370828  3370945  3371074  3372260  3372406  3373798  3374086  3375438  3376297  3376439  3377890  3379317  3380808  3381619  3381858  3388555  3389786, 3289991  3290029  3320796, 3238884  3290003  3290488  3320881, 3244598  3246222  3246262  3247414  3247641  3247922  3249203  3260231  3269869  3282712  3297270  3301301  3330117  3349624, 3244854  3246241  3247305  3247425  3247672  3247973  3253742  3260663  3270595  3283562  3298497  3301660  3331339  3390262, 3238885, 3238886, 3238888, 3346069, 3346078, 3346088, 3346239, 3346393, 3346403, R, 3349644, , 3390265, 0, 0, 0, 0, 0, 3390286, 3390291, L8:R2, 20.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 3349655
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3476502  3476617  3476731  3476877  3476995  3477177  3477307  3477438  3477570  3477710  3477850  3477968  3478158  3478296  3478451  3479880  3479991  3480120  3486098  3486272  3489635  3489782  3490009  3490191  3490375  3490558  3490731  3490856  3491009  3491202  3491705  3491869  3492030  3492184  3492304  3492459  3492585  3492716  3492838  3492956  3493075  3493281  3493394  3493628  3494387  3494516  3494666  3494912  3495508  3495621  3495769  3496323  3496522  3497184  3497294  3497529  3497656  3498553  3498664  3498779  3498906  3499435  3499546  3499714  3500420  3501322  3501433  3501555  3501697  3502046  3502185  3504033  3504149  3504281  3504439, 3391086  3391653  3391886  3392476  3392638  3393454  3393805  3394825  3396042  3396206  3396900  3397537  3399004  3399496  3402656  3402800  3403302  3405116  3407635  3407777  3409162  3414074  3414203  3416793  3420432  3420599  3421065  3421592  3422398  3422605  3424618  3426188  3426405, 3476252, 3504481, 3390354  3390560  3390717  3394614  3401636  3413698  3416428  3419472, 3390428  3390577  3394368  3399882  3409152  3414590  3416919  3430847, 3394370, 3394372, 3394375, 3463641, 3463648, 3463656, 3463806, 3464514, 3464521, L, 3476268, 3476277, 3504485, 0, 0, 0, 0, 0, 3504513, 3504518, L8:R2, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3512500  3512615  3512864  3529829  3529960  3530096  3530576  3530696  3530814  3530926  3531047  3531614  3531726  3532023  3532359  3533463  3533599  3533737  3534076  3542035  3542156, 3516296  3516569  3516712  3517114  3555481, 3512348  3529515  3531854  3541833  3566845, 3512598  3531658  3534158  3542131, 3515675  3544592  3555226, 3517093  3545107  3556424, 3505577, 3505579, 3505580, 3559406  3563105, 3559412, 3559419, 3559569, 3560204  3563121, 3560210, L, 3566860, , , 1, 0, 0, 0, 1, 3566934, 3566943, L8:R2, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3566922, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3567066  3567177  3567324  3567446  3567589  3618332  3618494  3644383  3644508  3645516  3645669  3646605  3646716  3646874  3647017  3647301  3670827  3677978  3678105  3679242  3679353  3679538  3679665  3679804  3680277  3680717  3680829  3681681  3681937  3682072  3682497  3682611  3683619  3683735  3683860  3684120  3685153  3685588  3687839  3711366  3711500  3711626, 3598481  3598693  3599273  3607067  3623500  3624402  3624641  3624769  3624913  3625160  3625322  3626126  3627262  3627395  3630537  3630650  3630807  3631296  3631963  3632198  3632668  3632820  3633193  3633364  3635192  3635366  3636054  3640502  3641348  3659004  3659140  3661223  3661973  3662135  3662268  3662853  3664746  3664927  3665406  3667869, 3618083  3644150  3670621  3677761  3711155  3729562, 3567705  3618518  3647293  3671294  3684111  3711587, 3598077  3606376  3612846  3622612  3632997  3633982  3638522  3639389  3658173  3660915  3667555  3692347  3692669  3698726, 3599248  3607306  3613163  3632873  3633345  3635998  3638596  3641470  3659237  3665590  3668172  3692383  3694127  3699399, 3567789, 3567790, 3567792, 3720960, 3720963, 3720968, 3721119, 3726454, 3726458, L, 3729571, , , 1, 0, 0, 0, 1, 3729619, 3729626, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3729611, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3731273  3731388  3731567  3731725, , 3731054  3757593, 3729745  3731870, 3735445  3740220, 3737434  3740632, 3730608, 3730609, 3730610, 3752851  3754458, 3752853, 3752857, 3753007, 3754392  3755131, 3754395, L, 3757600, , , 1, 0, 0, 0, 1, 3757642, 3757647, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3757635, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3757901  3758024  3758326  3758439  3758599, 3774205  3775442  3775700  3775951  3776559  3777566  3777729  3777862, 3787681, 3758668, 3761776  3768670  3773720, 3762580  3769367  3778220, 3758669, 3758670, 3758672, 3783201  3784855, 3783204, 3783209, 3783359, 3784640  3785207, 3784644, L, 3787691, , , 1, 0, 0, 0, 1, 3787742, 3787748, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3787734, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3787901  3788015  3788326  3828683  3830392  3830534  3830953  3831099  3862678, 3795718  3795864  3802336  3812979  3813408  3867239  3867636  3869030  3869212  3869348  3869821  3871106  3871908  3874920  3875052, 3828530  3830232  3862423  3894776, 3788427  3828760  3831118  3862793, 3795174  3801866  3812700  3818441  3840655  3857341  3866847  3874704, 3796213  3802673  3813531  3819192  3841494  3858219  3871958  3875274, 3788601, 3788602, 3788603, 3880694  3891329, 3880701, 3880710, 3880861, 3882962  3892111, 3882971, L, 3894793, , , 1, 0, 0, 0, 1, 3894878, 3894888, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3894865, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3895085  3895268  3895415  3895590, 3899774, , 3895696, 3899122  3905248, 3900112  3905709, 3895862, 3895863, 3895864, 3915734, 3915736, 3915739, 3915890, 3917989, 3917992, , , , , 1, 1, 0, 0, 0, 3933023, 3933027, L9:R1, 20.00, 000(1)1, 000(1)1, 204, no_go, 3933017, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3939107, , , , 3933423, 3933424, 3933425, 3936430, 3936431, 3936433, 3936583, 3937533, 3937534, L, 3939110, , , 1, 0, 0, 0, 1, 3939136, 3939139, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3939130, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 200, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3939368  3939522  3939637  3939809  3939933, 3947080, 3955740, 3940035, 3946624, 3947771, 3940063, 3940064, 3940066, 3951787, 3951789, 3951792, 3951943, 3951951, 3951953, L, 3955746, , , 1, 0, 0, 0, 1, 3955781, 3955785, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3955774, 
