max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, well_id, well_on_ts, R_reward_ts, well_off_ts, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2734794  2734909  2735017  2735143  2735759  2736714  2736906  2737032  2737145  2737291  2737408  2737544  2737727, , 2739693  2740365  2742696, 2740278  2740808, 2735220, 2735222, 2735223, 2734838  2736574, 2735089  2737687, 2741768, 2741771, 2741776, 2741927  2741932, 2741942, 2741946, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2742750, 2742758, 2742765, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2742706, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2744980  2746540, 2743579  2745328, 2743579, 2743580, 2743581, , , 2745780, 2745781, 2745784, 2745935  2745937, 2745956, 2745958, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2746569, 2746575, 2746580, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2746545, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2748718  2748828  2749147  2749339  2750540  2750844  2750960  2798836  2798944  2799250, , 2754498  2765555  2794878  2808524, 2747003  2754841  2766021  2795474, 2747169, 2747170, 2747171, 2748526  2750434  2750766  2751730  2798654, 2749299  2750684  2750912  2751813  2798986, 2807224, 2807229, 2807235, 2807385  2807390, 2807500, 2807505, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2808589, 2808598, 2808606, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2808536, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2811067  2813534, 2809181  2812218, 2809214, 2809214, 2809216, , , 2812681, 2812682, 2812685, 2812836  2812838, 2812861, 2812863, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2813563, 2813570, 2813575, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2813539, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2821785  2821905, , 2824653, 2814319, 2814319, 2814320, 2814321, 2821603, 2821889, 2823103, 2823104, 2823107, 2823258  2823260, 2823268, 2823270, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2824685, 2824692, 2824696, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2824658, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2826545, 2825251, 2825251, 2825252, 2825253, , , 2825739, 2825740, 2825742, 2825893  2825894, 2825902, 2825904, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2826571, 2826577, 2826582, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2826549, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2828601, 2826947, 2827130, 2827131, 2827132, , , 2827380, 2827381, 2827383, 2827534  2827535, 2827934, 2827936, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2828627, 2828634, 2828638, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2828605, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2831734, 2828996, 2829177, 2829178, 2829179, , , 2830589, 2830590, 2830593, 2830744  2830745, 2830954, 2830956, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2831761, 2831767, 2831771, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2831738, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2842563, 2833094, 2833094, 2833095, 2833096, , , 2833646, 2833647, 2833649, 2833800  2833801, 2834527, 2834529, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2842590, 2842596, 2842600, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2842567, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2855191  2855329  2855434  2855566  2855685  2855908  2856871  2857003  2857108  2857288  2857412  2857807  2857982  2858114, , 2843638  2853025  2860436  2860513  2871179, 2842955  2844301  2853705  2860500  2861159, 2843115, 2843116, 2843117, 2854984, 2858067, 2861858, 2861862, 2861869, 2862019  2862024, 2864271, 2864276, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2871238, 2871247, 2871255, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2871189, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2874467, 2871880, 2871909, 2871910, 2871911, , , 2873227, 2873228, 2873230, 2873381  2873382, 2873773, 2873775, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2874493, 2874500, 2874504, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2874471, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2878175, 2875157, 2875157, 2875158, 2875159, , , 2877158, 2877159, 2877161, 2877312  2877313, 2877566, 2877569, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2878201, 2878208, 2878212, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2878179, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2883245  2883356  2883528  2883672  2883924  2884379  2884493  2884638  2884755  2903163  2903439  2903541  2903647  2903768  2903878  2904001  2904126  2904249  2904396  2904529  2905071  2905206  2905357  2905484  2905635  2905802  2905907  2906049  2906171  2906272  2906478  2906584  2906694  2906859  2906961  2907099  2907990  2908123  2908289  2908457  2908622  2908731  2908916  2909517  2909623  2911012  2911117  2911256, , 2914333  2915075  2915535  2917392, 2878851  2914955  2915520  2915804, 2878851, 2878852, 2878853, 2882997  2903267  2909359  2909930  2910726, 2884940  2908853  2909602  2909974  2911242, 2916643, 2916653, 2916663, 2916814  2916824, 2916840, 2916850, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2917500, 2917514, 2917526, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2917412, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2931919  2933003  2933139, , 2919419  2920497  2935697, 2918090  2920011  2920552, 2918278, 2918279, 2918279, 2931731  2932872  2933401, 2932113  2933110  2933462, 2934256, 2934259, 2934263, 2934414  2934417, 2934803, 2934807, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2935743, 2935751, 2935757, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2935705, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2938807, 2936359, 2936359, 2936360, 2936361, , , 2937058, 2937059, 2937061, 2937212  2937213, 2937952, 2937954, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2938833, 2938840, 2938844, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2938811, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 2943436, 2939594, 2939594, 2939595, 2939596, , , 2940156, 2940157, 2940160, 2940311  2940312, 2941449, 2941451, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 2943463, 2943469, 2943473, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, R, 2943440, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3040565  3040794  3040898  3041017  3041167  3041292  3041458  3041601  3042163  3042287  3042418  3042563  3042708  3042898  3043007  3043145  3043303  3043461  3043567, , 2946159  2968723  2970896, 2944114  2946731  2969445  2972306, 2944114, 2944115, 2944116, 3040333, 3043615, 3036942, 3036944, 3036947, 3037099  3037101, 3037110, 3037113, , , 0, 0, 0, 0, 0, , 3043658, 3043665, L1:R9, 10.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3040339, , 3043620, 3040344
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3043757  3058905  3059015  3059119  3059279  3059393  3059560  3070503  3070627  3095067  3095183  3095301  3095413  3095525  3099609  3099714  3099839  3099948  3100058  3100185  3100308  3100427  3100570  3100703  3101101  3101219  3101371  3101502  3101650  3101944  3102075  3102237  3103183, , , , 3044325, 3044326, 3044327, 3058731  3070225  3094751  3099403, 3059499  3070713  3095562  3104182, 3096341, 3096344, 3096349, 3096500  3096504, 3096514, 3096518, , , 0, 0, 0, 0, 0, , 3104235, 3104243, L2:R8, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3099412, , 3104189, 3099417
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3104356  3105506  3105615  3105725  3105848  3105957  3106093  3106204  3106321  3106483  3106643  3106860  3106966  3108197  3108322  3109462  3109591, , , , 3104922, 3104922, 3104923, 3105244  3108094  3109285, 3106904  3108378  3109534, 3114840  3128844, 3114844, 3114849, 3114999  3115003, 3115014  3129378, 3115018, 204, no_go, 1, 1, 0, 0, 0, 3130058, 3130066, 3130073, L2:R8, 20.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3132315  3132421  3132537  3132646  3132754  3132911  3133016  3133127  3133286  3133770  3133905  3134255  3134772  3135114  3135370  3143824  3143925  3144057  3144161  3147747  3147867  3148075  3148244  3168091  3168202  3168404  3168580  3168818  3169014, , , , 3130671, 3130672, 3130672, 3132088  3134077  3134964  3143585  3143670  3147507  3167934  3169110, 3133780  3134364  3135403  3143604  3144179  3148251  3168928  3169176, 3170695, 3170702, 3170710, 3170860  3170867, 3171239, 3171247, 204, no_go, 1, 1, 0, 0, 0, 3186306, 3186317, 3186326, L2:R8, 20.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3192287  3192391  3230301  3230450  3230580  3230752  3238161  3238293  3238417  3238621  3238740  3252118  3252233  3252342  3252469  3252605  3253106  3253212  3253320  3253452  3253574  3253706  3270000  3270183  3270406  3270513  3270642  3270988  3275110  3275227  3275598  3280025  3282186, , , , 3187082, 3187083, 3187084, 3192034  3230090  3238012  3238547  3251880  3252855  3269665  3270705  3270820  3271239  3272169  3272458  3273124  3273407  3274742  3275041  3278635  3278860, 3192469  3230998  3238365  3238714  3252661  3253718  3270648  3270750  3270874  3271285  3272395  3272534  3273207  3273473  3274903  3275085  3278763  3278922, 3283528  3284156, 3283538, 3283551, 3283702  3283714, 3283730  3284643, 3283741, 204, no_go, 1, 1, 0, 0, 0, 3298828, 3298843, 3298856, L2:R8, 20.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3327840  3328067  3328200  3328406  3328777  3328880  3328983  3329392  3347519  3347633  3347777  3347896  3348008  3349306, , , , 3299595, 3299596, 3299597, 3327648  3329080  3347269  3349092, 3329028  3329428  3348072  3350238, 3352751, 3352755, 3352760, 3352910  3352914, 3352925, 3352929, 204, no_go, 1, 1, 0, 0, 0, 3367966, 3367974, 3367981, L2:R8, 20.00, 000(1)1, 000(1)1, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3385633  3392818  3392934  3400787  3400894  3401014  3401119  3401242  3401396  3401528  3401655  3401871  3402005  3402561  3402705  3402858  3403005  3403165  3403924  3404091  3405245  3406078  3406756  3407404  3407647  3407750  3407930  3408039  3408153  3408267  3408394, , , , 3368572, 3368573, 3368574, 3385381  3392584  3400514, 3385772  3392955  3408513, 3397679, 3397681, 3397684, 3397835  3397837, 3397846, 3397848, , , 0, 0, 0, 0, 0, , 3408562, 3408570, L3:R7, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3400520, , 3408519, 3400523
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3408674  3410646  3410754  3410861  3410978  3411264  3411377  3433703  3433821  3433926  3453294  3453395  3453503  3453667  3453825  3454062  3454797  3457771  3457876  3465240  3465385  3465491  3465593  3465710  3465816  3465950  3466145  3466280  3466419  3466986  3467122  3467844  3468310  3468466  3469156  3469400  3469506  3469655  3469771  3469875  3470024  3470213  3470788  3470946  3471053, , , , 3409276, 3409276, 3409277, 3410380  3433531  3453122  3453952  3457581  3465057, 3411354  3433870  3453770  3454153  3457995  3471120, 3459290, 3459294, 3459300, 3459451  3459457, 3459783, 3459788, , , 0, 0, 0, 0, 0, , 3471187, 3471198, L4:R6, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3465068, , 3471129, 3465074
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3471966  3474531  3474651  3475056  3475235  3481618  3481731  3481865  3481969  3482139  3482263  3482390  3482537  3482682  3482811  3483270  3483697  3483857  3484010  3484176  3484292  3484395  3484551  3484705  3484878  3485058  3485241  3485443  3485601  3485709  3485846  3485975, , , , 3472046, 3472047, 3472048, 3471345  3474282  3475212  3481384, 3471720  3475183  3475353  3486115, 3476109, 3476111, 3476115, 3476267  3476270, 3476698, 3476701, , , 0, 0, 0, 0, 0, , 3486168, 3486176, L5:R5, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, L, 3481392, , 3486123, 3481396
