max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, 195549k, error_id, error_string, house_light_on_ts, L_reward_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2005384  2005581  2005873  2007586  2007696  2007824  2008008  2008119  2008229  2008338  2008452  2008593  2008724  2008850  2008979  2009111  2009244  2009371  2009515  2009650  2009789  2009928  2010069  2010222  2010370  2010505  2010646  2010790  2010932  2011075  2011230  2011383  2011532  2011681  2011839  2011998  2012153  2012306  2012476  2012642  2012799  2012958  2013115  2013276  2013432  2013596  2013750  2013903  2014052  2014210  2014371  2014540  2014705  2014871  2015037  2015186  2015347  2015507  2015675  2015840  2016000  2016162  2016323  2016479  2016656  2016829  2017002  2017172  2017337  2017506  2017692  2017853  2017958  2018086  2018217  2018347  2018465  2018744  2018871  2019057  2019286  2019675  2019807  2019964  2020116  2020260  2020412  2020567  2020674  2020944  2021072  2021180  2021335  2021485  2021833  2021996  2022198  2022359  2022516  2022893  2023039  2023187  2023341  2023497  2023625  2023871  2024011  2024212  2024365  2024520  2024894  2025039  2025203  2025406  2025545  2025776  2025934  2026095  2026468  2026596  2026779  2026995  2027150  2027309  2027443  2027669  2027828  2027993  2028161  2028602  2028714  2028861, , , 2006528, 2006693, 2005174  2007418, 2005836  2028911, 2004339, 2004340, 2004340, 2006529, 2006532, 2006683  2006685, 2006695, R, 2007423, 2007426, 2028916, 0, 0, 0, 0, 0, 2028948, 2028955, L0:R10, 90.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2041773  2041881  2042015  2042144  2042311  2042416  2042519  2042672  2042799  2042927  2043060  2043190  2043325  2043460  2043598  2043734  2043874  2044025  2044169  2044313  2044459  2044603  2044761  2044914  2045072  2045221  2045369  2045511  2045660  2045815  2045961  2046119  2046278  2046437  2046596  2046746  2046900  2047046  2047195  2047341  2047500  2047662  2047836  2047993  2048153  2048317  2048476  2048629  2048779  2048935  2049093  2049249  2049401  2049554  2049722  2049884  2050052  2050213  2050388  2050567  2050738  2050853  2051032  2051201  2051437  2051791  2051933  2052084  2052467  2052597  2052737  2052891  2053038  2053195  2053329  2053478  2053617  2053741  2053878  2054035  2054194  2054356  2054505  2054656  2054802  2054956  2055110  2055212  2055481  2055601  2055792  2055990  2056306  2056671  2056808  2056956  2057103  2057258  2057404  2057553  2057708  2057845  2058040  2058159  2058397  2058559  2058982  2059129, 2036385, 2036735, 2040594, 2040759, 2037639  2041601, 2038149  2059223, 2029897, 2029898, 2029898, 2040595, 2040598, 2040749  2040751, 2040761, R, 2041606, 2041609, 2059225, 0, 0, 0, 0, 0, 2059242, 2059247, L0:R10, 90.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2059291  2060857  2061223  2062796  2062899  2063059  2063175  2063316  2063461  2063575  2063722  2063851  2063971  2064104  2064240  2064373  2064512  2064647  2064785  2064932  2065078  2065222  2065370  2065533  2065686  2065836  2065985  2066141  2066294  2066452  2066609  2066760  2066910  2067062  2067223  2067383  2067531  2067682  2067845  2068007  2068174  2068338  2068493  2068662  2068821  2068986  2069149  2069309  2069470  2069640  2069811  2069968  2070121  2070283  2070444  2070593  2070746  2070909  2071069  2071257  2071414  2071568  2071735  2071900  2072024  2072238  2072360  2072485  2072640  2072764  2072946  2073062  2073189  2073438  2073603  2073919  2074127  2074273  2074425  2074583  2075082  2075215  2075322  2075428  2075582  2075736  2075895  2076017  2076265  2076408  2076559  2076863  2077019  2077174  2077296  2077492  2077620  2077839  2077989  2078142  2078290  2078587  2078807  2078955  2079107  2079514  2079645  2079796  2079954  2080289  2080417  2080558  2080660  2080802  2080948  2081097  2081246  2081402  2081537  2081727  2081854  2081959, , , 2059803  2061884, 2059983  2062051, 2060502  2062625, 2061190  2082059, 2060109, 2060110, 2060111, 2061886, 2061889, 2062040  2062042, 2062054, R, 2062631, 2062634, 2082063, 0, 0, 0, 0, 0, 2082091, 2082097, L0:R10, 90.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2082166, , , 2082671  2082756  2082982  2083071, 2082707  2082866  2083058  2083243, 2083940, , 2083059, 2083061, 2083063, 2083073, 2083076, 2083227  2083230, 2083246, R, 2083946, , , 1, 0, 0, 0, 1, 2083984, 2083989, L0:R10, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2083977, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2084258, , , 2085212, 2085396, 2086344, 2084839, 2084884, 2084885, 2084886, 2085213, 2085215, 2085366  2085368, 2085398, R, 2086348, , , 1, 0, 0, 0, 1, 2086377, 2086381, L0:R10, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2086371, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2086737  2087015  2087327  2087431  2087560  2088991  2089094  2089200  2089308  2089418  2089559  2089669  2089782  2089898  2090048  2090172  2090309  2090438  2090558  2090695  2090823  2090960  2091097  2091244  2091389  2091532  2091681  2091836  2091976  2092117  2092259  2092405  2092559  2092703  2092847  2093000  2093158  2093316  2093469  2093618  2093777  2093948  2094094  2094241  2094491  2094614  2094737  2094897  2095058  2095218  2095383  2095546  2095723  2095887  2096061  2096229  2096394  2096552  2096704  2096850  2097004  2097170  2097323  2097474  2097640  2097800  2097956  2098110  2098271  2098443  2098548  2098662  2098766  2098916  2099047  2099278  2099481  2099634  2099762  2099971  2100108  2100260  2100413  2100725  2100957  2101073  2101229  2101331  2101559  2101666  2101795  2101898  2102028  2102264  2102402  2102558  2103021  2103154  2103281  2103422  2103530  2103690  2104082  2104223  2104380  2104535  2104690  2104991  2105093  2105226  2105345  2105493  2105641  2105798  2105954  2106087  2106301  2106444  2106593  2106749  2106866  2106969  2107273  2107406  2107554  2107707  2107860  2108018  2108205  2108349  2108498  2108651  2108807  2108975  2109222, , , 2087923, 2088089, 2088807, 2087589  2109405, 2087590, 2087591, 2087593, 2087925, 2087927, 2088078  2088080, 2088091, R, 2088812, 2088816, 2109410, 0, 0, 0, 0, 0, 2109444, 2109450, L0:R10, 70.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2116940  2117232, 2117103  2117531, 2118452, , 2110497, 2110498, 2110499, 2116941, 2116943, 2117094  2117095, 2117105, R, 2118456, , , 1, 0, 0, 0, 1, 2118487, 2118491, L0:R10, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2118481, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2118932  2119095, , , 2119655  2120464, 2120194  2120536, 2121540, 2119202, 2119493, 2119494, 2119495, 2119656, 2119659, 2119809  2119811, 2120196, R, 2121545, , , 1, 0, 0, 0, 1, 2121579, 2121584, L0:R10, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2121572, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2121919  2122027, , , 2122573  2123532  2123580, 2122942  2123569  2123940, , 2122097, 2122549, 2122550, 2122551, 2122574, 2122577, 2122727  2122729, 2122944, , , , , 1, 1, 0, 0, 0, 2137975, 2137980, L0:R10, 50.00, 000(1)1, 000(1)1, , 204, no_go, 2137969, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2147871  2148012  2148198  2148478  2148688  2149238  2149364  2149772  2149885  2150010  2150441  2150587  2150690  2150799  2150928  2151057  2151180  2151285  2151419  2151566  2151719  2151844  2152280  2152413  2152551  2154853, , , 2155397  2156387, 2155576  2156733, 2143964  2147490  2147550  2157419, 2144004  2147508  2154813, 2138875, 2138876, 2138876, 2155402, 2155408, 2155559  2155564, 2155582, R, 2157432, , , 1, 0, 0, 0, 1, 2157498, 2157506, L0:R10, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2157488, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2157912  2158066  2158242  2158747, , , 2159268, 2161092, 2162005, 2158697, 2158698, 2158699, 2158700, 2159270, 2159272, 2159423  2159425, 2161094, R, 2162010, , , 1, 0, 0, 0, 1, 2162043, 2162047, L0:R10, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2162037, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2162385  2162621  2163055, , , 2163708, 2163874, 2164684, 2163088, 2163089, 2163090, 2163091, 2163709, 2163712, 2163863  2163866, 2163876, R, 2164689, , , 1, 0, 0, 0, 1, 2164721, 2164725, L0:R10, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2164714, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2174435  2174645  2174793  2175831  2176604  2176724  2176858  2177608  2177734  2178120  2178238  2178727, 2164958  2165193  2165462  2165598  2181136  2181246  2181361  2181658, 2174243, 2178688, 2182116, 2182294, 2172621  2172730  2180970  2183911, 2165582  2172647  2173209  2181762, 2165747, 2165748, 2165749, 2182120, 2182127, 2182278  2182283, 2182300, R, 2183923, , , 1, 0, 0, 0, 1, 2183984, 2183992, L0:R10, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2183975, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2241464  2265360  2283329  2283441  2284084  2284239  2284356  2284651, 2184429  2184634  2197625  2198037  2199318  2199506  2200063  2200224  2200349  2201156  2201277  2201408  2201851, 2241170  2282844  2282890, 2241449  2282880  2284712, 2307734  2310052, 2308253  2311414, 2195266  2197145  2197292, 2184602  2195391  2197247  2201803, 2185136, 2185137, 2185138, 2307740, 2307747, 2307898  2307904, 2308259, , , , , 1, 1, 0, 0, 0, 2323321, 2323329, L0:R10, 20.00, 000(1)1, 000(1)1, , 204, no_go, 2323311, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2334806  2334911  2335451  2335600  2361250  2361563  2361719  2362331  2362442  2363052  2363170  2385094  2385207  2386358  2388834  2388941  2389048  2389156  2389288  2389406  2389515  2389631  2389746  2389863  2390111  2390241  2390366  2390491  2390619  2390747  2390882  2391016  2391152  2391295  2391432  2391573  2391716  2391912  2392022  2392145  2392261  2392511  2392704  2392810  2392920  2393050  2393191  2393333  2393470  2393615  2393724  2394245  2394421  2394537  2395153  2395386  2395508  2395643  2395752  2395889  2396290  2396629  2397322  2397431  2397585  2397708  2397816  2397950  2412006  2412132  2412277, , 2334596  2360860  2361127  2361403  2388648  2396281  2396503  2397167  2397358  2397497  2411860, 2335441  2360964  2361379  2363155  2396264  2396313  2396573  2397339  2397411  2398038  2412264, 2419540, 2420059, , , 2324433, 2324433, 2324434, 2419552, 2419567, 2419718  2419731, 2420072, , , , , 1, 1, 0, 0, 0, 2435083, 2435085, L0:R10, 20.00, 000(1)1, 000(1)1, , 204, no_go, 2435079, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2454053, , 2453618, 2454184, 2455327, 2455492, , , 2435513, 2435514, 2435514, 2455328, 2455331, 2455482  2455484, 2455494, , , , , 1, 1, 0, 0, 0, 2470520, 2470524, L0:R10, 20.00, 000(1)1, 000(1)1, , 204, no_go, 2470514, 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485231, , 2484947, 2485279, 2471702  2472018  2472337, 2471866  2472275  2472450, , , 2471668, 2471668, 2471669, 2471703, 2471706, 2471857  2471858, 2471868, L, 2484952, , 2485282, 0, 0, 0, 0, 0, 2485304, 2485309, L1:R9, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 2484955
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485410  2485655  2485984  2486912  2487054  2487169  2487285  2487527  2487654  2487774  2487899  2488024  2488152  2488279  2488413  2488545  2488683  2488821  2488959  2489104  2489254  2489415  2489632  2489737  2490154  2490279  2490406  2490547  2490673  2490861  2491004  2491148  2491300  2491773  2491914  2492049  2492202  2492356  2492481  2492849  2492965  2493110  2493245  2493626  2493750  2493872  2494123  2494255  2494372  2494489  2494603  2494795  2494903  2495054  2495196  2495324  2495473  2495627  2495774  2495961  2496069  2496177  2496284  2496411  2496582  2496733  2496867  2496981  2497127  2497251  2497449  2497561  2497672  2497827  2497936  2498497  2498656  2498861  2499032  2500194  2500373  2500496  2500651  2500792  2500916  2501653  2501793  2501924  2502038  2502162  2502319  2502427  2502534  2502652  2502779  2502887  2502997  2503127  2503252  2503359  2503488  2503609  2503754  2503868  2504560  2504855  2504965  2505081  2505193  2505347  2505626  2505771  2505882  2506065  2506258  2506735  2507321  2507718  2507847  2507982  2508123  2508252  2508412  2508699  2508878  2509022  2509145  2509268  2509428  2509537  2509665  2509821  2509948  2510070  2510178  2510326  2510464  2510578  2510732  2510861  2510987  2511106  2511213  2511320  2511851  2511970  2512136  2512469  2512575  2521414  2521520  2521633  2521746  2521853  2521958  2522177  2522289  2522404  2522537  2522658  2522778  2522902  2523158  2523300  2523437  2523582  2523721  2523863  2524010  2524155  2524299  2524449  2524600  2524752  2524899  2525053  2525215  2525330  2525446  2525556  2525715  2525821  2525940  2526049  2526155  2526265  2526409  2526585  2526806  2527017  2527403  2527514  2527680  2527787  2527935  2528042  2528254  2528445  2528554, , 2485371  2486032  2486115  2486178  2486258  2486479  2498269  2498439  2498534  2499083  2499226  2500009  2500186  2500370  2501498  2504628  2508265  2521157, 2486001  2486059  2486138  2486194  2486443  2498002  2498372  2498483  2499009  2499108  2499248  2500067  2500357  2500733  2503844  2508235  2512537  2528751, 2516215, 2516913, , , 2498013, 2498024, 2498036, 2516225, 2516237, 2516388  2516399, 2516924, L, 2521180, , 2528756, 0, 0, 0, 0, 0, 2528787, 2528794, L2:R8, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 2521192
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2528902  2529036  2529164  2529279  2529480  2529605  2529715  2529845  2529962  2530073  2530225  2530382  2530540  2530673  2530856  2531009  2531220  2531345  2531497  2531605  2531732  2531865  2531976  2532082  2532231  2532539  2532698  2533313  2533442  2533557  2533676  2534111  2537079  2537235  2537356  2537469  2537692  2537803  2537913  2538103  2538722  2539183  2539335  2539449  2539632  2539849  2539959  2540079  2540189  2540334  2540471  2552078  2552190  2552324  2552435  2552560  2552674  2552786  2552894  2553002  2553170  2553297  2553441  2553564  2553690  2553823  2553954  2554089  2554233  2554375  2554514  2554653  2554798  2554942  2555093  2555262  2555534  2555655  2555762  2555867  2555985  2556113  2556218  2556338  2556493  2556614  2556860  2557012  2557182  2557348  2557510  2557674  2557787  2558389  2558511  2558723  2558849  2559003  2559121  2559230  2559610  2559717  2559829  2560177  2560348  2560505  2560654  2560998, , 2528879  2532418  2533366  2536872  2551876, 2532216  2532620  2534102  2540397  2561040, 2541938  2542407  2550269  2550372, 2542243  2543302  2550356  2551094, , , 2532219, 2532223, 2532227, 2541946, 2541955, 2542106  2542114, 2542252, L, 2551896, , 2561044, 0, 0, 0, 0, 0, 2561073, 2561078, L3:R7, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 2551907
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2561149  2562236  2562648  2562771  2563096  2563620  2572628  2572800  2572914  2573034  2573140  2573617  2578591  2578697  2578815  2578931  2579040  2579148  2579255  2579472  2579785  2579902  2580023  2580244  2580382  2580516  2580654  2580788  2580930  2581072  2581227  2581384  2581520  2581702  2581817  2581929  2582053  2582168  2582303  2582436  2582576  2582698  2582823  2582928  2583237  2583381  2583493  2583605  2583749  2583866  2583974  2584125  2584290  2584441  2584549  2584664, , 2561923  2561998  2572388  2578398, 2561986  2563221  2573696  2584721, 2576915, 2577087, , , 2563222, 2563224, 2563227, 2576918, 2576924, 2577074  2577078, 2577092, L, 2578407, , 2584732, 0, 0, 0, 0, 0, 2584794, 2584805, L4:R6, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , , 2578411
