max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, R_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2524895  2525456  2528053, 2525336  2525671  2532605, 2526810, 2527252, 2525789, 2525791, 2525792, 2526812, 2526814, 2526965  2526967, 2527254, R, 2528058, , 2532609, 0, 0, 0, 0, 0, 2532630, 2532634, L1:R9, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2528061, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2533995  2536361, 2534690, 2535119, 2535282, 2534690, 2534691, 2534693, 2535120, 2535122, 2535273  2535275, 2535284, R, 2536366, , , 1, 0, 0, 0, 1, 2536396, 2536399, L1:R9, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2536389
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2539970, 2536818, 2538700, 2539094, 2536873, 2536875, 2536876, 2538701, 2538703, 2538854  2538855, 2539096, R, 2539974, , , 1, 0, 0, 0, 1, 2540003, 2540007, L1:R9, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2539997
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2540480  2540587  2547002, 2540393  2540505  2541138, 2541556  2542219  2542539, 2541945  2542458  2543884, 2541286, 2541287, 2541289, 2541558, 2541560, 2541711  2541713, 2541947, R, 2547009, , , 1, 0, 0, 0, 1, 2547050, 2547055, L1:R9, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2547042
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2556572  2556685  2557520, , 2556265, 2557522, 2549321  2559446  2563681  2564365  2567881, 2548122  2549885  2560246  2564340  2564420  2573702, 2565036, 2565221, 2548493, 2548494, 2548495, 2565039, 2565043, 2565194  2565197, 2565225, R, 2567889, , 2573706, 0, 0, 0, 0, 0, 2573736, 2573742, L1:R9, 60.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 2567894, , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2575250  2578221, 2575971, 2577021, 2577255, 2575150, 2575151, 2575152, 2577022, 2577026, 2577176  2577178, 2577257, R, 2578225, , , 1, 0, 0, 0, 1, 2578255, 2578259, L1:R9, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2578249
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2587501  2587653  2587826  2588094  2588276  2588841  2588958  2589135  2589298  2589795  2591186  2591299  2591428  2591593, , 2587287  2587467  2590820, 2587316  2589807  2591561, 2584168  2594197, 2578596  2584773, 2592200, 2592375, 2579613, 2579613, 2579614, 2592204, 2592209, 2592360  2592364, 2592380, R, 2594207, , , 1, 0, 0, 0, 1, 2594262, 2594269, L1:R9, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2594253
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2598102, 2595923, 2596472, 2597196, 2595923, 2595924, 2595926, 2596473, 2596475, 2596626  2596627, 2597198, R, 2598106, , , 1, 0, 0, 0, 1, 2598134, 2598138, L0:R10, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2598128
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2601422, 2599149, 2599903, 2600502, 2599149, 2599150, 2599151, 2599904, 2599906, 2600057  2600058, 2600504, R, 2601426, , , 1, 0, 0, 0, 1, 2601455, 2601459, L0:R10, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2601449
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2603921  2604047  2604179  2604288  2604406  2604609  2604720  2604825  2604935  2605047  2605166  2605280  2605427  2605699  2605828  2605954  2606523  2606639  2606754  2606891  2607355  2607513  2607619  2607753  2607885  2608032  2608176  2608326  2608493  2608651, , 2603768, 2608663, , 2602022, 2602431, 2602594, 2602022, 2602023, 2602024, 2602432, 2602434, 2602585  2602586, 2602596, L, 2603772, 2603776, 2608669, 0, 0, 0, 0, 0, 2608708, 2608715, L1:R9, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2611379  2611485  2611588  2611712  2612137  2612490  2612597  2613932  2614040  2614152  2614359  2614482  2614648  2614798  2614906  2615075  2615178  2615918  2616074  2616292  2616428  2616589  2616692  2616926  2617733  2617851  2617954  2618112  2618297, , 2611320  2613762  2617555, 2612620  2616952  2618415, 2623884, , 2621375, 2622123, 2609340, 2609341, 2609341, 2621380, 2621386, 2621537  2621542, 2622129, R, 2623896, , , 1, 0, 0, 0, 1, 2623962, 2623970, L1:R9, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2623952
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2626407  2629280, 2624540  2627138, 2627564, 2628661, 2624599, 2624600, 2624600, 2627565, 2627568, 2627719  2627721, 2628663, R, 2629285, , , 1, 0, 0, 0, 1, 2629316, 2629321, L1:R9, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2629310
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2636593  2636702  2636906  2637008  2641212  2641318  2641510  2641689  2641792, , 2636343  2637479  2637713  2637841  2640973, 2637004  2637650  2637736  2637850  2641762, 2634377  2634806  2652470, 2629848  2634758  2635126, 2649709, 2649884, 2629933, 2629934, 2629934, 2649713, 2649719, 2649869  2649874, 2649889, R, 2652481, , , 1, 0, 0, 0, 1, 2652539, 2652547, L1:R9, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2652529
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2653355  2655755  2655849  2655931  2658259  2662635, 2652925  2653719  2655770  2655882  2656643  2660445, 2661004  2661653, 2661451  2661913, 2653156, 2653157, 2653158, 2661006, 2661010, 2661161  2661165, 2661454, R, 2662643, , , 1, 0, 0, 0, 1, 2662689, 2662695, L1:R9, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2662682
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2666204, 2663653, 2664516, 2665457, 2663653, 2663654, 2663655, 2664517, 2664519, 2664670  2664671, 2665459, R, 2666208, , , 1, 0, 0, 0, 1, 2666236, 2666241, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2666230
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2669708  2669845  2669948  2670068, , 2668259  2669565, 2669128  2670066, 2679199  2688223, 2666796  2679712, 2682355  2682817, 2682804  2683264, 2666796, 2666797, 2666798, 2682357, 2682361, 2682512  2682515, 2682807, R, 2688231, , , 1, 0, 0, 0, 1, 2688275, 2688281, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2688268
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2688793  2694883, 2688718  2689626, 2690229, 2693087, 2689627, 2689628, 2689629, 2690230, 2690233, 2690384  2690386, 2693089, R, 2694887, , , 1, 0, 0, 0, 1, 2694919, 2694923, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2694913
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2724421  2727250, 2699831  2725117, 2725955, 2726120, 2699831, 2699832, 2699833, 2725956, 2725959, 2726110  2726112, 2726122, R, 2727255, , , 1, 0, 0, 0, 1, 2727286, 2727290, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2727280
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2730639  2730763  2730871  2730982  2739635  2741239  2741369  2741543, , 2730507  2740974, 2730991  2741504, 2744884, 2728121, 2743138, 2743308, 2728121, 2728122, 2728123, 2743141, 2743144, 2743296  2743299, 2743311, R, 2744891, , , 1, 0, 0, 0, 1, 2744934, 2744939, L1:R9, 10.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2744926
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 2748394, 2745544, 2746260, 2747209, 2745547, 2745547, 2745548, 2746261, 2746263, 2746414  2746415, 2747211, R, 2748398, , , 1, 0, 0, 0, 1, 2748427, 2748431, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2748421
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2759723  2759866  2759980  2760226  2760920  2775523  2775645  2775747  2776000  2776108  2776212, , 2759504  2775333, 2761046  2776287, 2757635  2788511, 2748904  2758127, 2786597  2786794, 2786769  2787549, 2748996, 2748997, 2748997, 2786600, 2786606, 2786756  2786760, 2786774, R, 2788520, , , 1, 0, 0, 0, 1, 2788573, 2788579, L0:R10, 0.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 2788564
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2810064  2810373  2810520  2810977  2811270, , 2809815, 2811285, 2797526  2800254  2802257, 2789288  2798238  2801265  2802707, 2902322, 2902494, 2789288, 2789289, 2789291, 2902325, 2902329, 2902480  2902483, 2902498, , , , , 1, 1, 0, 0, 0, 2917536, 2917541, L0:R10, 0.00, 000(1)1, 000(1)1, , 204, no_go, 2917529
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2963401  2963512  2963657  2963760  2984384  2984571  2984711  2984817  2984921  2985023  2985192  2985300  2985405  2985510  2985619  2985733  2985850  2985989  2986091  2986218  2986352  2986480  2986978  2987092  2987233  2987506  2987658  2987783  2987909  2988013  2988120  2988242  2988351  2988487  2988650  2988820  2989864  2989984  2990113  2990246  2990400  2990557  2990708  2991161  2991323, , 2963089  2984136, 2963781  2991369, , , 2970284, 2970449, 2918112, 2918112, 2918113, 2970286, 2970288, 2970439  2970441, 2970451, L, 2984141, 2984145, 2991377, 0, 0, 0, 0, 0, 2991427, 2991436, L1:R9, 10.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2991876  2992194  2993046  2993166  2993347  2993574  2993721  2994612  2994733, , 2991565  2992000  2992765  2994433, 2991594  2992208  2993746  2994676, , , 2999134  2999785  3002775, 2999306  3000141  3003259, 2992209, 2992211, 2992212, 2999137, 2999141, 2999292  2999296, 2999310, , , , , 1, 1, 0, 0, 0, 3014356, 3014363, L1:R9, 10.00, 000(1)1, 000(1)1, , 204, no_go, 3014348
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3024466  3024689  3024852  3025063  3027614  3027728  3028242  3028368  3028473  3028600  3041396  3041510  3041665  3041780  3041935  3042076  3042327  3043082  3043197  3043324  3043456  3088124  3088243  3088405  3088594  3088716  3088849  3123301  3123411  3123549  3123664  3123787  3124038  3172253  3172364  3172482  3172611  3172771  3173022  3173275  3173480  3173603  3173738  3174914  3175581  3175697  3175813  3176008  3176519  3176681  3176788  3176915  3177019  3178167  3178270  3178434  3178551  3178689  3178814  3178917  3179039  3179161  3179319  3179428  3179534  3179737  3180029  3180198  3180331  3180461  3180571  3181392  3181515  3181667  3181811  3182430  3182538  3182720  3182821  3183020  3183199  3183346  3183494  3183645  3183975  3184498  3184600  3186604  3186742  3186856  3187036  3187145  3187249  3187353  3187537  3187822  3187924  3188045  3188234  3208167  3208272  3208459  3208566  3208669  3208776  3208937  3209055  3209189  3209300  3209411  3209522  3209636  3209756  3209878  3210004  3210137  3210269  3210612  3210745  3210897  3211266  3211510  3211614  3211720  3212120  3212437  3212726  3212882  3213299  3214038  3214145  3214319  3214684  3214802  3214944  3215071  3215171  3215315  3215543  3215674  3215819  3215961  3216081  3216190  3216306  3217195  3217327  3217501  3217634  3217863  3218015  3218123, , 3024099  3027275  3027336  3028129  3041101  3042691  3087857  3123218  3171613  3172002  3186404  3207930, 3025277  3027322  3027825  3028569  3042661  3043505  3089236  3124135  3171695  3184675  3188224  3218230, , , 3191855  3197766  3201043, 3192949  3198247  3201557, 3014893, 3014894, 3014895, 3191858, 3191862, 3192012  3192015, 3192952, L, 3207940, 3207945, 3218241, 0, 0, 0, 0, 0, 3218311, 3218323, L2:R8, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 175, 1, 0, 1, 0, 175, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3219915  3220019  3220150  3220300  3223605  3223714  3223821  3223977  3224410  3224577  3224679  3225115  3225423  3225617  3225724  3226500  3226728  3226903  3227014  3227464, , 3219731  3223427  3227348  3238652, 3220336  3227087  3227460  3238855, , , 3230941, 3232658, 3219251, 3219252, 3219252, 3230945, 3230950, 3231101  3231106, 3232663, L, 3238663, 3238669, 3238860, 0, 0, 0, 0, 0, 3238898, 3238904, L3:R7, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
