max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts, R_reward_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2798665  2798769  2799381  2799546  2799677  2799828  2799940  2800633  2800796  2800899  2801176  2801310  2802151  2802790  2802917  2803030  2803189  2803859  2803963  2804284  2804386  2804507  2804640  2804792  2804942  2805092  2805254  2805446  2805603  2805767  2806458  2806646  2807408  2807588  2807701  2807864  2807994  2808365  2808485  2808594  2808959  2809093  2809205  2809312  2809434  2809564  2809688  2809796  2809958  2810106  2810213  2811124  2811531  2811696  2811797  2811937  2812158  2812284  2812395  2812505  2812646  2812793  2813341  2813502  2813610  2813726  2813863  2813988  2814324  2814468  2814579  2814692  2815025  2815849  2816034  2816142  2816517  2816991  2817110  2817219  2817348  2817485  2817624  2817776  2817877  2818020  2818449  2818594  2818700  2819165  2819345  2819466  2819567  2819679  2819814  2820369  2820478  2820776  2821443  2821570  2821721  2822011  2822119  2822989  2823134  2823301  2823441  2823729  2826337  2826457  2826561  2827237  2827395  2827535  2827664  2828059  2828195  2828340  2828480  2828593  2828713  2829239  2829353  2829532  2830128  2830393  2830499  2831260  2831383  2831519  2832196  2832785  2843678  2843782  2843889  2844011  2844179  2844303  2844428  2844553  2844689  2844829  2844976  2845148  2845290  2845443  2845588  2845735  2845854  2846004  2846190  2846310  2846467  2846615  2846772  2846927  2847088  2847247  2847441  2847604  2847754  2847924  2848407  2848573  2849206  2849339  2849499  2851110  2851253  2851401  2851971  2852124  2852362  2852531  2852680  2852840  2853003  2853727  2853837  2854010  2854128  2856121  2856257  2856361  2856537  2856650  2856898  2857035  2857250  2857379  2857513  2858623  2858767  2859252  2859395  2859676  2859947  2860167  2860309  2861734  2861879, , 2798442  2800494  2803679  2804080  2826311  2827055  2843417, 2800225  2803296  2804010  2823972  2826529  2832275  2861981, 2835752  2837063, 2836208  2837351, 2800226, 2800228, 2800230, 2840710, 2840715, 2840722, 2840873  2840880, 2841782, 2841788, L, 2843430, 2843438, 2861983, 0, 0, 0, 0, 0, 2861999, 2862002, L9:R1, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, E, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2864573  2864694  2864843  2865052  2865179  2865300  2865407  2865557  2865692  2866149  2867828  2868029  2868157  2868625  2868822  2868925  2869054  2869460  2870354  2870470  2870575  2871205  2871310  2871420  2871580  2872120  2872238  2872359  2872468  2872975  2873202  2873342  2873485  2873846  2874002  2874127  2874233  2874378  2875492  2875669  2875776  2875897  2876011  2877546  2877856  2880960  2881370  2881618  2881737  2881862  2882345  2890101  2890273  2890458  2891334  2891513  2891637  2891885  2892081  2892220  2892649  2892760  2893066  2893463  2893590  2893710  2893811  2893915  2894057  2894461  2900345  2900450  2900560  2900671  2900798  2900961  2901107  2901376  2901514  2901847  2901989  2902136  2902289  2902443  2902598  2902762  2902916  2903064  2903206  2903348  2903496  2903817  2903927  2904732  2905932  2906052  2906172  2906684  2906851  2906993  2907161  2907312  2907857  2908010  2908115  2908244  2908697  2909180  2909304  2909468  2909795  2910107  2910219  2910459  2910566  2910671  2910772  2910892  2911011  2911711  2911821, , 2864356  2867646  2880823  2889883  2890499  2891147  2900165, 2866208  2879458  2882306  2890479  2891082  2894481  2911905, 2885615, 2886328, 2862656, 2862657, 2862658, 2898245, 2898256, 2898269, 2898420  2898431, 2898803, 2898815, L, 2900190, 2900203, 2911910, 0, 0, 0, 0, 0, 2911947, 2911954, L9:R1, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2912110  2912213  2912743  2912855  2912956  2913058  2913163  2913550  2914226  2914466  2914577  2915460  2915585  2915715  2916386  2917552  2918145  2918274  2918387  2918813  2918950  2919080  2919228  2919332  2920354  2920484  2920616  2920748  2921013  2925572  2925777  2925932  2926034  2926350  2926459  2926598  2927027  2933020  2933168  2933290  2933422  2942558  2942674, , 2912050  2917348  2918040  2925389  2932837  2942308  2950891, 2916432  2917609  2921130  2927012  2933542  2942830, 2936800, 2937169, 2916434, 2916437, 2916440, 2948673, 2948682, 2948691, 2948842  2948851, 2949105, 2949114, L, 2950910, , , 1, 0, 0, 0, 1, 2951002, 2951013, L9:R1, 70.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 2950989, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2951189  2951297  2951399  2951519  2952229  2952346  2952465  2952675  2953296  2953404  2953508  2953631  2953744  2954101  2954757  2954864, , 2952061  2954599, 2951550  2954187  2954860, 2965680, 2978951, 2951951, 2951953, 2951954, 2960868, 2960871, 2960876, 2961027  2961031, 2961678, 2961682, R, 2965689, , 2978956, 0, 0, 0, 0, 0, 2978989, 2978995, L8:R2, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 2965694
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2991510  2991710  2991892  2997315  2997449  3003457  3003560  3003749  3003865  3003986  3004112  3004240  3004370  3004506  3004647  3004820  3004971  3005125  3005269  3005416  3005568  3005718  3005881  3006028  3006187  3006347  3006725  3006843  3007013  3007189  3007355  3007849  3008327  3010205  3010315  3010417  3010529  3010682  3010909  3011035  3013427  3013575  3014378  3014550  3014670  3014800  3014947  3015503  3015642  3015793  3016663  3016782  3016970  3017074  3017188  3017292  3017412  3017539  3017640  3017795  3019642  3019792  3019957  3020240  3020715  3020834  3020964  3021070  3021197  3021358  3022641, , 2991260  2997088  3003215, 2991875  2997563  3022766, 2979458  2980359  2987760, 2979634  2985927  2989087, 2979768, 2979769, 2979770, 3000237, 3000240, 3000244, 3000395  3000398, 3000408, 3000412, L, 3003223, 3003228, 3022778, 0, 0, 0, 0, 0, 3022854, 3022867, L8:R2, 90.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3035680, , 3027930, 3028308, 3023692, 3023693, 3023693, 3032730  3033368, 3032731, 3032733, 3032884  3032886, 3033200  3033854, 3033202, L, 3035685, , , 1, 0, 0, 0, 1, 3035719, 3035723, L9:R1, 80.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3035711, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3035926  3036028  3036134  3036299  3036447  3036677  3036991  3038837  3039288, , 3039104  3045618, 3037236  3039390, , , 3037237, 3037239, 3037241, 3041826  3043104, 3041828, 3041832, 3041983  3041987, 3042951  3043639, 3042954, L, 3045626, , , 1, 0, 0, 0, 1, 3045669, 3045675, L9:R1, 70.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3045662, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3045894  3046027  3056708  3056809  3076124, , 3056465  3075870  3083852, 3046120  3057051  3076246, 3049374  3053480  3060865  3061131  3062252  3064763  3065241  3068035, 3052475  3053729  3061016  3061521  3062601  3065054  3065287  3068052, 3046611, 3046612, 3046613, 3078919  3080462  3081954, 3078924, 3078930, 3079081  3079086, 3080354  3080554  3082048, 3080360, L, 3083865, , , 1, 0, 0, 0, 1, 3083935, 3083943, L9:R1, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3083924, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3084096  3084210  3084338  3084558, , 3084987  3097878, 3084564  3085537, 3089746, 3090119, 3084843, 3084844, 3084845, 3093339  3094315, 3093341, 3093344, 3093495  3093498, 3093729  3094830, 3093732, L, 3097886, , , 1, 0, 0, 0, 1, 3097928, 3097933, L9:R1, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3097919, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3098069  3098202  3105069  3105172  3105276  3106332, , 3104762  3105549  3119877, 3098250  3105281  3105564, , , 3098800, 3098801, 3098802, 3116533, 3116535, 3116539, 3116690  3116693, 3117372, 3117375, L, 3119884, , , 1, 0, 0, 0, 1, 3119924, 3119929, L9:R1, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3119917, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3120131  3190545  3190649  3193429  3193539, , 3190300  3193249  3205746, 3120920  3190787  3193552, 3124414  3125952  3126274  3129923  3131930  3142677  3148671  3169062  3169200  3169385  3170676, 3124957  3126244  3126319  3130228  3131982  3143058  3149038  3169145  3169337  3169438  3175321, 3120920, 3120921, 3120923, 3199741  3202713, 3199747, 3199754, 3199904  3199910, 3201141  3202928, 3201148, L, 3205760, , , 1, 0, 0, 0, 1, 3205836, 3205844, L9:R1, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3205824, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3206004  3206110  3209979  3210103  3210210  3210317  3210463  3210636  3211185  3211348  3211508  3211631  3211764  3211952  3213189  3213403  3213539  3214567  3214756  3214868  3215004  3215148  3215266  3215533  3215656  3215783  3215924  3216041  3216193  3216299  3216470  3216863  3217015  3218256  3218375  3218651  3218812  3219026  3219924  3355581  3355688  3355856  3359304  3359445  3361358  3361505  3362172  3362879  3363601  3363747  3363877  3364011  3365410  3365617  3365757  3365884  3366022  3366455  3366584  3367761  3368199  3368384  3368511  3368614  3368764  3369347, , 3209551  3219713  3355362  3359173  3361171  3362001  3362720  3363455  3380202, 3207497  3219143  3220016  3355845  3359413  3361481  3362213  3362864  3369461, 3222494  3222922  3223979  3224600  3225109  3244855  3252274  3256059  3261783  3262139  3276162  3302089  3323471  3343478  3351762  3352768, 3222870  3223366  3224103  3224778  3244688  3251707  3255909  3258183  3262118  3270766  3300934  3315726  3339839  3346710  3351815  3352858, 3207498, 3207499, 3207500, 3376263, 3376266, 3376271, 3376422  3376426, 3377205, 3377209, L, 3380212, , , 1, 0, 0, 0, 1, 3380262, 3380268, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3380254, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3380445  3385633  3386211  3386387  3386570, , 3385269  3385918  3386183  3400966, 3380727  3385496  3386106  3386862, 3389949, 3390959, 3381365, 3381365, 3381366, 3396675, 3396678, 3396682, 3396833  3396836, 3398205, 3398209, L, 3400974, , , 1, 0, 0, 0, 1, 3401019, 3401025, L9:R1, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3401011, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3401158  3401277  3401420  3401540  3401727  3430581, , 3430121  3430179  3444694, 3401999  3430146  3430800, 3434751, 3435331, 3402000, 3402001, 3402003, 3438422  3438648  3440730  3442191, 3438425, 3438428, 3438579  3438582, 3438591  3438708  3441856  3442570, 3438594, L, 3444703, , , 1, 0, 0, 0, 1, 3444757, 3444764, L10:R0, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3444748, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3444940  3445085  3449938  3450051  3450189  3450457  3451434  3451554  3451956  3452087  3452220  3452749  3453609  3453720  3453832  3453976  3454094  3454227  3454367  3455144  3455300  3456335  3456548  3456692  3456850  3457014, , 3449685  3464422, 3445172  3457040, , , 3445834, 3445835, 3445836, 3460399, 3460403, 3460409, 3460560  3460565, 3461513, 3461518, L, 3464434, , , 1, 0, 0, 0, 1, 3464492, 3464499, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3464482, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3464708  3464818  3464925  3465061  3465163  3465266  3465369  3465508  3466031, , 3512423, 3466186, 3470952  3483360  3484087, 3472670  3484012  3484112, 3466187, 3466189, 3466191, 3509695, 3509699, 3509703, 3509854  3509857, 3510434, 3510438, L, 3512432, , , 1, 0, 0, 0, 1, 3512479, 3512484, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3512470, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3512570  3512691  3512904  3513033  3536133  3536236, , 3535854  3551813, 3513091  3536356, 3540332  3542631, 3541818  3542887, 3513544, 3513545, 3513547, 3546169, 3546172, 3546175, 3546326  3546329, 3548123, 3548126, L, 3551820, , , 1, 0, 0, 0, 1, 3551864, 3551869, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3551856, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3552010  3552114, , 3553823  3565145, 3553243  3554049, , , 3553244, 3553245, 3553246, 3561740, 3561741, 3561744, 3561895  3561897, 3562957, 3562959, L, 3565150, , , 1, 0, 0, 0, 1, 3565184, 3565188, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3565177, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3565387  3565559  3566450  3566585  3566811  3566989  3568010  3568823  3568939  3569042  3582931  3599473  3599603  3599744  3599882  3600035  3600146  3600281  3600892  3601931  3602057  3602167  3602929  3603042, , 3582660  3599248  3645323, 3569273  3583198  3603380, 3575196  3606887  3623193  3624288  3624842  3633253  3634287, 3576808  3622928  3623249  3624554  3629019  3633630  3637329, 3569274, 3569276, 3569279, 3642035  3643222, 3642041, 3642049, 3642200  3642207, 3642220  3643423, 3642228, L, 3645340, , , 1, 0, 0, 0, 1, 3645423, 3645433, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3645410, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3645633  3645886  3646215  3646367  3646548  3646653  3698084  3719855  3719960  3726638  3726797  3727296  3727486  3727599  3727704  3730999  3731189  3731300  3731452  3731557  3731717  3731828  3732785  3732906  3733078  3733541  3733671  3733819  3734071  3734173  3734306  3734477  3734795  3734905  3735900  3736049  3736164  3736327  3736454  3737482  3737645  3737767  3737893  3738534  3738691  3738830  3738954  3739064  3739180  3739388  3739496  3739625  3739746  3739866  3740568  3740683  3740830, , 3697839  3719571  3726405  3727161  3730560  3763387, 3646654  3698407  3719947  3726763  3727593  3740850, 3652917  3674218  3694516  3743806  3754973, 3653368  3674618  3695051  3745077  3755246, 3646656, 3646657, 3646660, 3757722  3759577, 3757733, 3757744, 3757895  3757906, 3759322  3759797, 3759333, L, 3763412, , , 1, 0, 0, 0, 1, 3763677, 3763678, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 3763673, 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 150, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3763726  3763883  3776420  3788096, , 3776175  3787774  3791343, 3764820  3776916  3788181  3791570, 3779399  3783993, 3779995  3784335, 3764821, 3764822, 3764823, 3794167  3794736  3806421, 3794170, 3794174, 3794325  3794330, 3794339  3795530  3806921, 3794343, , , , , 1, 1, 0, 0, 0, 3809390, 3809396, L10:R0, 0.00, 000(1)1, 000(1)1, 204, no_go, 3809380, 
