max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3084448  3084603  3089198  3089481  3089624  3089755  3090518  3090672  3090806  3090931  3091221  3091368  3092149  3092458  3093712  3094073  3094230  3094345  3094817  3094960  3095118  3096111  3096296  3096468  3098717  3098839  3098985  3099289  3099433  3106815  3106958  3107091  3107213  3107327  3107441  3109625  3109765  3109927  3110142  3110579  3110768  3110923  3112869  3113815  3113947  3114156  3114458  3115071  3115237  3115419  3115534  3115924  3116343  3116494  3124817  3126050  3126187  3126308  3126477  3126868  3126985  3128048  3128768  3128942  3129103  3129232  3129443  3129605  3129729  3129896  3130458  3134796  3134946  3135178  3135394  3135508  3135629  3136516  3136677  3136803  3137856  3137993  3143149  3143337  3143525  3143635  3143803  3143915  3144243  3144402  3148723  3148882  3149058  3149183  3149975  3150154  3152283  3152440  3153084  3153216  3153332  3153523  3153780  3154696  3154833  3155073  3155228  3155374  3155498  3155610  3155726  3156213  3156890  3157002  3158197  3158343  3158473  3158835  3159370  3159484  3163645  3168477  3168641  3168809  3169161  3169284  3169399  3169536  3169697  3169886  3170040  3170198  3170309  3170486  3170609  3170722  3170839  3170954  3171316  3171822  3171940  3172062  3173018  3173206  3173563  3173674  3173792  3174029  3180986  3181795  3181919  3182054  3182359  3182957  3183109  3183220  3184343  3184491  3184609  3185310  3185423  3187612  3187770  3187964  3188092  3188225  3188431  3188989  3189590  3189702  3190961  3191073  3191228, , 3084442  3130476  3134595  3180742  3187801  3191243, 3130422  3130510  3173957  3187751  3191204  3191266, 3198753, , 3130430, 3130440, 3130449, 3196803, 3196813, 3196823, 3196974  3196984, 3197000, 3197011, R, 3198775, , , 1, 0, 0, 0, 1, 3198883, 3198897, L6:R4, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3198869
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3214187  3214321  3214552  3214674  3215508  3215670  3216079  3216244, 3199205  3200063, 3213980, 3216241, 3204303  3207775  3223850, 3200016  3204558  3208079, 3200016, 3200017, 3200019, 3221228  3221429  3221546  3222442, 3221231, 3221235, 3221386  3221390, 3221399  3221516  3221812  3222540, 3221403, R, 3223860, , , 1, 0, 0, 0, 1, 3223918, 3223925, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3223909
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3237576  3237747  3245298  3245529  3245685  3246542  3246683  3246804  3258169  3258290  3258417  3258587  3258703  3258818  3258941  3259056  3263817  3263948  3264120  3264313  3266030  3267201  3267337  3267456  3267566  3267682  3267930  3268083  3269057  3269212  3269364  3269498  3269748  3269910  3270063  3270569  3270711  3279546  3280247  3281298  3281485  3281628  3281919  3282702  3282889  3283000  3283240  3283351  3283591  3284147  3284263  3284378  3288918  3289074  3289328  3289453  3289575  3289730  3289844  3289956  3291934  3292137  3292519  3292642, 3240171, 3237256  3245093  3257978, 3237728  3246856  3292660, 3239855  3251310, 3224592  3240528  3251982, 3224780, 3224781, 3224782, 3256116, 3256119, 3256124, 3256275  3256279, 3256289, 3256293, L, 3257988, , 3292672, 0, 0, 0, 0, 0, 3292743, 3292757, L5:R5, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3257993, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3292973  3293123  3293255  3293377  3293491  3293662  3295022  3296512  3297448  3297575  3297696  3297819  3297931  3298128  3298240  3298351  3298642  3298816  3299693  3299869  3299982  3300140  3300274  3300384  3300750  3300893  3301045  3301160  3301377  3302388  3302519  3302680  3303251  3303418  3303580  3303745  3303867  3303991  3306408  3308229  3308391  3308558  3316312  3316456  3316569  3317083  3317834  3318061  3318178  3318292  3318493  3318629  3318753  3319152  3321063  3321220  3321344  3321466  3321581  3321758  3321885  3321998  3322116  3322239  3323143  3323350  3323506  3323629  3323741  3323960  3324428  3324538  3324727  3325886  3326020  3326149  3326275  3326389  3326515  3326674  3326789  3326933  3327077  3327199  3327326  3327485  3327665  3327775  3327889  3328269  3328402  3331379  3331529  3331644  3331903  3332020  3332153  3332303  3332448  3332611  3333012  3333124  3334664  3335180  3335347  3335463  3335867  3335987  3336257  3336458  3336570  3339667  3339817  3339936  3340071  3340611  3340723  3340954  3341071  3341210  3342881  3343073  3343231  3343352  3343475  3343628  3343747  3344551  3344687  3344895  3345073  3345188  3345613  3345841  3345963  3346620  3346773  3347307  3347790  3347919  3350228  3350361  3350475  3350593  3350785  3351120  3351309  3352719  3352901  3353800  3354391  3354541  3354679  3354867  3354999  3355120  3356372  3356628  3357761  3357938  3358065  3358195  3358315  3358442  3358566  3358683  3358804  3360031  3360158  3360295  3360584  3364247  3365728  3365882  3366972  3367127  3367238  3368104  3368224  3371535  3371664  3371903, , 3292935  3302880  3303091  3303136  3303329  3303729  3307573  3308072  3308285  3310660  3310924  3315518  3316362  3316793  3317516  3317710  3321096  3336186  3336336  3336424  3337906  3338515  3339524  3350987  3351048  3351168  3352613  3354963  3356275  3357416  3360818  3362570  3363989  3378280, 3302833  3302938  3303114  3303270  3303638  3304020  3307602  3308188  3308314  3310684  3310940  3315545  3316585  3316958  3317534  3319171  3336149  3336309  3336360  3336727  3338262  3338528  3350959  3351012  3351108  3351322  3353077  3354972  3356798  3360752  3360868  3362776  3371895, , , 3302837, 3302842, 3302847, 3376407, 3376413, 3376421, 3376572  3376579, 3376592, 3376600, L, 3378295, , , 1, 0, 0, 0, 1, 3378373, 3378383, L6:R4, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3378362
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3378510  3378638  3378792  3380087  3380248  3380389, , , 3380420, 3394223, , 3380421, 3380423, 3380424, 3383431, 3383433, 3383435, 3383586  3383588, 3383597, 3383599, R, 3394228, , , 1, 0, 0, 0, 1, 3394264, 3394268, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3394256
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3400457  3400649  3400776  3401156  3401868  3402443  3402606  3402764  3402891  3403542  3403699  3404568  3404728  3404855  3405665  3406762  3406896  3407639  3407750  3408098  3423325  3423542  3424794, 3413782  3414561  3414696  3415771, 3400214  3423060, 3408225  3424805, 3412858  3432504, 3394853  3415863, 3395181, 3395181, 3395182, 3430773, 3430778, 3430785, 3430936  3430941, 3430953, 3430959, R, 3432516, , , 1, 0, 0, 0, 1, 3432583, 3432591, L5:R5, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3432573
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3457037  3457291  3457540, 3433261, 3456829, 3458252, 3451559  3463131, 3433501  3452671, 3433563, 3433564, 3433565, 3460653, 3460655, 3460658, 3460809  3460811, 3460820, 3460823, R, 3463137, , , 1, 0, 0, 0, 1, 3463176, 3463181, L5:R5, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3463169
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3476109  3476302  3476514  3476713  3476832  3476982  3477095  3478721  3478845  3478980  3479093  3479483  3480234  3480347  3480459  3480780  3484193  3484336  3484499, , 3475932  3475983  3483986, 3475962  3480790  3484473, 3488820, 3463927, 3464107, 3464108, 3464109, 3487374, 3487378, 3487383, 3487534  3487539, 3487549, 3487554, R, 3488830, , , 1, 0, 0, 0, 1, 3488888, 3488896, L4:R6, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3488878
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3504920  3505049  3505197  3505430, , 3504679, 3506087, 3497934  3512724, 3490095  3498954, 3490095, 3490096, 3490097, 3508583, 3508585, 3508588, 3508739  3508742, 3511293, 3511296, R, 3512730, , , 1, 0, 0, 0, 1, 3512769, 3512774, L3:R7, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3512762
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3521160  3521320  3521580  3523924  3524070  3524504  3524636  3524782  3525456  3525854  3526053  3526166  3526281  3526815  3526934  3527167  3527279  3527392  3527801  3527917  3529334  3567855  3567973  3568091  3568552  3568961  3569849  3571044  3571176  3571319  3608290  3608462  3608787  3609740  3618546  3618661  3618958  3627163  3627382  3627496  3627627  3627748  3629565  3629682  3629813  3629929  3630704  3630879  3631002  3772951  3773074  3773186  3775802  3776193  3776315  3776439  3800457  3800727  3800888  3801664  3801926  3802064  3802184  3842588  3871671  3871822  3871966  3872205  3875848  3877178  3877289  3877416  3877554  3877688  3879073  3879208  3879326  3880286  3880412  3880558  3880721  3880835  3881525  3881643  3881757  3884006  3884167  3884280  3885506  3885625  3893109  3893258  3893440  3893802  3893930  3894061  3895329  3895499  3895696  3895941  3896061  3896247  3896405  3896563  3896775  3896950  3897069  3897355  3897496  3897679  3897796  3897909  3898471  3898586  3900069  3901631  3901763  3902638  3902902  3904392  3904523  3904874  3904996  3905121  3905252  3905882  3906006  3906158  3906741  3906918  3907061  3907495  3907609  3908355  3910802  3910913  3911038  3911280  3911413  3911553  3911688  3911804  3911962  3912260  3912378  3912628  3912883  3913788  3917318  3917440  3918422  3918536  3918747  3922664  3922815  3923230  3923351  3923475  3923595  3923716  3925157  3925268  3925410  3925539  3925673  3926373  3926501  3927965  3928078  3932417  3932591  3932708  3933150  3933651  3933765  3934442  3935799  3936818  3936951  3937095  3999419  3999599  3999714  3999864  3999989, 3514846  3789852  3790147  3835320  3847236  3994719  4005568  4005831  4007667, 3520956  3525358  3567558  3568795  3570898  3608128  3618369  3626873  3772597  3800359  3842252  3871410  3875614  3877031  3896630  3897565  3904755  3904936  3905607  3912513  3913488  3922357  3999205  4015576, 3524884  3527818  3568737  3568976  3571338  3609699  3618703  3631059  3776405  3802306  3842729  3872163  3875869  3896284  3897542  3904543  3904844  3905209  3912440  3912525  3918822  3937234  4000039, 3591490  3666617  3667010  3680967  3693847  3710060  3785836  3785971  3834877  3846938  3862620  3946691  3994337  3995790  4005254, 3515028  3591678  3666920  3667057  3682231  3695028  3711101  3785928  3791594  3835764  3848130  3863618  3947398  3995275  3996478  4008012, 3515028, 3515030, 3515031, 4014248, 4014257, 4014268, 4014419  4014429, 4014445, 4014455, L, 4015597, , , 1, 0, 0, 0, 1, 4015705, 4015717, L3:R7, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 4015690
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4015905  4016073  4016532  4016774  4054605  4055382  4055691  4055832  4056397  4079146  4079300  4079534  4079668  4079783  4080263  4085633  4085794  4102192  4102306  4102421  4102539  4102649  4102774  4102887  4103001  4103125  4103251  4103374  4103519  4103656  4109564  4109727  4110019  4110139  4110329  4110445  4113612  4113792  4114361  4114473  4114617, 4046240, 4055219  4078827  4085471  4101915, 4016797  4056461  4080259  4085765  4114665, 4045614  4060933, 4046501  4062237, 4017210, 4017211, 4017213, 4089298  4089749, 4089303, 4089308, 4089459  4089464, 4089691  4092384, 4089696, L, 4101928, , 4114674, 0, 0, 0, 0, 0, 4114735, 4114745, L4:R6, 20.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 4101935, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 200, 1, 0, 1, 0, 250, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
