max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, odor_port_all_on_ts, odor_port_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, L_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4211902  4212007  4212121  4214944  4215053, , 4214770  4214848  4225645, 4212281  4214831  4215055, 4221231, 4222782, , , 4212359, 4212360, 4212362, 4221233, 4221237, 4221387  4221390, 4222785, L, 4225652, , , 1, 0, 0, 0, 1, 4225691, 4225696, L10:R0, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4225684
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4225938  4226057  4226165  4227388  4227492  4227890  4228070  4228172  4228635  4228761  4229216  4229325  4229427  4229544  4229652  4229773  4229877  4230462  4230587  4231162  4231558  4231672  4232341  4232476  4232579  4232720  4235203  4235321  4263452  4263566  4263808  4263928  4264048  4264186  4264318  4264482  4264802  4264971  4265123  4265341  4279645  4279754  4291385  4291512  4294797  4342281  4342384  4342514  4358963  4359099  4359844  4379558  4379671, , 4227249  4263106  4279460  4291139  4294148  4294555  4296017  4297103  4342104  4358726  4359662  4379344  4391221, 4226146  4235432  4265395  4279945  4291465  4294244  4294766  4296272  4297118  4342473  4359112  4359873  4379696, 4387740, 4388410, 4239161  4254240  4255427  4301400  4314240  4319949  4347899  4349040  4356188  4371446, 4249160  4254548  4255616  4301850  4314586  4320647  4348575  4349284  4356597  4372166, 4226252, 4226253, 4226254, 4387741, 4387744, 4387895  4387897, 4388412, L, 4391226, , , 1, 0, 0, 0, 1, 4391257, 4391261, L10:R0, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4391251
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4391472  4391580  4391690, , 4422725, 4391688, 4413254  4415387, 4414552  4415638, 4394257  4394581  4395263  4395606  4396893  4410408, 4394533  4394620  4395456  4395645  4403941  4410694, 4391778, 4391780, 4391781, 4413257, 4413262, 4413413  4413417, 4414556, L, 4422734, , , 1, 0, 0, 0, 1, 4422787, 4422793, L10:R0, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4422778
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4422976  4423160  4423281  4424098  4424286  4424389  4425031  4425892  4426048, , 4423861  4424192  4451932, 4423270  4424143  4426096, 4448880, 4449363, 4439059, 4439743, 4423402, 4423404, 4423405, 4448883, 4448887, 4449038  4449041, 4449367, L, 4451940, , , 1, 0, 0, 0, 1, 4451986, 4451992, L10:R0, 20.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4451979
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4452224  4452333  4452778  4452897  4454955  4455070  4456367  4456509, , 4454379  4454823  4473366, 4452859  4454396  4456550, 4468779, 4470458, , , 4452860, 4452861, 4452862, 4468781, 4468785, 4468936  4468939, 4470461, L, 4473374, , , 1, 0, 0, 0, 1, 4473417, 4473422, L10:R0, 10.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4473408
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4473553  4473684  4473789  4491983  4492132  4492253  4492359  4492503  4495982  4496092  4531525  4532563  4532684  4536324  4536752  4536854  4577941  4578045  4585674  4586302  4586465  4586733  4609882  4609990  4610100  4610278  4611081  4611250  4611379  4612421  4612615  4613681  4623633, , 4491771  4495755  4531302  4532392  4536060  4536511  4577723  4585433  4609707  4610819  4623465  4649662, 4473866  4492528  4496062  4531606  4532677  4536336  4536825  4577980  4585623  4610240  4613851  4623709, 4646054, 4646747, 4481942  4485171  4501946  4502064  4502607  4503039  4520942  4522075  4558114  4590861  4600884  4601807  4617066, 4482314  4485564  4501968  4502217  4502965  4503396  4521365  4524188  4558547  4591053  4601476  4601925  4617374, 4473890, 4473891, 4473893, 4646066, 4646080, 4646231  4646244, 4646916, L, 4649663, , , 1, 0, 0, 0, 1, 4649681, 4649683, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4649676
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4649923  4650026  4650139  4650282  4677006  4677109  4677261  4677479  4733088  4733195  4733310  4733518  4733653  4733776  4738811, , 4676830  4732893  4736899  4738642  4752268, 4650376  4677613  4733933  4736947  4738938, 4741425  4745049  4747961  4748215  4748795, 4741979  4747419  4748183  4748501  4749028, 4653945  4655292  4667032  4670301  4679493  4685044  4698150  4711960  4730846, 4654421  4655922  4667463  4670617  4680182  4685273  4698507  4712331  4731092, 4650377, 4650378, 4650379, 4741432, 4741440, 4741591  4741598, 4741987, L, 4752288, , , 1, 0, 0, 0, 1, 4752383, 4752394, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4752370
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4752548  4753114  4766709  4767941  4768084  4768389  4770036  4807392  4807495  4807649  4836789  4836907  4837034  4841545  4841648  4841793, , 4766443  4767716  4807207  4836585  4841364  4918335, 4753049  4766750  4770141  4807820  4837075  4841724, 4914267  4915056  4915895, 4914459  4915833  4916029, 4756903  4762718  4789455  4790988  4796779  4802492  4818240  4825076  4856659  4859450  4902559, 4757597  4762972  4790411  4791184  4797303  4803198  4818617  4825563  4857006  4859732  4902927, 4753206, 4753207, 4753208, 4914275, 4914284, 4914435  4914443, 4914468, L, 4918355, , , 1, 0, 0, 0, 1, 4918454, 4918465, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4918440
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4918661  4918781  4926213, , 4925996  4927864  4941232, 4918963  4926326  4928025, 4933466, 4934061, , , 4919311, 4919312, 4919313, 4933468, 4933471, 4933622  4933624, 4934064, L, 4941238, , , 1, 0, 0, 0, 1, 4941276, 4941280, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 4941269
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 120, 1, 0, 1, 0, 120, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941407  4941512  4941630  4943607  4977527  4977710  4978392  4978507  4978612  4979835  4980044, , 4942254  4943330  4977256  4978177  4980976  4981287  5005062, 4941607  4942335  4943658  4977774  4980094  4981129  4981512, 4987708, 4990110, 4970273  4973996, 4970925  4974179, 4941981, 4941982, 4941983, 4987713, 4987720, 4987871  4987876, 4990116, L, 5005074, , , 1, 0, 0, 0, 1, 5005138, 5005145, L10:R0, 0.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, 203, wrong_choice_chose_L, 5005128
