max_trials, mode, repeat_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, odor_port_all_on_ts, odor_port_on_ts, tone_on_ts, tone_off_ts, odor_port_all_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, well_early_go_flg, wrong_choice_flg, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, L_reward_ts, error_id, error_string, house_light_on_ts
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3185126  3185235  3185347  3185459  3185578  3185711  3185845  3185988  3186123  3186260  3186409  3187611  3192246  3192377  3192482  3195898  3196010  3196420  3196568  3197750  3197893, 3179339, 3184892, 3197999, 3179020, 3180345, 3174846, 3174847, 3174847, 3181792, 3181793, 3181796, 3181947  3181949, 3183316, 3183318, L, 3184897, , 3198004, 0, 0, 0, 0, 0, 3198038, 3198046, L4:R6, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3184901, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3212109  3212219  3212332  3212463  3212623  3212746  3212876  3212984  3213097  3213212  3213348  3214711  3222613  3222760  3222976  3223776  3223893, , 3211881, 3224114, 3206092, 3207152, 3207937, 3207940, 3207941, 3202164  3208697, 3208698, 3208701, 3208852  3208854, 3203734  3209945, 3209947, L, 3211886, , 3224119, 0, 0, 0, 0, 0, 3224153, 3224159, L4:R6, 50.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3211889, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3224374, 3232262  3232366  3232489  3232594  3232829  3232963  3233104  3233245  3233390  3233536  3233686  3233843  3233983  3234135  3234294  3234449  3234609  3234773  3234936  3235088  3235614  3235786  3236366  3236690  3236906  3237063  3237222  3237382  3237547  3237709  3237873  3238045  3238216  3238395  3238566  3238740  3238926  3239154  3239630  3239759  3239914  3240102  3240618  3240780  3240961  3241145  3241716  3241815  3242030  3242614  3242857  3243026  3243151  3243321  3243862  3243979  3244121  3244790  3244893  3245045  3245863  3245968  3246126  3246295  3246615  3247090  3247197  3247347  3247516  3247678  3249572  3249802  3249942  3250107  3251081  3251232  3251395  3251526  3251658  3252131  3252255  3252408  3252980  3253441  3253649  3253806  3253981  3254163  3254309  3255143  3255372  3255530  3255723  3255929  3256027  3256991  3257260  3257798  3257975  3258117  3258541  3258647  3258886  3259049  3259241  3260747  3260859  3261445  3261544  3261654  3261812  3262007  3262830  3264491  3264624  3264775  3264912  3266676  3266872  3267031  3268286, 3224247, 3225331, 3231995, 3268368, 3225741, 3225742, 3225744, 3229391, 3229392, 3229395, 3229546  3229548, 3230248, 3230250, R, 3231999, 3232003, 3268372, 0, 0, 0, 0, 0, 3268398, 3268403, L3:R7, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3279422  3279550  3279657  3279763  3279943  3280066  3280172  3280283  3280391  3280517  3281438, 3274503, 3279220, 3285317, 3274112, 3275228, 3269940, 3269941, 3269942, 3276761, 3276762, 3276765, 3276916  3276918, 3277760, 3277762, L, 3279225, , 3285321, 0, 0, 0, 0, 0, 3285348, 3285353, L4:R6, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3279228, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3285422, , 3307518, , 3302708, 3303575, 3287380, 3287380, 3287381, 3304878, 3304879, 3304882, 3305033  3305035, 3306131, 3306133, L, 3307523, , , 1, 0, 0, 0, 1, 3307554, 3307558, L5:R5, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3307548
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3307744  3307850  3307955, , , 3308352, 3313605, , 3309411, 3309412, 3309414, 3310630, 3310631, 3310634, 3310785  3310787, 3311566, 3311568, R, 3313610, , , 1, 0, 0, 0, 1, 3313641, 3313645, L5:R5, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3313635
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3319214, , , 3314520, 3314520, 3314521, 3314522, 3316779, 3316780, 3316782, 3316933  3316934, 3317156, 3317158, L, 3319218, , , 1, 0, 0, 0, 1, 3319247, 3319251, L6:R4, 60.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3319241
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3319415  3319615  3319723, , 3325972, 3319937, , , 3321213, 3321214, 3321216, 3322588, 3322589, 3322592, 3322743  3322745, 3324082, 3324084, L, 3325977, , , 1, 0, 0, 0, 1, 3326009, 3326013, L7:R3, 50.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3326003
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3326144  3326315, , , 3326466, 3337996, , 3327159, 3327160, 3327161, 3334225, 3334226, 3334229, 3334380  3334382, 3336048, 3336050, R, 3338001, , , 1, 0, 0, 0, 1, 3338032, 3338036, L6:R4, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3338026
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3360287  3360387  3360487  3360724  3360867  3360992  3361141  3361283  3361422  3361568  3361714  3361863  3362009  3362176  3362332  3362492  3362652  3362812  3362966  3363125  3363276  3363442  3363603  3363759  3363921  3364109  3364414  3364525  3364650  3365310  3365422  3365581  3365695  3366447  3366555  3366705  3366872  3367042  3367181  3367852  3368031  3368182  3368472  3368988  3369095  3369245  3370363  3370601  3370769  3370969  3371070  3371927  3372878  3373730  3373849  3373993  3374149  3374317  3374507  3374939  3376059  3376182  3376335  3376499  3377208  3377308  3377455  3377630  3378296  3378425  3378578  3378753  3378899  3379513  3379788  3379925  3380074  3380230  3381724  3381841  3381985  3382133  3382824  3382933  3383091  3383843  3383944  3384085  3384220  3384421  3384597  3385875  3386554  3386876  3387049  3387197  3387764  3387909  3388064  3388239  3390360  3390460  3390646, , , 3355368  3359899, 3338770  3355712  3390988, 3338770, 3338771, 3338772, 3357554, 3357555, 3357558, 3357709  3357711, 3357833, 3357835, R, 3359904, 3359906, 3390990, 0, 0, 0, 0, 0, 3391003, 3391006, L6:R4, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3395771, , 3391552, 3391553, 3391553, 3393121, 3393122, 3393124, 3393275  3393276, 3393733, 3393735, R, 3395775, , , 1, 0, 0, 0, 1, 3395802, 3395806, L5:R5, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3395797
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3396152, 3400603, , , 3396715, 3396715, 3396716, 3396718, 3398307, 3398308, 3398310, 3398461  3398462, 3399133, 3399135, L, 3400607, , , 1, 0, 0, 0, 1, 3400636, 3400640, L5:R5, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3400630
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3400766  3400873  3400987  3401381, 3407789  3408357  3408502  3408634  3408784  3408927  3409068  3409235  3409387  3409541  3409700  3409861  3410020  3410180  3410344  3410504  3410663  3410834  3411008  3411181  3411351  3411526  3411694  3411915  3412108  3412453  3412606  3412867  3413321  3413419  3413578  3413754  3413917  3414520  3414622  3414783  3414957  3415842  3415946  3416099  3416241  3416803  3416910  3417064  3417237  3417382  3418098  3418244  3418407  3418580  3418746  3419120  3420585  3420709  3420873  3421669  3421801  3421958  3422121  3422253  3423015  3423116  3423270  3423369  3423843  3423946  3424100  3424266  3424442  3425451  3425552  3425694  3425854  3426020  3426191  3427112  3428054  3428185  3428341  3429029  3429162  3429314  3429488  3429656  3429849  3431900  3432021  3432137  3432281  3433522  3433651  3433806  3434582  3434709, , 3401658, 3407357, 3434876, 3401659, 3401660, 3401662, 3404521, 3404523, 3404525, 3404676  3404678, 3405372, 3405374, R, 3407362, 3407365, 3434877, 0, 0, 0, 0, 0, 3434884, 3434886, L5:R5, 30.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, , , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3439497, , 3435495, 3435496, 3435497, 3436555, 3436556, 3436558, 3436709  3436710, 3437434, 3437436, R, 3439501, , , 1, 0, 0, 0, 1, 3439528, 3439532, L4:R6, 20.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3439523
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3445614  3445727  3445858  3445981  3446098  3446237  3446376  3446509  3446657  3446796  3447726  3450100  3456727  3457235  3457536  3458275, 3439734, 3445368, 3458280, , 3440701, 3440701, 3440702, 3440704, 3442277, 3442278, 3442280, 3442431  3442432, 3443139, 3443142, L, 3445372, , 3458285, 0, 0, 0, 0, 0, 3458315, 3458321, L4:R6, 30.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3445375, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3469943  3470050  3470159  3470301  3470413  3470577  3470690  3470798  3470960  3471092  3471202  3471315  3471446  3475009  3475176  3475281  3475424  3475531  3475687  3475803  3475929  3476065  3478010  3478200  3478309  3478452  3478563  3478677  3479656  3479773  3479980, 3464486  3464612, 3469706, 3480435, 3464243, 3465161, 3458909, 3458910, 3458911, 3466905, 3466907, 3466910, 3467061  3467063, 3467916, 3467918, L, 3469711, , 3480441, 0, 0, 0, 0, 0, 3480484, 3480492, L5:R5, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3469714, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3485906, , 3481187, 3481188, 3481189, 3483624, 3483625, 3483627, 3483778  3483779, 3484022, 3484024, R, 3485910, , , 1, 0, 0, 0, 1, 3485937, 3485941, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3485931
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3493367, 3486848, 3486848, 3486849, 3486850, 3489154, 3489155, 3489157, 3489308  3489310, 3491062, 3491064, R, 3493371, , , 1, 0, 0, 0, 1, 3493399, 3493404, L3:R7, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3493393
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3499668, , , 3494357, 3494357, 3494358, 3494359, 3496698, 3496699, 3496701, 3496852  3496853, 3498117, 3498119, L, 3499672, , , 1, 0, 0, 0, 1, 3499701, 3499705, L4:R6, 40.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3499695
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3499921  3500082  3500236  3500528  3500695  3506843  3506965  3507078  3507200  3507366  3507471  3507604  3507750  3507861  3507972  3508090  3508199  3508334  3509111  3509705  3513751  3513858  3515086  3515218  3515376  3516844  3517316, , 3506596, 3500790  3517967, , , 3500791, 3500792, 3500794, 3502429, 3502431, 3502433, 3502584  3502586, 3504648, 3504650, L, 3506601, , 3517973, 0, 0, 0, 0, 0, 3518010, 3518017, L5:R5, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3506605, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3518109, 3523031  3526551  3527723, , , 3522361  3532894, 3528370, 3518628, 3518629, 3518630, 3530074, 3530076, 3530078, 3530229  3530231, 3530686, 3530688, R, 3532899, , , 1, 0, 0, 0, 1, 3532934, 3532938, L5:R5, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3532927
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3533206, , , 3539897, 3533818, 3533818, 3533820, 3533821, 3536206, 3536207, 3536209, 3536360  3536362, 3537978, 3537980, R, 3539901, , , 1, 0, 0, 0, 1, 3539931, 3539935, L4:R6, 40.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, , 202, wrong_choice_chose_R, 3539925
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, R, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3551591, , , 3541358, 3541358, 3541360, 3541361, 3549160, 3549161, 3549163, 3549314  3549316, 3549713, 3549715, L, 3551595, , , 1, 0, 0, 0, 1, 3551624, 3551628, L5:R5, 30.00, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 000(1)1, , 203, wrong_choice_chose_L, 3551618
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3551870  3559574  3559812  3559971  3560088  3560208  3560314  3560422  3560530  3560659  3560794  3561541  3565395  3565513  3566761  3566892  3567028  3567150  3568208, , 3559365, 3552571  3568237, , , 3552571, 3552572, 3552574, 3553783, 3553784, 3553786, 3553937  3553939, 3557525, 3557527, L, 3559369, , 3568243, 0, 0, 0, 0, 0, 3568274, 3568280, L6:R4, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3559372, , , 
Inf, Mode 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 110, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, -1, 15000, 5, 5, 5, L, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3575168  3575276  3575417  3575521  3575713  3575818  3575946  3576055  3576190  3576295  3576443  3576584  3576721  3582474  3587064  3587467  3587669  3589541, , 3574972, 3589942, , , 3568902, 3568903, 3568904, 3571655, 3571656, 3571658, 3571809  3571810, 3573154, 3573156, L, 3574976, , 3589946, 0, 0, 0, 0, 0, 3589977, 3589982, L6:R4, 40.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3574978, , , 
