max_trials, repeat_wrong, prob_stay_win_correct, prob_stay_win_wrong, prob_switch_win_correct, prob_switch_win_wrong, win_delays, lose_delays, L_win_L_delay, L_lose_L_delay, R_win_L_delay, R_lose_L_delay, R_win_R_delay, R_lose_R_delay, L_win_R_delay, L_lose_R_delay, odor1_id, odor1_delay, odor1_duration, odor2_id, odor2_delay, odor2_duration, tone_delay, tone_duration, tone_period, L_reward_id, L_reward_delay, L_reward_duration, L_reward_num, L_bolus_delay, R_reward_id, R_reward_delay, R_reward_duration, R_reward_num, R_bolus_delay, trial_delay, error_duration, odor_port_error, well_error, choice_error, odor_port_timeout, well_timeout, debounce_up, debounce_down_odor_port, debounce_down_well, rewarded_well, blk_MaxNumTrials, blk_TrialNum, blk_num, L_reward_prob, R_reward_prob, Blk1_PR_L, Blk1_PR_R, Blk2_PR_L, Blk2_PR_R, Blk3_PR_L, Blk3_PR_R, Blk4_PR_L, Blk4_PR_R, Blk5_PR_L, Blk5_PR_R, Blk6_PR_L, Blk6_PR_R, odor_port_timeout_stim, odor_port_on_stim, odor_port_off_stim, odor1_on_stim, odor1_off_stim, odor2_on_stim, odor2_off_stim, tone_on_stim, tone_off_stim, L_well_on_stim, L_well_off_stim, R_well_on_stim, R_well_off_stim, L_reward_on_stim, L_reward_off_stim, R_reward_on_stim, R_reward_off_stim, reward_on_stim, reward_off_stim, well_timeout_stim, odor_port_early_go_stim, well_early_go_stim, wrong_choice_stim, odor_port_timeout_stim_delay, odor_port_on_stim_delay, odor_port_off_stim_delay, odor1_on_stim_delay, odor1_off_stim_delay, odor2_on_stim_delay, odor2_off_stim_delay, tone_on_stim_delay, tone_off_stim_delay, L_well_on_stim_delay, L_well_off_stim_delay, R_well_on_stim_delay, R_well_off_stim_delay, L_reward_on_stim_delay, L_reward_off_stim_delay, R_reward_on_stim_delay, R_reward_off_stim_delay, reward_on_stim_delay, reward_off_stim_delay, well_timeout_stim_delay, odor_port_early_go_stim_delay, well_early_go_stim_delay, wrong_choice_stim_delay, L_lick_ts, R_lick_ts, L_well_all_on_ts, L_well_all_off_ts, R_well_all_on_ts, R_well_all_off_ts, trial_start_ts, R_light_on_ts, L_light_on_ts, error_id, error_string, error_flg, odor_port_timeout_flg, odor_port_early_go_flg, wrong_choice_flg, well_early_go_flg, house_light_on_ts, R_light_off_ts, L_light_off_ts, choices, performance, L_clicks, R_clicks, odor_port_all_on_ts, odor_port_all_off_ts, odor_port_on_ts, odor1_on_ts, odor1_off_ts, tone_on_ts, tone_off_ts, odor_port_off_ts, well_id, well_on_ts, R_reward_ts, well_off_ts, L_reward_ts
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, R, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3322540  3322869  3323023  3323125  3323229  3323569  3323681  3323794  3323912  3324026  3324152  3324271  3327427  3328712  3328851  3328961  3329089  3329197  3329298  3329403  3329509  3329782  3329988  3330128  3330527  3330639  3330778  3331525  3331730  3331870  3332458  3332595  3332739  3333244  3333358  3333502  3334230  3334352  3334502  3335092  3338997  3339112  3339225  3339368  3339684  3339808  3339921  3340035  3340147  3340259  3340368  3344874  3344978  3346019  3346145  3346276  3346429  3346836, , , 3322664  3338783, 3335189  3346895, 3335194, 3335200, 3335205, , , 0, 0, 0, 0, 0, , 3346967, 3346977, L3:R7, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3336568, 3337122, 3336574, 3336581, 3336587, 3336594, 3336745  3336752, 3337129, R, 3338798, 3338805, 3346905, 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3350804  3351005  3351114  3351220  3351329  3355145  3355260, , 3350444, 3355290, , , 3348075, 3348076, 3348076, , , 0, 0, 0, 0, 0, , 3355318, 3355322, L4:R6, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3348332, 3349029, 3348333, 3348334, 3348336, 3348338, 3348488  3348490, 3349031, L, 3350448, , 3355293, 3350451
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, N, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3358540, , 3356218, 3356219, 3356220, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3358568, 3358574, 3358578, L3:R7, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 3356865, 3357037, 3356866, 3356867, 3356868, 3356871, 3357021  3357023, 3357039, R, 3358544, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3362376  3362526  3362628  3362737  3362845  3362957  3366933, , 3361988, 3366943, 3358760, 3358632  3359069, 3359403, 3359404, 3359406, , , 0, 0, 0, 0, 0, , 3366974, 3366979, L4:R6, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3360371, 3360683, 3360372, 3360374, 3360376, 3360379, 3360529  3360531, 3360685, L, 3361993, , 3366947, 3361997
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3370677, 3370864, , , 3367790, 3367791, 3367792, , , 0, 0, 0, 0, 0, , 3370889, 3370893, L5:R5, 90.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3368239  3369047, 3369037  3369240, 3368240, 3368241, 3368242, 3368245, 3368395  3368397, 3369039, L, 3370682, , 3370867, 3370685
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, N, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3371144  3371261  3371363  3371583  3371695  3375347, , 3370952, 3375292, 3378593, 3378649, 3375293, 3375295, 3375296, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3378631, 3378638, 3378643, L4:R6, 80.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 3376814, 3377238, 3376816, 3376818, 3376820, 3376824, 3376974  3376977, 3377241, R, 3378599, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3382486, 3382674, 3378816, 3379038, 3379584, 3379585, 3379586, , , 0, 0, 0, 0, 0, , 3382701, 3382705, L4:R6, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3380249  3381002, 3380893  3381075, 3380250, 3380252, 3380253, 3380256, 3380407  3380409, 3380895, L, 3382492, , 3382677, 3382495
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3383038  3383141  3383247  3383360  3383471  3383580  3387521, , 3382763, 3387582, 3390778, 3390948, 3387583, 3387585, 3387587, , , 0, 0, 0, 0, 0, , 3390978, 3390983, L4:R6, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3389392, 3389566, 3389394, 3389396, 3389400, 3389403, 3389554  3389557, 3389570, R, 3390784, 3390788, 3390952, 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, R, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3391072  3391465  3391671  3391773  3392003  3392116  3392229  3392339  3392453  3392570  3392685  3397637  3397745  3398059  3398280  3398425  3398534  3400801  3400916, , , 3391215  3400045  3400279  3400502  3400702  3403542, 3398532  3400172  3400435  3400650  3400922  3403723, 3398537, 3398540, 3398543, , , 0, 0, 0, 0, 0, , 3403772, 3403780, L4:R6, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3401950, 3402292, 3401955, 3401960, 3401965, 3401971, 3402122  3402127, 3402298, R, 3403554, 3403560, 3403729, 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, R, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3404098  3404333  3404660  3404774  3404887  3405000  3405113  3405229  3405344  3405450  3405573  3411024, , , 3403888  3413969, 3411015  3414142, 3411017, 3411019, 3411022, , , 0, 0, 0, 0, 0, , 3414176, 3414182, L4:R6, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3412267, 3412444, 3412269, 3412273, 3412276, 3412279, 3412430  3412433, 3412447, R, 3413978, 3413982, 3414147, 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, R, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3414268  3414518  3414623  3414748  3414908  3415015  3415120  3415226  3415348  3415464  3415595  3415719  3415825  3415942  3418798  3418926  3419071  3419253  3419356  3419608  3419749  3419880  3419982  3420198  3420310  3420445  3420568  3420843  3420988  3421092  3421196  3421376  3421496  3421643  3422145  3422273  3422397  3423069  3423222, , , 3414268  3428081, 3423531  3428267, 3423536, 3423541, 3423547, , , 0, 0, 0, 0, 0, , 3428322, 3428331, L4:R6, 80.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3426074, 3426872, 3426080, 3426086, 3426093, 3426100, 3426251  3426257, 3426879, R, 3428096, 3428103, 3428274, 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3428613  3428784  3428993  3429106  3429217  3429323  3429431  3429537  3429650  3429762  3429871  3429982  3430110  3435980  3439738  3439853  3440850, , , 3428454  3438807  3439036  3439470  3444609, 3436106  3438902  3439328  3440793  3444694, 3436108, 3436111, 3436113, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3444669, 3444679, 3444686, L3:R7, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 3442497, 3443427, 3442501, 3442506, 3442510, 3442515, 3442666  3442671, 3443432, R, 3444620, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3447701, 3447889, 3444798  3444956, 3444855  3445170, 3445645, 3445646, 3445647, , , 0, 0, 0, 0, 0, , 3447916, 3447920, L4:R6, 80.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3446272, 3446443, 3446273, 3446275, 3446277, 3446280, 3446431  3446433, 3446445, L, 3447707, , 3447892, 3447710
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3448156  3448384  3448489  3448597  3448706  3448841  3451715  3451819, , 3447983, 3451840, 3455097, , 3451841, 3451843, 3451845, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3455137, 3455145, 3455151, L3:R7, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 3453237, 3453949, 3453239, 3453242, 3453244, 3453248, 3453398  3453401, 3453953, R, 3455105, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, E, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3459379  3459506  3459611  3459712  3459819  3459926  3460055  3460169  3460282  3460409  3463084  3463186, , 3458985, 3463225, , 3455321, 3456041, 3456043, 3456044, , , 0, 0, 0, 0, 0, , 3463260, 3463266, L3:R7, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3457168  3457524, 3457502  3457553, 3457169, 3457170, 3457172, 3457174, 3457325  3457327, 3457504, L, 3458991, , 3463229, 3458995
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, N, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , , , 3466859, 3466901, 3464208, 3464208, 3464209, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3466887, 3466893, 3466897, L3:R7, 70.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 3464883, 3465094, 3464884, 3464885, 3464886, 3464889, 3465039  3465041, 3465096, R, 3466863, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3472517  3472617  3472718  3472825  3472935  3473040, , 3471972, 3475688, 3467003, 3467231, 3467758, 3467759, 3467760, , , 0, 0, 0, 0, 0, , 3475717, 3475722, L3:R7, 70.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3470220, 3470458, 3470221, 3470223, 3470224, 3470227, 3470379  3470381, 3470460, L, 3471977, , 3475692, 3471980
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3475784, , , , 3479744, , 3476714, 3476715, 3476716, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3479773, 3479780, 3479784, L3:R7, 60.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 3477011, 3478393, 3477012, 3477013, 3477015, 3477017, 3477168  3477170, 3478395, R, 3479749, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , , 3484119, 3484311, 3479894  3480164  3480410, 3479833  3479923  3480299  3480560, 3480664, 3480666, 3480668, , , 0, 0, 0, 0, 0, , 3484344, 3484349, L4:R6, 60.00, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 000(1)1, 3481879  3482767, 3482118  3482913, 3481881, 3481883, 3481886, 3481889, 3482040  3482043, 3482121, L, 3484126, , 3484315, 3484131
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, L, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3484571  3484692  3484794  3485005  3485114  3485222  3489878, , 3484425, 3489930, 3493346, 3493412, 3489931, 3489933, 3489935, 202, wrong_choice_chose_R, 1, 0, 0, 1, 0, 3493393, 3493400, 3493406, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(230;180;180)" width="1000">000(1)1</body></html>, 3491459  3491671  3491904, 3491631  3491716  3491934, 3491461, 3491463, 3491466, 3491469, 3491620  3491623, 3491634, R, 3493354, , , 
Inf, 0, 0.5, 0.5, 0.2, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 150, 160, 1, 0, 170, 1, 0, 1, 0, 150, 1, 0, 1, 1, 0, 0, 1, 50000, 50000, 5, 5, 5, R, 50, 1, 1, 0.2, 0.8, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, 0.2, 0.8, 0.8, 0.2, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, N, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3498428  3502152  3503117  3503243  3503666, , 3496711  3496920  3497745  3501691  3501879  3502070  3502818, 3496829  3497662  3498499  3501760  3502006  3502401  3503626, 3493633  3506961, 3493913  3507139, 3494308, 3494309, 3494310, , , 0, 0, 0, 0, 0, , 3507183, 3507190, L4:R6, 50.00, 000(1)1, <html><body bgcolor="rgb(255;255;115)" width="1000">000(1)1</body></html>, 3505402, 3505694, 3505406, 3505411, 3505416, 3505421, 3505572  3505577, 3505699, R, 3506972, 3506977, 3507145, 
